	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000027718	0.0487125215910899	-0.559946035897134	4.92768185620347	-0.113632749076976	0.909528925477786	NA	Il21
ENSMUSG00000045031	28.3454978613612	0.222877640384431	0.19134369373942	1.16480264402105	0.244098888391824	0.576339368289556	Cetn4
ENSMUSG00000051444	23.5897136596334	-0.251207475006801	0.207360510954885	-1.21145281640175	0.225721907632566	0.553041051945752	Bbs12
ENSMUSG00000054779	0.637275572273708	-0.416614672909752	1.03853296581389	-0.401156907506789	0.688304605121527	NA	Fgf2os
ENSMUSG00000037225	39.6533047046671	-0.259945677993954	0.128454995902844	-2.02363229368332	0.0430079997163711	0.222979936991031	Fgf2
ENSMUSG00000050174	10.2693808398653	0.0348978018212586	0.318505644229667	0.109567294814074	0.912752549409557	0.970153980883464	Nudt6
ENSMUSG00000027722	84.1997793086301	-0.0233707059774256	0.103051136233143	-0.226787465249793	0.820589011055883	0.940704091532056	Afg2a
ENSMUSG00000106166	0.148042804047448	-0.0790541120083884	3.08179096855984	-0.0256520032717636	0.979534907085127	NA	Gm43484
ENSMUSG00000081093	0.0890507010936907	0.882735041216653	4.02914806043849	0.219087268071401	0.826582068466193	NA	Gm12565
ENSMUSG00000104605	0.529168884745366	0.401843454195057	1.42036958363637	0.282914713765044	0.777242215230066	NA	Gm42922
ENSMUSG00000037211	54.7952613660581	0.263802630659021	0.313713701792271	0.84090248258809	0.400402567524867	0.718205960232911	Spry1
ENSMUSG00000106062	0.239273795835327	0	2.28704563601534	0	1	NA	Gm43820
ENSMUSG00000058174	15.3377138999302	-0.292686547427657	0.229570362555381	-1.2749317645785	0.202333394866975	0.524213751050187	Gm5148
ENSMUSG00000100755	5.88514003135354	-0.144334834256473	0.367971641694957	-0.392244450120221	0.69487760380294	0.888960523627343	Rps23-ps1
ENSMUSG00000097304	0.0733953381688074	-0.0790537643401743	4.27702862121375	-0.0184833376957249	0.985253269888762	NA	Rpl31-ps15
ENSMUSG00000105359	0.36858650836964	-1.12019696230228	1.63206910798704	-0.68636613291695	0.492482255328615	NA	Rpl21-ps10
ENSMUSG00000105943	0.0504947498614502	0.401838980690092	4.92768185620347	0.0815472655127312	0.935006737569612	NA	Gm2965
ENSMUSG00000044864	185.262604438094	-0.0396000701938115	0.0799418222914821	-0.49536111460435	0.620345238144582	0.855988770789524	Ankrd50
ENSMUSG00000046743	11.0931576621422	0.0429458238427328	1.10680707719638	0.0388015443048283	0.969048613586074	0.988922387738707	Fat4
ENSMUSG00000107333	0.0524825722966985	0.882731488983705	4.92768185620347	0.179137272807584	0.857829915874514	NA	Gm43008
ENSMUSG00000060798	12.8368323379098	-0.165335910526058	0.365728741951351	-0.452072510472941	0.651216746474459	0.870351476512735	Intu
ENSMUSG00000025757	62.202533810043	-0.00674913467934314	0.135811687678779	-0.0496948001655508	0.960365600208418	0.98542619820089	Hspa4l
ENSMUSG00000025758	63.2934282943017	-0.00625000798012344	0.132596916677969	-0.0471353945228039	0.962405317926849	0.985994737243883	Plk4
ENSMUSG00000025759	12.7489895338381	0.0961707885322115	0.304497933269736	0.31583396149694	0.752128538966565	0.912947443043089	Mfsd8
ENSMUSG00000037818	2.36135250240928	1.16213727116295	0.672006055541651	1.72935535562435	0.0837455150135624	NA	Abhd18
ENSMUSG00000097583	0.516567995153336	1.84282586116452	1.37170043690001	1.34346086914518	0.179122788598062	NA	6430590A07Rik
ENSMUSG00000025762	101.194865390449	-0.0221283292295432	0.107297158672133	-0.206234065313514	0.836608079483442	0.948073706939603	Larp1b
ENSMUSG00000105674	0.211073175352756	-0.0790542287740719	2.55800772135911	-0.0309046091276336	0.975345614128096	NA	Gm42437
ENSMUSG00000049940	187.665711078032	-0.12648633225261	0.0760376049336124	-1.66347075717395	0.096218239739462	0.351294499061903	Pgrmc2
ENSMUSG00000025764	78.4558696230852	-0.552493356571996	0.121107306995146	-4.56201504500583	5.06650158003128e-06	0.000201230585969742	Jade1
ENSMUSG00000059834	15.3195476995355	-0.121205738333616	0.242450091780157	-0.499920364820977	0.617131152138936	0.854841665295299	Sclt1
ENSMUSG00000025766	5.3079385037044	0.217557456888022	0.434590170264193	0.500603722251164	0.616650042288558	0.854825858238592	D3Ertd751e
ENSMUSG00000103823	0.267156263490466	-0.613267739082126	1.77387828143241	-0.345721431679581	0.729552076184988	NA	Gm7899
ENSMUSG00000049100	0.162616185169894	-0.960577225104471	2.44190632813024	-0.393371856257886	0.694044853117913	NA	Pcdh10
ENSMUSG00000102190	0.0891987147076222	0	4.58808398750692	0	1	NA	Gm38166
ENSMUSG00000037892	190.20379396268	-0.124086387697915	0.0915349854217913	-1.35561705861565	0.175221041378113	0.486506799857218	Pcdh18
ENSMUSG00000027737	18.9541475810211	0.579999198117354	0.205550806400386	2.82168291272762	0.00477723858710413	0.0513807256549179	Slc7a11
ENSMUSG00000102892	0.0782168490058317	-0.0790537923265995	4.19344223757622	-0.01885176612622	0.984959357749316	NA	Gm37854
ENSMUSG00000103907	0.051800301366132	-0.0790535276035209	4.92768185620347	-0.0160427417821222	0.987200293063951	NA	Gm37498
ENSMUSG00000023087	214.14357193641	-0.321004784288597	0.0754979155632526	-4.25183638374304	2.12024743329411e-05	0.000703858856885486	Noct
ENSMUSG00000103313	0.327411352302978	-0.0790543633178813	1.77189031106657	-0.0446158336236375	0.964413521820624	NA	Gm38357
ENSMUSG00000037174	89.5557009013276	-0.0328289238773379	0.113195270740378	-0.290020277902187	0.771800724461762	0.920102098184016	Elf2
ENSMUSG00000087440	5.61595905421425	-0.378268537584946	0.496564157100482	-0.761771731156991	0.446196255011301	0.75151741496496	4930577N17Rik
ENSMUSG00000104200	0.269569051834438	-0.0790539205367285	3.78700682512629	-0.0208750404177295	0.983345337146287	NA	Gm37399
ENSMUSG00000037161	1.23057080507339	0.882741469119308	1.29254660417836	0.682947497804497	0.494640018880672	NA	Mgarp
ENSMUSG00000104241	0.0456610669834887	0	4.92768185620347	0	1	NA	Gm9442
ENSMUSG00000037152	296.020218991269	0.0287504720549047	0.0667801127933472	0.430524460835725	0.666814177145922	0.876346072328031	Ndufc1
ENSMUSG00000063273	354.158351844086	-0.185082312899396	0.0621405988609079	-2.9784443068158	0.00289715675477919	0.0356934908309361	Naa15
ENSMUSG00000102775	0.165523413966029	-0.0790535276035206	4.92768185620347	-0.0160427417821221	0.987200293063951	NA	Gm38160
ENSMUSG00000027739	43.2172089006525	-0.00542197925794528	0.161767785790888	-0.0335170518124919	0.973262268091304	0.990450523160448	Rab33b
ENSMUSG00000102570	0.972032617903184	-2.17202777356854	1.18503228034985	-1.83288490076179	0.0668196896634141	NA	Gm37968
ENSMUSG00000037111	228.524342835811	-0.018481321488015	0.0733518095049378	-0.251954540900193	0.801076201528162	0.932074538312899	Setd7
ENSMUSG00000102466	0.15146509527538	0.882737997379965	3.08811242501154	0.285850343475324	0.77499274757979	NA	Gm38200
ENSMUSG00000097885	2.32097254970164	-1.09483117606275	0.713037861635542	-1.535446061099	0.124674296807843	NA	5031434O11Rik
ENSMUSG00000074604	2.05908535810676	1.17921701542042	0.705937604943295	1.67042668808548	0.0948349730396552	NA	Mgst2
