"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Lysosomal Transport (GO:0007041)","1/105",0.286389169259361,0.331902290610924,0,0,3.02686202686203,3.78479936106973,"RAB7B"
"Negative Regulation Of MAPK Cascade (GO:0043409)","1/105",0.286389169259361,0.331902290610924,0,0,3.02686202686203,3.78479936106973,"DUSP4"
"Positive Regulation Of Cell Growth (GO:0030307)","1/106",0.28868477232693,0.333562524676706,0,0,2.9978835978836,3.7246303579146,"SEMA7A"
"Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)","1/106",0.28868477232693,0.333562524676706,0,0,2.9978835978836,3.7246303579146,"CCL2"
"Positive Regulation Of T Cell Activation (GO:0050870)","1/107",0.290973105754829,0.335204486957501,0,0,2.96945193171608,3.66586097173019,"CCL2"
"Monoatomic Ion Transport (GO:0006811)","1/107",0.290973105754829,0.335204486957501,0,0,2.96945193171608,3.66586097173019,"SLC20A1"
"Negative Regulation Of Gene Expression (GO:0010629)","2/336",0.292140760019558,0.33604882067726,0,0,1.89318137917713,2.32959667606182,"TGFB1;STC2"
"Response To Tumor Necrosis Factor (GO:0034612)","1/108",0.293254192117286,0.336328620929765,0,0,2.94155169856104,3.60844705144125,"CCL2"
"Lipid Transport (GO:0006869)","1/108",0.293254192117286,0.336328620929765,0,0,2.94155169856104,3.60844705144125,"ABCC4"
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)","1/109",0.295528054044327,0.337933706769622,0,0,2.91416813639036,3.55234621434383,"TGFB1"
"Extracellular Structure Organization (GO:0043062)","1/109",0.295528054044327,0.337933706769622,0,0,2.91416813639036,3.55234621434383,"COL7A1"
