"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Dendrite Development (GO:0050773)","3/41",0.00428637449171706,0.0896908168020308,0,0,9.95742541066041,54.2910100717881,"SEZ6;PTN;LZTS1"
"Negative Regulation Of Cell Motility (GO:2000146)","5/133",0.00435107530569442,0.0896908168020308,0,0,4.96774193548387,27.0112635235036,"BST2;KANK1;SFRP1;TMEFF2;EMILIN1"
"Cardiac Ventricle Morphogenesis (GO:0003208)","3/42",0.00458929384675408,0.0896908168020308,0,0,9.7016168544831,52.2337875854603,"MEF2C;HEY1;FGFR2"
"Collagen Fibril Organization (GO:0030199)","3/42",0.00458929384675408,0.0896908168020308,0,0,9.7016168544831,52.2337875854603,"ADAMTS2;COL3A1;OPTC"
"Regulation Of Signal Transduction (GO:0009966)","6/193",0.00464587483585991,0.0896908168020308,0,0,4.09465935134384,21.995591133221,"PRNP;TCF7L1;IGFBPL1;PTCH1;IGFBP2;FGFR2"
"acyl-CoA Biosynthetic Process (GO:0071616)","2/13",0.00468184726035955,0.0896908168020308,0,0,22.8181818181818,122.398154166187,"PPT2;ACSS1"
"Regulation Of Vasculogenesis (GO:2001212)","2/13",0.00468184726035955,0.0896908168020308,0,0,22.8181818181818,122.398154166187,"HEY1;RIN2"
"Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)","2/13",0.00468184726035955,0.0896908168020308,0,0,22.8181818181818,122.398154166187,"MEF2C;FGFR2"
"Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)","3/44",0.00523321033787293,0.0916062455051875,0,0,9.22743514059344,48.469228688451,"KANK1;PTPRE;SOCS1"
"Neural Crest Cell Development (GO:0014032)","3/44",0.00523321033787293,0.0916062455051875,0,0,9.22743514059344,48.469228688451,"SEMA5B;SEMA3B;SEMA3F"
"Bone Development (GO:0060348)","3/44",0.00523321033787293,0.0916062455051875,0,0,9.22743514059344,48.469228688451,"OPTC;LRP5;FGFR2"
"Regulation Of B Cell Proliferation (GO:0030888)","3/44",0.00523321033787293,0.0916062455051875,0,0,9.22743514059344,48.469228688451,"MEF2C;CD81;IL7"
"Regulation Of Hemopoiesis (GO:1903706)","2/14",0.00543358769934511,0.0916062455051875,0,0,20.915611814346,109.078171024369,"KAT6B;PTN"
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)","2/14",0.00543358769934511,0.0916062455051875,0,0,20.915611814346,109.078171024369,"BTG2;ZFP36"
"Bone Morphogenesis (GO:0060349)","2/14",0.00543358769934511,0.0916062455051875,0,0,20.915611814346,109.078171024369,"LRP5;FGFR2"
"Striated Muscle Cell Development (GO:0055002)","2/14",0.00543358769934511,0.0916062455051875,0,0,20.915611814346,109.078171024369,"LMOD1;PGM5"
"Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)","2/14",0.00543358769934511,0.0916062455051875,0,0,20.915611814346,109.078171024369,"IL7;GAS6"
"Regulation Of Endothelial Cell Migration (GO:0010594)","4/88",0.00546495126056301,0.0916062455051875,0,0,6.03052503052503,31.4154175515115,"ANGPT1;ATOH8;PTN;RIN2"
"Positive Regulation Of Signal Transduction (GO:0009967)","7/266",0.00566492822519101,0.0937860339503845,0,0,3.45892951775305,17.8946371501885,"KANK1;SFRP1;PTGIS;IL7;GAS6;FGFR2;LIMS2"
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)","4/90",0.00591524805947407,0.0957900487549693,0,0,5.8896839594514,30.2153853093529,"PRNP;SFRP1;ANGPT1;CD81"
"Regulation Of Nervous System Development (GO:0051960)","3/46",0.00592883970668341,0.0957900487549693,0,0,8.79736335357725,45.1122348711133,"HEY1;HES1;PTN"
"Negative Regulation Of Cell Differentiation (GO:0045596)","6/207",0.00649385171624387,0.103669704184322,0,0,3.80674549331266,19.1741942416818,"SFRP1;HEY1;PTCH1;LRP5;HES1;TMEM53"
"Regulation Of Osteoblast Proliferation (GO:0033688)","2/16",0.0070904878499304,0.108049365985871,0,0,17.9258589511754,88.7150962528144,"SFRP1;FGFR2"
"Pharyngeal System Development (GO:0060037)","2/16",0.0070904878499304,0.108049365985871,0,0,17.9258589511754,88.7150962528144,"PTCH1;HES1"
"Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)","2/16",0.0070904878499304,0.108049365985871,0,0,17.9258589511754,88.7150962528144,"MEF2C;FGFR2"
"Protein Alpha-1,2-Demannosylation (GO:0036508)","2/16",0.0070904878499304,0.108049365985871,0,0,17.9258589511754,88.7150962528144,"MAN1C1;UGGT2"
"Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)","4/96",0.00741268416966662,0.110514119401306,0,0,5.50390189520624,26.9942317698565,"CARMIL1;GSN;LMOD1;MTSS1"
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)","3/50",0.00747934450339522,0.110514119401306,0,0,8.04702534218729,39.3950987338736,"ZFP36;SFRP1;LRP5"
