"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CNTN3",7.30685250566019e-31,0.338502201524322,0.378,0.246,2.67438108559669e-26
"SPTBN4",1.53879059293081e-30,-0.325827438105643,0.449,0.538,5.63212744918604e-26
"SYBU",1.95059211683062e-30,-0.380609087579834,0.644,0.713,7.13936220681176e-26
"SLC24A2",2.0828407048754e-30,-0.617285816013937,0.27,0.369,7.62340526391445e-26
"RIT2",2.26400255169681e-30,0.354518583575691,0.522,0.388,8.2864757394655e-26
"KDM6A",2.805757978542e-30,0.412563612411766,0.552,0.427,1.02693547772616e-25
"ARPP21",3.13174140001704e-30,-0.259220257571998,0.812,0.854,1.14624866982024e-25
"SEZ6L2",5.17019849455103e-30,-0.319823120493011,0.332,0.43,1.89234435099062e-25
"TCF12",6.01370636229174e-30,0.378039197103276,0.799,0.715,2.2010766656624e-25
"MPPED1",8.37136910918047e-30,-0.268306119525711,0.722,0.785,3.06400480765114e-25
"GSTA4",1.20063532123625e-29,-0.25828981385222,0.291,0.402,4.39444533925678e-25
"CRLF3",1.20517408002828e-29,-0.292511217805552,0.363,0.467,4.41105765031152e-25
"UACA",1.54871792637391e-29,-0.380595659231422,0.277,0.382,5.66846248232114e-25
"MYO6",1.55918173910203e-29,0.274040556469941,0.479,0.339,5.70676108328732e-25
"CALN1",1.63583924488213e-29,0.40957578209301,0.711,0.711,5.98733522019309e-25
"ARL17B",3.04580750662212e-29,-0.275962679031807,0.132,0.227,1.11479600549876e-24
"SORCS1",3.42011398641843e-29,-1.13165477372088,0.151,0.248,1.25179592016901e-24
"ANKUB1",4.77635614142121e-29,0.39166967896284,0.297,0.18,1.74819411132158e-24
"RPS6",5.02410132954466e-29,0.383545580776115,0.476,0.357,1.83887132762664e-24
"SLC44A5",5.49273124846002e-29,-0.312405476611649,0.855,0.903,2.01039456424885e-24
"CAMKV",5.80556669059455e-29,-0.253952872800674,0.16,0.26,2.12489546442451e-24
"SEMA3C",7.9277830027314e-29,0.526769394962812,0.626,0.562,2.90164785682972e-24
"NCKAP5",9.59654661905357e-29,-0.279664055505957,0.442,0.564,3.5124320280398e-24
"CNTNAP5",9.69545441493663e-29,-0.542087921151272,0.493,0.577,3.54863327041095e-24
"CACNG3",1.23298137793319e-28,0.304925034686255,0.328,0.206,4.51283514137326e-24
"CSGALNACT1",1.29467174873944e-28,-0.403594901778217,0.427,0.522,4.73862806756124e-24
"PATJ",1.63015154928885e-28,-0.255243208623667,0.285,0.399,5.96651768555211e-24
"CLVS1",2.14788561317652e-28,-0.308290733490718,0.446,0.532,7.86147613278738e-24
"RNF19A",2.20547837596823e-28,-0.332679868131377,0.453,0.535,8.07227140388132e-24
"ABLIM1",2.95486549144099e-28,-0.301823227659422,0.652,0.72,1.08151031852232e-23
"WNT5B",3.13494500813798e-28,0.318852798881315,0.432,0.305,1.14742122242858e-23
"SORL1",3.35489405183106e-28,0.250749127741722,0.416,0.28,1.22792477191069e-23
"NRG2",3.83069873532134e-28,0.274933677913876,0.421,0.286,1.40207404411496e-23
"STXBP6",4.44326902403086e-28,0.250546673668648,0.14,0.057,1.62628089548554e-23
"AFDN",4.64922428496553e-28,0.280947800875183,0.841,0.803,1.70166258054023e-23
"MCM3AP",9.28940104144288e-28,0.27680103899375,0.37,0.242,3.40001367517851e-23
"IPCEF1",1.0634082957952e-27,-0.323736549773033,0.18,0.277,3.89218070344003e-23
"ERBIN",1.5152605262857e-27,0.364783575349343,0.389,0.265,5.5460050522583e-23
"PABPC1",1.53402012338052e-27,-0.319047166350243,0.316,0.41,5.61466705358503e-23
"PRMT2",1.86673013498635e-27,0.294672500085168,0.705,0.608,6.83241896706353e-23
"CHD3",2.04007869735215e-27,-0.283385547282202,0.362,0.454,7.4668920401786e-23
"NLGN1",2.17037510420476e-27,-0.370372052642293,0.817,0.847,7.94378991889985e-23
"RPL32",2.9646966997181e-27,0.390113742080358,0.51,0.397,1.08510863906382e-22
"COX6A1",3.38041130862606e-27,-0.269281360325253,0.144,0.237,1.23726434307022e-22
"EPHA5",3.87648445604448e-27,0.406285730058997,0.81,0.765,1.41883207575684e-22
"IGSF11",4.42203401763389e-27,0.358721068066424,0.335,0.219,1.61850867079418e-22
"AKAP13",4.94590055452318e-27,-0.306929153764005,0.322,0.424,1.81024906196103e-22
"DACT1",5.65816147940552e-27,-0.292367027399949,0.131,0.222,2.07094368307722e-22
"NHSL1",6.39439311214674e-27,-0.419190147792368,0.502,0.588,2.34041182297683e-22
"SH3BGRL2",6.49593165457652e-27,0.268931223730185,0.242,0.136,2.37757594489155e-22
"RPL28",8.53659447673647e-27,0.34117262282185,0.574,0.467,3.12447894443032e-22
"LSS",8.60201082691609e-27,0.301910347474327,0.409,0.281,3.14842198275956e-22
"NFIA",8.85559841322621e-27,0.327328196822286,0.761,0.694,3.24123757522493e-22
"RBMX",1.03952995306117e-26,-0.266231583912467,0.48,0.565,3.80478358119918e-22
"MB21D2",1.11365315499146e-26,0.32702225093441,0.428,0.304,4.07608191258423e-22
"ANTXR2",1.61451316436654e-26,-0.268693994444122,0.127,0.218,5.90927963289799e-22
"LRRTM3",1.97214170696023e-26,-0.320455901083876,0.449,0.544,7.21823586164515e-22
"PKNOX2",2.09295084763925e-26,-0.294982186317661,0.26,0.36,7.66040939744442e-22
"GALNT13",2.80841459844002e-26,0.400279864815581,0.594,0.482,1.02790782717503e-21
"NPAS2",5.34347158597872e-26,-0.29519534381985,0.228,0.326,1.95576403518407e-21
"TUBA1B",7.15589938980494e-26,-0.281519828067367,0.263,0.357,2.61913073566251e-21
"TDRP",8.94444940345964e-26,0.254513750681943,0.375,0.252,3.27375792616026e-21
"ZNF337",1.01065525521735e-25,-0.284638115827947,0.378,0.47,3.69909929962102e-21
"IL1RAPL1",1.08295269050401e-25,0.361067498421313,0.722,0.609,3.96371514251372e-21
"HSP90AA1",1.15044088230389e-25,-0.261507949384565,0.506,0.582,4.21072867332046e-21
"CCDC146",1.20389778410533e-25,-0.314390211607978,0.333,0.433,4.40638627960392e-21
"TTC9B",2.17774392452803e-25,-0.280019800054079,0.277,0.373,7.97076053816503e-21
"EFNA5",4.14888088207202e-25,-0.339390089031505,0.603,0.683,1.51853189164718e-20
"APIP",4.57279978767563e-25,0.262422438160477,0.273,0.165,1.67369045028716e-20
"PUM3",4.95103088392038e-25,0.33733940038241,0.53,0.412,1.8121268138237e-20
"GPR176",1.05553101246419e-24,0.262677443182508,0.343,0.228,3.86334905872017e-20
"OCA2",1.16496972825763e-24,-0.268105060387976,0.114,0.198,4.26390570239575e-20
"TSC22D1",1.70364742049213e-24,0.293464520194262,0.789,0.743,6.23551992374325e-20
"ZMYND8",1.98772384401737e-24,-0.25175610824102,0.578,0.651,7.27526804148797e-20
"HSP90AB1",2.45356186370612e-24,-0.280224041448131,0.248,0.342,8.98028177735076e-20
"CCDC171",2.72185294793466e-24,-0.295343171370432,0.537,0.622,9.96225397473565e-20
"RPS13",2.90037252772797e-24,-0.315763315726012,0.294,0.387,1.06156534887372e-19
"EDIL3",2.96156321130155e-24,-0.260345708387679,0.368,0.475,1.08396175096848e-19
"SV2B",3.10298877849889e-24,0.276618151188065,0.288,0.183,1.13572492281838e-19
"DGKH",3.11786087807978e-24,0.347412911066397,0.444,0.336,1.14116825998598e-19
"MIR137HG",3.79873474334859e-24,0.283211669017907,0.811,0.82,1.39037490341302e-19
"PPEF1",4.19452683043114e-24,-0.317638084257766,0.188,0.276,1.5352387652061e-19
"SNTG1",4.99698664166076e-24,-0.26809350677119,0.782,0.831,1.82894708071425e-19
"AP000462.1",5.64488478932898e-24,0.277722929681582,0.225,0.129,2.0660842817423e-19
"PTCHD4",7.04509206171559e-24,0.374155010077642,0.379,0.267,2.57857414550852e-19
"VSTM2B",1.06881776195691e-23,0.268995616287053,0.378,0.259,3.91197989053848e-19
"PROM1",1.42072263657204e-23,0.291544976837963,0.471,0.354,5.19998692211734e-19
"NDST3",1.54954161386088e-23,-0.350623664994204,0.292,0.389,5.67147726089219e-19
"KIF13A",4.05284989912665e-23,-0.269746057451244,0.18,0.273,1.48338359157935e-18
"RPS3A",7.1473400807721e-23,-0.26587894332965,0.484,0.565,2.6159979429634e-18
"OSBPL1A",7.16633664773741e-23,-0.284101937165784,0.376,0.462,2.62295087643837e-18
"ADGRL1",7.21700343220935e-23,-0.267341558223141,0.302,0.387,2.64149542622295e-18
"RASSF2",7.8896770708949e-23,-0.265219019191322,0.185,0.272,2.88770070471824e-18
"BCAP29",9.11636503390481e-23,-0.27553681296942,0.301,0.388,3.3366807660595e-18
"TBCK",9.49520007756485e-23,0.320096162324045,0.689,0.592,3.47533818038951e-18
"RPL37",1.00306926206613e-22,0.329677047420391,0.493,0.382,3.67133380608825e-18
"SLC12A2",1.22903145708582e-22,0.280146624490252,0.509,0.392,4.49837803607983e-18
"NWD2",1.4127896811034e-22,0.333062059220397,0.497,0.386,5.17095151180655e-18
"RPL30",1.54605508508005e-22,-0.280994023166251,0.344,0.431,5.6587162169015e-18
"LHFPL2",1.69943467023092e-22,-0.332102085334157,0.192,0.278,6.22010083651219e-18
"DMD",1.92700500944253e-22,-0.257100104098027,0.827,0.878,7.05303103506059e-18
"RPS20",2.2946861697185e-22,0.309498847214939,0.484,0.381,8.39878084978668e-18
"RPL29",2.52319755106556e-22,-0.270804628927056,0.229,0.315,9.23515535665506e-18
"BCL2L14",2.53515355592237e-22,0.278589389032266,0.293,0.189,9.27891553003148e-18
"DNAJC1",2.7072041466339e-22,-0.295237840567386,0.508,0.583,9.90863789709474e-18
"CACNA2D3",3.95147224069979e-22,0.284766162542268,0.434,0.308,1.44627835481853e-17
"NKAIN3",4.32437200161019e-22,0.350412337210205,0.724,0.69,1.58276339630935e-17
"HCG17",5.20026364659998e-22,-0.282836786812239,0.33,0.413,1.90334849729206e-17
"KCNB2",6.22670999408093e-22,0.36192279383427,0.762,0.705,2.27903812493356e-17
"NXN",6.90125496064401e-22,-0.317189767103391,0.163,0.246,2.52592832814532e-17
"RPS6KA2",7.25378077036004e-22,0.381218579984118,0.535,0.422,2.65495629975948e-17
"NLN",7.58238113396452e-22,0.256762493572025,0.487,0.366,2.77522731884236e-17
"SSX2IP",7.94236085496561e-22,-0.28233536554075,0.407,0.481,2.90698349652596e-17
"HS6ST3",9.00557766024731e-22,0.861837628043717,0.42,0.335,3.29613147942712e-17
"CNTN5",9.14945881670157e-22,-0.531276114653773,0.234,0.332,3.34879342150094e-17
"SUMF1",9.81905315551326e-22,0.293473021823178,0.583,0.473,3.59387164544941e-17
"LYPD6B",1.21912101484364e-21,-0.290263006125157,0.172,0.256,4.46210482642919e-17
"FBXW7",1.24417440189569e-21,0.317181519524551,0.738,0.685,4.55380272837841e-17
"ACTN2",1.35305285127341e-21,-0.321553410980761,0.476,0.549,4.9523087409458e-17
"CNTNAP4",1.79760664764341e-21,0.473804414748277,0.208,0.121,6.57942009103963e-17
"ARHGAP18",1.97525891886168e-21,-0.26229726195243,0.113,0.189,7.22964516892565e-17
"MDGA2",2.07996504147547e-21,-0.352975845462331,0.605,0.697,7.61288004830437e-17
"HEATR1",2.28397740083152e-21,-0.293323195623496,0.304,0.385,8.35958568478344e-17
"SLC22A23",4.08687837132932e-21,-0.379790638637763,0.536,0.603,1.49583835269024e-16
"CAMK2G",5.12497146418889e-21,-0.274384051227502,0.239,0.324,1.87579080560778e-16
"TENM3",1.23864325833383e-20,0.374826386024267,0.448,0.335,4.53355818982767e-16
"DOK6",1.28744028515366e-20,-0.269028477497966,0.705,0.769,4.71216018769091e-16
"ITPR2",1.9215003523511e-20,0.325506706085146,0.239,0.146,7.03288343964025e-16
"FAM13A",1.97427106869136e-20,-0.404806881780788,0.468,0.537,7.22602953851723e-16
"CSMD3",2.2463122478542e-20,-0.255430803917581,0.823,0.835,8.22172745837115e-16
"GPR173",2.40239402837832e-20,0.268322793343107,0.388,0.277,8.7930023832675e-16
"SCD5",4.13189352798612e-20,-0.252191953435976,0.592,0.642,1.5123143501782e-15
"RPL9",4.49657753258234e-20,-0.257266302768977,0.308,0.393,1.64579234270046e-15
"FOXP2",8.78544468327531e-20,-0.329648140489299,0.381,0.483,3.21556060852559e-15
"COL4A2",8.90521752118754e-20,-0.259143352189039,0.102,0.174,3.25939866492985e-15
"HS3ST5",9.27657734563163e-20,0.339174476131435,0.607,0.534,3.39532007427463e-15
"TENM1",9.74461577963483e-20,0.346332396163035,0.641,0.566,3.56662682150414e-15
"SCLT1",1.02557422711102e-19,-0.250416114202017,0.45,0.529,3.75370422864905e-15
"PTPRE",1.17679717479885e-19,-0.263648435270013,0.314,0.4,4.30719533948128e-15
"PARP8",1.63117976890649e-19,0.27231162422843,0.592,0.49,5.97028107217463e-15
"PACRG",2.47983254248213e-19,0.26170083618608,0.312,0.214,9.07643508873885e-15
"MCU",3.2025271362948e-19,0.323707743710479,0.536,0.442,1.17215695715526e-14
"ENO4",4.07059310475857e-19,0.276255944305912,0.327,0.225,1.48987778227268e-14
"GNAI1",4.83672212879263e-19,0.318806018157812,0.677,0.608,1.77028866635939e-14
"DLG1",5.49592868274703e-19,-0.253809469546576,0.527,0.603,2.01156485717224e-14
"ANKRD36B",6.632873141751e-19,0.270944285544493,0.638,0.545,2.42769789861228e-14
"PLAGL1",7.60758431318655e-19,-0.266445435410005,0.325,0.402,2.78445193446941e-14
"GALNT2",8.30671412159307e-19,0.28547303674104,0.464,0.361,3.04034043564428e-14
"SCG5",8.51816188019419e-19,-0.254633428786688,0.336,0.412,3.11773242976988e-14
"KHDRBS2",9.36460816647357e-19,0.256155517957678,0.814,0.848,3.42754023501099e-14
"SERTAD2",1.0502336486403e-18,-0.315185653544146,0.271,0.345,3.84396017738835e-14
"RPL34",1.1598872199658e-18,-0.275053306461411,0.358,0.434,4.24530321379684e-14
"GSK3B",1.26635434544376e-18,0.262309655491066,0.811,0.776,4.6349835397587e-14
"PDE4B",3.20473139117677e-18,0.271890222429841,0.588,0.503,1.17296373648461e-13
"KLHL4",4.04433052366556e-18,-0.326214340724023,0.382,0.451,1.48026541496683e-13
"GLS",4.72250142468795e-18,0.280554922373771,0.697,0.64,1.72848274645004e-13
"CXXC4",6.61691381290638e-18,-0.371860162774929,0.366,0.425,2.42185662466186e-13
"FAM81A",6.94918124713346e-18,-0.294401296513991,0.37,0.435,2.54346982826332e-13
"CDC14B",9.88459521359936e-18,0.289606411319102,0.244,0.161,3.6178606941295e-13
"TNR",1.04377271868187e-17,0.302361666877764,0.655,0.608,3.82031252764751e-13
"SPATA7",1.47812137569147e-17,0.258030795004685,0.366,0.266,5.41007204716836e-13
"ULK4",1.60338174982907e-17,0.267456863566599,0.439,0.334,5.86853754254939e-13
"ADAMTSL3",2.74967974478425e-17,-0.286912387183121,0.569,0.641,1.00641028338848e-12
"ARL15",3.05243764406459e-17,0.254526991183622,0.796,0.786,1.11722270210408e-12
"DPYD",4.4348805061245e-17,0.298145025046492,0.742,0.726,1.62321061404663e-12
"PRKCA",4.54007506664737e-17,0.298900452880393,0.667,0.594,1.6617128751436e-12
"TMEFF2",4.82378347935979e-17,0.311966259595905,0.529,0.426,1.76555299128048e-12
"DIP2A",9.44346547770427e-17,0.307453816811392,0.546,0.445,3.45640279949454e-12
"MTMR3",1.27377857779771e-16,0.252782342903299,0.522,0.413,4.66215697259740e-12
"GULP1",1.43563256247482e-16,0.316513748345411,0.372,0.282,5.25455874191409e-12
"DDAH1",1.79695548814485e-16,0.255041380376967,0.204,0.129,6.57703678215898e-12
"SYNDIG1",1.96572751415484e-16,0.303926437069523,0.567,0.495,7.19475927455812e-12
"DNAH7",2.61258425419699e-16,0.262998344464188,0.327,0.238,9.56231962878641e-12
"UNC5D",3.78195990675921e-16,-0.282412280590227,0.801,0.841,1.38423514547294e-11
"QKI",4.57810745081887e-16,0.352733081984933,0.627,0.509,1.67563310807421e-11
"TMEM150C",4.68124011014935e-16,-0.261325444843311,0.484,0.533,1.71338069271577e-11
"SMARCA2",5.44347900340577e-16,0.251142885332253,0.691,0.622,1.99236775003655e-11
"POU6F2",5.99644080446064e-16,0.414900993023749,0.343,0.258,2.19475729884064e-11
"ENC1",6.59908941096798e-16,-0.257373293261606,0.353,0.423,2.41533271530839e-11
"EPC2",1.04030866764273e-15,0.266323848933603,0.468,0.372,3.80763375443915e-11
"ST3GAL1",1.04355940196034e-15,-0.262578345205342,0.461,0.519,3.81953176711503e-11
"ZNF608",2.05194472731253e-15,0.303406352052338,0.545,0.446,7.51032289643661e-11
"HERC3",2.11382059002664e-15,0.254161314075916,0.513,0.418,7.7367947415565e-11
"ANKRD50",3.57536034186348e-15,0.265260790056453,0.412,0.316,1.30861763872545e-10
"ACVR2A",1.02237563603552e-14,0.275713915998985,0.535,0.441,3.74199706545362e-10
"CCDC18-AS1",1.43508805561494e-14,-0.250166836311183,0.282,0.348,5.25256579235624e-10
"ST6GAL2",2.11883918959903e-14,0.275223938272686,0.532,0.451,7.7551633178514e-10
"GBE1",2.16009597471876e-14,0.301804466147857,0.255,0.181,7.90616727706812e-10
"EYS",2.39369853623139e-14,0.259944252370824,0.132,0.074,8.76117601246053e-10
"NEBL",4.14250498296298e-14,0.311093309780144,0.561,0.515,1.51619824881428e-09
"RASGEF1B",7.71534907000858e-14,-0.260328180751203,0.263,0.332,2.82389491311384e-09
"RASGEF1C",8.00068236831721e-14,-0.261888465587931,0.419,0.471,2.92832975362778e-09
"CHN1",1.02327681549992e-13,0.267792404463031,0.515,0.425,3.74529547241125e-09
"RPL5",1.15951296264713e-13,0.272889553681596,0.538,0.465,4.24393339458475e-09
"RNF150",1.79701611163817e-13,0.286789078598907,0.716,0.665,6.57725867020685e-09
"GRIK1",1.92019944503739e-13,0.315887745459655,0.162,0.102,7.02812198878134e-09
"GRM1",6.68153219878693e-13,0.343021036413635,0.499,0.437,2.445507600078e-08
"KCTD8",7.29561803378761e-13,0.281176300874088,0.107,0.058,2.6702691565466e-08
"GRIN2A",1.00995201270354e-12,0.25823106132422,0.402,0.323,3.69652536169623e-08
"CDH10",4.7905328108285e-12,0.257437829582619,0.629,0.571,1.75338291409134e-07
"TOX3",6.75641515279433e-12,0.378479537649148,0.498,0.428,2.47291551007425e-07
"CNR1",9.02014635638108e-12,-0.386484726273858,0.396,0.448,3.30146376789904e-07
"LINC01102",2.43389624751029e-11,0.31313403333085,0.566,0.498,8.90830365551242e-07
"SESTD1",3.15342618776455e-11,0.264517081092579,0.683,0.619,1.1541855189837e-06
"TMTC2",3.72803443241036e-11,0.31877552496915,0.216,0.154,1.36449788260652e-06
"GLRA2",4.21970076227907e-11,0.307518549329189,0.37,0.293,1.54445267600176e-06
"ZNF407",5.12802387739173e-11,0.271311706645991,0.514,0.441,1.87690801936415e-06
"IQCJ-SCHIP1",1.19213965504251e-10,0.410743315846293,0.699,0.718,4.3633503514211e-06
"INPP4B",1.514138255759e-10,0.349346297068178,0.18,0.127,5.54189742990351e-06
"KCNC2",6.45858925361377e-10,0.353481976042238,0.427,0.353,2.36390825271518e-05
"NEO1",7.22906688728425e-10,0.25255510161458,0.742,0.765,2.64591077141491e-05
"SOX6",1.59579111869777e-09,0.47824601353334,0.22,0.165,5.84075507354572e-05
"PTCHD1-AS",2.05742379750721e-09,0.26373635744824,0.431,0.365,7.53037684125613e-05
"PTN",3.91777212153359e-09,-0.321566246299706,0.233,0.287,0.000143394377420251
"SLC4A4",7.1174347277763e-09,0.343933351799215,0.12,0.078,0.000260505228471341
"KLF7",1.01570755431062e-08,0.259402509554722,0.628,0.567,0.00037175912195323
"ZNF804B",2.39430100001214e-08,-0.25101176882684,0.591,0.644,0.000876338109014443
"EPHA3",1.04290209940732e-07,0.296028773975249,0.655,0.62,0.00381712597404073
"NETO1",7.06759618440891e-07,0.270141915142595,0.148,0.109,0.0258681087945551
