Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Wnt Signaling Pathway and Pluripotency WP723	9/97	0.846285363014161	0.999995946501045	0	0	0.740249661348585	0.123546682262419	FOSL1;WNT10B;FZD3;WNT5B;MYC;TRP53;LEF1;PPP2R2A;NLK
Wnt Signaling Pathway WP403	5/60	0.867715340963008	0.999995946501045	0	0	0.658151765589782	0.093386184887816	FOSL1;WNT10B;FZD3;WNT5B;MYC
Parkinsons Disease Pathway WP3638	3/39	0.867734121605872	0.999995946501045	0	0	0.603461326727223	0.0856130118106617	MAPK11;HTRA2;MAPK12
Mitochondrial LC-Fatty Acid Beta-Oxidation WP401	1/16	0.873674844959315	0.999995946501045	0	0	0.482948294829483	0.0652207200555295	ACSL4
SIDS Susceptibility Pathways WP1266	5/61	0.876895533513091	0.999995946501045	0	0	0.646362160566706	0.0849109240584124	AR;ECE1;CTCF;POU3F2;HSPD1
Oxidative Damage WP1496	3/42	0.898477255184035	0.999995946501045	0	0	0.556945944229181	0.0596232283384729	CDKN1A;BAG4;TRAF1
Leptin Insulin Overlap WP578	1/18	0.90247335297279	0.999995946501045	0	0	0.426082314113764	0.0437229117458076	SOCS1
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3675	2/31	0.904179452726715	0.999995946501045	0	0	0.499409395591103	0.0503042242550244	RPS6KB1;IGFBP6
Orphan GPCRs WP1398	1/19	0.914308893931009	0.999995946501045	0	0	0.402388155482215	0.0360486697321459	GPR180
Tryptophan metabolism WP79	3/44	0.915230380890549	0.999995946501045	0	0	0.529717427644962	0.0469220852848846	CYP1A1;MDM2;CYP1B1
Cytokines and Inflammatory Response WP222	1/27	0.969567535083922	0.999995946501045	0	0	0.278449479563341	0.0086055221037237	TGFB1
Striated Muscle Contraction WP216	2/45	0.97862847209567	0.999995946501045	0	0	0.336542245342599	0.00727039139582563	TNNC1;ACTG1
Peptide GPCRs WP234	4/71	0.978632814643365	0.999995946501045	0	0	0.431744622611848	0.00932515213598206	NPY1R;CXCR6;GRPR;GCAT
Primary Focal Segmental Glomerulosclerosis FSGS WP2573	4/72	0.980506721341569	0.999995946501045	0	0	0.425371139781811	0.00837376197630859	CDKN1A;TGFB1;ITGB4;COL4A4
Eicosanoid metabolism via Cyclo Oxygenases (COX) WP4347	1/31	0.981866647968452	0.999995946501045	0	0	0.241267876787679	0.00441514815307568	PTGS2
Eicosanoid metabolism via Lipo Oxygenases (LOX) WP4348	1/32	0.984068448267974	0.999995946501045	0	0	0.233471734270201	0.00374951475151304	LTA4H
Monoamine GPCRs WP570	1/33	0.986002958812742	0.999995946501045	0	0	0.226162850660066	0.00318797425495317	ADRB3
Type II interferon signaling (IFNG) WP1253	1/34	0.987702615472812	0.999995946501045	0	0	0.219296929692969	0.00271349753917727	SOCS1
Electron Transport Chain WP295	5/103	0.996452466239404	0.999995946501045	0	0	0.368464327879912	0.00130946370181566	SCO1;NDUFS7;NDUFA12;NDUFS4;UCP2
Oxidative phosphorylation WP1248	2/62	0.996867181050769	0.999995946501045	0	0	0.240954739303893	0.000756052480297197	NDUFS7;NDUFS4
Non-odorant GPCRs WP1396	19/267	0.997371846171743	0.999995946501045	0	0	0.551733904486097	0.00145195038457694	FZD3;SUCNR1;OPN3;PTGER1;LPAR1;NPY1R;CXCR6;GRPR;CELSR1;GPRC5A;ADGRG2;ADRB3;ADGRE5;GPER1;P2RY2;ACKR3;S1PR3;QRFPR;ADGRL3
Chemokine signaling pathway WP2292	11/190	0.998890843095082	0.999995946501045	0	0	0.442845042651572	0.000491457238872574	RAP1B;HCK;SHC2;PAK1;GNG2;GNB4;PIK3CD;ARRB2;CXCR6;CXCL14;GNG11
Complement and Coagulation Cascades WP449	1/62	0.999670571775813	0.999995946501045	0	0	0.118446680733647	3.90261081986869e-05	TFPI
GPCRs, Class A Rhodopsin-like WP189	10/228	0.999980981518794	0.999995946501045	0	0	0.329686401884248	6.27019426304801e-06	SUCNR1;OPN3;ADRB3;PTGER1;GPER1;P2RY2;NPY1R;ACKR3;GRPR;GCAT
Odorant GPCRs WP1397	4/189	0.999995643955094	0.999995946501045	0	0	0.155307724080958	6.76528893825269e-07	ADGRA2;GPR180;ADGRG6;GPR85
GPCRs, Other WP41	2/155	0.999995946501045	0.999995946501045	0	0	0.0939903269052841	3.80990464057481e-07	ADGRE5;CELSR1
