"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BMPR1B",4.41349828853118e-35,0.532767200341336,0.293,0.167,1.6153845085853e-30
"SLC39A10",7.36642971063939e-35,0.694930569672818,0.289,0.157,2.69618693839112e-30
"IMMP2L",8.05187503788793e-35,0.411214688624981,0.603,0.44,2.94706678261736e-30
"CXCL14",8.06142084271874e-35,0.346240631293323,0.19,0.086,2.95056064264349e-30
"ADGRL3",9.3793567537353e-35,0.401812356290794,0.699,0.58,3.43293836543466e-30
"PDXK",1.00485017741474e-34,-0.838177871022419,0.202,0.298,3.6778521343557e-30
"RGS7",1.00809854344542e-34,0.413677855566855,0.492,0.343,3.68974147886458e-30
"SHROOM3",1.05521804523429e-34,0.452509866539478,0.283,0.162,3.86220356736203e-30
"ATP13A4",1.91391202920643e-34,0.43091169168194,0.42,0.282,7.00510941809847e-30
"PLEKHH1",2.03847734616949e-34,0.452701482748674,0.25,0.128,7.46103093471496e-30
"STXBP6",2.13941551287626e-34,0.481353220170916,0.301,0.174,7.8304747186784e-30
"SCD5",2.32445527052978e-34,0.299238867043599,0.578,0.403,8.50773873566605e-30
"CDH2",2.49310916964968e-34,0.288426737512331,0.503,0.342,9.1250288718348e-30
"LINC00486",2.65520340413935e-34,-0.735284401444039,0.396,0.446,9.71830997949043e-30
"RUNX1T1",3.71795125902322e-34,0.359747608954226,0.428,0.28,1.36080734031509e-29
"P3H2",3.82184272096892e-34,0.44536108047742,0.19,0.085,1.39883265430183e-29
"LIFR",4.89557772671905e-34,0.399064968557966,0.455,0.309,1.79183040375644e-29
"KCNH8",5.44502055473627e-34,0.754901529991533,0.267,0.151,1.99293197323902e-29
"UTRN",1.11279110474681e-33,0.457047233728655,0.51,0.352,4.07292672248379e-29
"PPP2R5A",1.12890059169382e-33,0.282437632200594,0.312,0.18,4.13188905565856e-29
"TSPAN5",1.32961886447244e-33,0.450342639127833,0.466,0.309,4.86653800585557e-29
"FN1",1.35624866797414e-33,0.732223089503714,0.15,0.06,4.96400574965215e-29
"RAI14",1.42330248588513e-33,0.255428397072407,0.171,0.073,5.20942942858817e-29
"RANGAP1",1.61589005014357e-33,-0.681499924697922,0.097,0.184,5.91431917253049e-29
"C3",1.99835693104546e-33,-1.31682053370186,0.137,0.23,7.3141862033195e-29
"FRMD4B",2.30659627107947e-33,0.3066446820898,0.386,0.236,8.44237301177797e-29
"HGF",2.57770378042318e-33,-0.582868003387676,0.061,0.14,9.43465360672689e-29
"HCLS1",2.78679107649066e-33,-0.909653628573218,0.065,0.143,1.01999340190635e-28
"LMO3",3.34068566190406e-33,0.402728592531007,0.361,0.23,1.22272435911351e-28
"PTPRK",3.46933290007541e-33,0.474846509095276,0.476,0.34,1.2698105347566e-28
"LAT2",4.50765841876745e-33,-0.837661706892841,0.05,0.124,1.64984805785308e-28
"RCAN2",4.70103135691053e-33,0.5906361826897,0.268,0.151,1.72062448694282e-28
"CALCRL",4.7173191015315e-33,0.293860284509203,0.199,0.093,1.72658596435154e-28
"KANSL1",5.31024228755035e-33,-0.619799525039366,0.651,0.631,1.9436017796663e-28
"SLCO1A2",5.44737497351514e-33,0.548055641111199,0.129,0.045,1.99379371405627e-28
"RORB",7.56204905156304e-33,0.721369185504138,0.287,0.178,2.76778557336259e-28
"DDX5",7.56283828059239e-33,-0.844726040752634,0.555,0.567,2.76807443907962e-28
"SERINC5",8.65778970929168e-33,0.352600443106666,0.409,0.268,3.16883761149785e-28
"ABCC4",9.92291968425578e-33,0.70277704401535,0.246,0.133,3.63188783363446e-28
"FGD6",1.08808396035475e-32,0.340800028436125,0.276,0.156,3.98249610329441e-28
"SLC35F1",1.10264671050507e-32,0.558855430627018,0.516,0.398,4.03579722511961e-28
"SLCO3A1",1.33569865923611e-32,0.60861029349557,0.286,0.165,4.88879066267008e-28
"PLPP1",2.66137577178622e-32,0.259592404315038,0.459,0.287,9.74090146231476e-28
"TCF12",3.28558660522476e-32,0.312799203191629,0.802,0.641,1.20255755337831e-27
"GPM6A",4.41650561409085e-32,0.633943504458661,0.632,0.529,1.61648521981339e-27
"CDK14",4.62436428611032e-32,0.277967650139271,0.478,0.329,1.69256357235924e-27
"GNAS",5.49369464768979e-32,-0.783493505968294,0.425,0.479,2.01074717800094e-27
"KCNMA1",5.80437105428669e-32,-0.746482850241856,0.598,0.646,2.12445784957947e-27
"HSPA8",5.91071115651767e-32,-0.610061240225612,0.141,0.233,2.16337939039703e-27
"FRAS1",6.21741735634714e-32,0.46231034208235,0.168,0.072,2.27563692659662e-27
"LTBP1",8.85184397910144e-32,0.272908227334327,0.223,0.112,3.23986341479092e-27
"SOX5",1.04816841494197e-31,0.359467925234801,0.69,0.538,3.83640121552909e-27
"NEBL",1.24042180292307e-31,0.260514404628064,0.613,0.454,4.54006784087875e-27
"TNFRSF1A",1.617994287467e-31,-0.731914316851249,0.08,0.162,5.92202089155797e-27
"SYTL2",1.88005141421992e-31,0.380265241011287,0.156,0.064,6.88117618118635e-27
"SCGB2B2",2.09991620376862e-31,0.293424117688497,0.243,0.129,7.68590329741351e-27
"KIF6",2.25519291709877e-31,0.278826566903803,0.135,0.05,8.2542315958732e-27
"ETV1",2.27476353255007e-31,0.258394487839603,0.25,0.133,8.32586200548653e-27
"AGBL4",3.20980297580919e-31,0.307489143833174,0.304,0.173,1.17481998717592e-26
"MEGF10",3.3537619785199e-31,0.251610206161144,0.351,0.216,1.22751042175807e-26
"PDE10A",3.4796289802235e-31,0.605051577288911,0.299,0.18,1.2735790030516e-26
"CCDC91",3.7312995329641e-31,0.287880389700831,0.537,0.377,1.36569294206019e-26
"TANC2",3.83500012437376e-31,0.321015933132376,0.57,0.41,1.40364839552204e-26
"TLE1",4.99445165960431e-31,0.355593536375904,0.263,0.146,1.82801925193177e-26
"MTMR7",5.87993877138642e-31,0.270280727029139,0.23,0.119,2.15211638971514e-26
"TMEM178B",6.73724089823261e-31,0.331053103397915,0.49,0.35,2.46589754116212e-26
"ASTN1",6.88619891053238e-31,0.275373831337014,0.505,0.358,2.52041766324396e-26
"HIVEP3",6.9357354045513e-31,0.250142743209036,0.461,0.309,2.53854851541982e-26
"PGM5",7.23804152660956e-31,0.446506304653277,0.138,0.053,2.64919557915436e-26
"SYNJ2",8.10364902909427e-31,0.309995226585154,0.152,0.062,2.96601658113879e-26
"RGS17",8.9446950757602e-31,0.264925214407591,0.173,0.077,3.27384784467899e-26
"TMEFF1",9.44585354548194e-31,0.281201909159487,0.231,0.119,3.45727685618184e-26
"HBS1L",9.46100302404463e-31,0.266980062938525,0.32,0.186,3.46282171683057e-26
"NKD1",1.28316547984265e-30,0.285275412670709,0.168,0.075,4.6965139727721e-26
"GABRB1",1.92363323822114e-30,0.579864243631263,0.489,0.366,7.0406900152132e-26
"ABCA9",2.02893151217855e-30,0.685226740238932,0.115,0.04,7.4260922277247e-26
"CARMIL1",3.46002610957711e-30,0.457170670767297,0.415,0.282,1.26640415636632e-25
"SEMA5A",3.61521544338564e-30,0.262575875767521,0.342,0.209,1.32320500443358e-25
"OTUD7A",3.84450756957666e-30,0.37489598860447,0.503,0.356,1.40712821554075e-25
"SIK3",3.90056130395927e-30,0.393644650104148,0.756,0.587,1.42764444286213e-25
"MIPOL1",5.06927860671674e-30,0.266586473198884,0.273,0.154,1.85540666284439e-25
"ALCAM",5.47097988119032e-30,0.318252736405039,0.575,0.44,2.00243334631447e-25
"PEX5L",5.83149493766131e-30,0.441351456168922,0.392,0.263,2.13438546213342e-25
"MYO1D",6.38441010650836e-30,0.396575236571384,0.221,0.115,2.33675794308312e-25
"HLA-B",8.23875727985623e-30,-0.709968730958796,0.059,0.131,3.01546755200018e-25
"KCNH5",8.60553200495798e-30,0.27015765918649,0.154,0.066,3.14971076913467e-25
"GPC5",9.88833476247601e-30,0.718799349281368,0.536,0.423,3.61922940641385e-25
"FRY",1.52641313942034e-29,0.409527146657695,0.374,0.241,5.58682473159237e-25
"NIPA1",1.83391032357443e-29,0.259639554826479,0.176,0.08,6.71229517531477e-25
"SHROOM4",1.84289696094314e-29,0.410023627747224,0.234,0.126,6.74518716674798e-25
"EPHA4",2.00632926859624e-29,0.359575509648536,0.236,0.128,7.34336575598909e-25
"TRMT11",2.07972872948159e-29,0.261630309683017,0.348,0.215,7.61201512277557e-25
"PDE3A",2.14797826245063e-29,0.422845063157576,0.355,0.225,7.86181523839556e-25
"ITPR2",2.36289571563512e-29,0.569113601556126,0.704,0.58,8.6484346087961e-25
"SNAP23",3.06942771965645e-29,-0.89116381805875,0.23,0.312,1.12344123967146e-24
"LINC01141",3.16129916542776e-29,0.41173715955102,0.109,0.037,1.15706710753821e-24
"GHR",3.46826355910788e-29,0.421001494028559,0.188,0.092,1.26941914526908e-24
"OXR1",3.79316183300699e-29,0.349396507724594,0.508,0.354,1.38833516249889e-24
"KAT2A",3.95849336306145e-29,-0.529692369619583,0.128,0.214,1.44884815581412e-24
"EBF1",4.04360757173403e-29,1.0047566062693,0.119,0.044,1.48000080733037e-24
"LINC00862",4.5078085387049e-29,-0.587271532562247,0.093,0.175,1.64990300325138e-24
"GPR158",4.8532666009403e-29,0.623043301041108,0.285,0.178,1.77634410861016e-24
"WWTR1",5.28974615305817e-29,0.646465108755702,0.227,0.124,1.93609998948082e-24
"UNC5D",6.91111140381602e-29,0.292016746822543,0.298,0.177,2.5295358849107e-24
"SHROOM2",7.65041707127001e-29,0.250094815300894,0.161,0.073,2.80012915225554e-24
"FMN1",1.05305554349268e-28,-1.21472108057778,0.188,0.272,3.85428859473757e-24
"TTLL7",1.15602707094592e-28,0.717487927316582,0.37,0.245,4.23117468236917e-24
"SGCD",1.17576066218214e-28,0.37586410876951,0.528,0.397,4.30340159965286e-24
"RHBDF2",1.37475388045499e-28,-1.01584481474658,0.095,0.172,5.03173667785332e-24
"NOL4",1.67469538842533e-28,0.252774117062953,0.43,0.299,6.12955259117554e-24
"CCT4",1.71103066841196e-28,-0.635229392324008,0.157,0.243,6.26254334945461e-24
"PLPPR4",1.80305744954335e-28,0.309174838912762,0.214,0.112,6.59937057107361e-24
"LY96",2.09946466682903e-28,-0.736614727690912,0.048,0.114,7.68425062706092e-24
"FAM189A1",2.4554046929712e-28,0.283422052019761,0.214,0.111,8.98702671674388e-24
"C9orf153",2.49108237263798e-28,-0.461889010738827,0.06,0.131,9.11761059209227e-24
"TRIM9",2.91278872217863e-28,0.307760650795642,0.533,0.41,1.0661098002046e-23
"PLEKHG1",2.96344851342021e-28,0.26514333660177,0.324,0.198,1.08465179039693e-23
"EPAS1",3.15989082838576e-28,0.431836605025802,0.232,0.126,1.15655164209747e-23
"CCT3",3.32936135784358e-28,-0.615945051838399,0.149,0.232,1.21857955058433e-23
"RPS19",4.06962297539341e-28,-1.02604972963914,0.131,0.21,1.48952270522374e-23
"TPM4",4.38552304004678e-28,0.442980155599904,0.175,0.083,1.60514528788752e-23
"XRCC4",9.30188262600623e-28,0.264650815638527,0.214,0.112,3.40458205994454e-23
"DIO2",1.02810316575857e-27,0.279406284317489,0.146,0.064,3.76296039699295e-23
"COBLL1",1.19015189592451e-27,0.689855940028679,0.145,0.063,4.3560749542733e-23
"KIAA1324L",1.46467563405021e-27,0.280374571486994,0.225,0.12,5.36085928818719e-23
"KALRN",1.55717287587113e-27,0.288383865411591,0.491,0.35,5.69940844297591e-23
"AGTPBP1",1.81810726688656e-27,0.312819615697748,0.412,0.271,6.6544544075315e-23
"CTSZ",1.87324573736099e-27,-0.772773034190704,0.04,0.1,6.85626672331494e-23
"SRRM2",1.89010359836888e-27,-0.785295802584396,0.415,0.468,6.91796818038994e-23
"EML6",1.92284587237334e-27,0.295621111628786,0.32,0.199,7.03780817747367e-23
"PRKCQ",3.18232856268586e-27,0.264651173310412,0.119,0.045,1.16476407722865e-22
"KCNK2",3.81806251942682e-27,0.625014386501815,0.121,0.047,1.39744906273541e-22
"NTM",3.97662420642123e-27,0.379110241299677,0.665,0.569,1.45548422579223e-22
"NAV3",4.49583953994871e-27,0.386649430861815,0.768,0.684,1.64552223001663e-22
"MTCH1",4.54416672503527e-27,-0.561077021202766,0.13,0.214,1.66321046303016e-22
"FXR1",4.76327963265773e-27,-0.708624311650691,0.424,0.46,1.74340797834905e-22
"VRK2",4.80152032150116e-27,0.363578005133518,0.203,0.105,1.75740445287264e-22
"PER1",4.87756077498297e-27,-0.493627643011462,0.097,0.174,1.78523601925152e-22
"PLXNB1",6.6580951771475e-27,-0.632292021035856,0.138,0.222,2.43692941578776e-22
"ST6GALNAC6",6.75755493019011e-27,-0.593293041762613,0.062,0.13,2.47333267999888e-22
"DNAJA4",6.85860945901687e-27,-0.603203077137286,0.083,0.156,2.51031964809477e-22
"ELOVL7",6.90327852473888e-27,0.261459377538741,0.125,0.049,2.52666897283968e-22
"LGI1",8.78529198664156e-27,0.297233253115766,0.315,0.198,3.21550472003068e-22
"SNHG25",1.28941411477335e-26,-0.45920218522358,0.103,0.182,4.71938460148193e-22
"RAPGEF2",1.5325419401461e-26,0.289445275568541,0.598,0.441,5.60925675512873e-22
"NKAIN2",1.55444587972178e-26,0.938174282512775,0.341,0.231,5.68942736436968e-22
"TTN",2.69099828533676e-26,0.252795786554308,0.129,0.053,9.84932282416107e-22
"RUNX1",2.95462869026579e-26,-1.13907835255463,0.19,0.277,1.08142364692418e-21
"REV3L",3.80251258335641e-26,0.31802820424118,0.61,0.469,1.39175763063428e-21
"CACNB2",4.32007930026452e-26,0.577870278318064,0.472,0.35,1.58119222468982e-21
"NCAM2",5.97881760133659e-26,0.297698278626166,0.668,0.535,2.1883070302652e-21
"ADAMTS19",7.12801938323917e-26,0.277919295228522,0.128,0.053,2.60892637445937e-21
"GAPDH",8.97391316320131e-26,-0.671651971350242,0.235,0.311,3.28454195686331e-21
"IFITM3",1.01632438663355e-25,-0.790289996147314,0.066,0.135,3.71984888751744e-21
"HOMER1",1.02969420849955e-25,0.26214983468263,0.259,0.151,3.76878377252921e-21
"ARHGAP29",1.06282500898742e-25,0.725853876867639,0.188,0.101,3.89004581539484e-21
"CASK",1.3799782230445e-25,0.313096230350096,0.506,0.368,5.05085829416519e-21
"CCT5",2.6095967282123e-25,-0.470681714964728,0.068,0.135,9.55138498492986e-21
"ENPP2",2.90496428361662e-25,0.55732497176561,0.16,0.078,1.06324597744652e-20
"FMN2",3.81622275846318e-25,0.390963183182639,0.52,0.4,1.39677569182511e-20
"EPB41L4A",3.94085226340014e-25,0.4373083897555,0.224,0.131,1.44239133692709e-20
"CHRM3",4.810581799936e-25,0.312947332823257,0.235,0.131,1.76072104459458e-20
"FUT9",5.30520830856062e-25,0.310157704966497,0.537,0.402,1.94175929301627e-20
"SEMA3A",5.8862624480018e-25,0.280077260351241,0.128,0.055,2.15443091859314e-20
"PARP9",6.1692251264803e-25,-0.689140114350251,0.075,0.144,2.25799808854306e-20
"CPE",6.48069235650971e-25,0.26750702625441,0.508,0.364,2.37199820940612e-20
"RXRA",7.42456279798885e-25,-0.68935048374853,0.19,0.267,2.7174642296919e-20
"PRDX1",7.93339397350052e-25,-0.508637883967288,0.093,0.165,2.90370152824092e-20
"GTPBP6",8.05399877632114e-25,-0.334790623964965,0.053,0.116,2.9478440921213e-20
"TMTC2",1.10397134313284e-24,0.387095995748958,0.497,0.371,4.04064551300049e-20
"ANKRD44",1.2627847709217e-24,0.345885236724715,0.609,0.449,4.62191854005052e-20
"LRRTM4",1.32897517302747e-24,0.342670834562938,0.508,0.369,4.86418203079784e-20
"CDKL1",1.45560028258712e-24,-0.683739796584202,0.222,0.298,5.32764259429712e-20
"PLD1",2.40856771965276e-24,0.441547713962125,0.245,0.146,8.81559871070105e-20
"HECW2",2.5877933255549e-24,0.334280776697922,0.312,0.2,9.4715823508635e-20
"CEMIP",2.765124781543e-24,1.60609956201025,0.129,0.058,1.01206332129255e-19
"STON2",3.21213137143673e-24,0.257680426857336,0.281,0.175,1.17567220325956e-19
"WDR6",3.90490426390152e-24,-0.508109995646619,0.121,0.195,1.4292340096306e-19
"SLC2A5",4.39358404304684e-24,-0.757575609149674,0.056,0.117,1.60809569559557e-19
"LDB2",5.4089109192344e-24,0.594160121492634,0.246,0.149,1.97971548554898e-19
"DACH1",6.32600884045036e-24,0.75554434497928,0.118,0.05,2.31538249569324e-19
"B2M",7.03576824198624e-24,-0.73427284642265,0.165,0.248,2.57516153424938e-19
"PTPRD",8.15641483376723e-24,0.409715425598535,0.565,0.455,2.98532939330714e-19
"PRKCB",8.63886508623014e-24,0.270090291665934,0.4,0.267,3.16191101021109e-19
"SLC30A10",1.0979653998273e-23,0.347189487695534,0.168,0.085,4.01866315990791e-19
"ZC3HAV1",1.44343874610051e-23,-1.01389561270625,0.142,0.214,5.28313015460248e-19
"ITIH5",1.50165644208378e-23,0.433873884348401,0.106,0.042,5.49621274367086e-19
"EYA1",1.84164923079736e-23,0.368317468920569,0.232,0.137,6.74062034964143e-19
"BNIP3L",3.84584092942195e-23,-0.707864451813535,0.279,0.343,1.40761623857773e-18
"SHMT1",4.66982918990203e-23,-0.604469685230182,0.06,0.121,1.70920418179604e-18
"AGMO",5.11258671713563e-23,0.301915694574797,0.108,0.043,1.87125786433881e-18
"METTL21A",5.54509686683082e-23,-0.715502312597582,0.14,0.215,2.02956090422875e-18
"TRPM3",6.40476235601522e-23,0.624196362931501,0.385,0.279,2.34420706992513e-18
"SNX3",6.70496080700566e-23,-0.794889112995679,0.235,0.303,2.45408270497214e-18
"ASPA",1.23652573623571e-22,0.323553437149622,0.108,0.044,4.52580784719633e-18
"EPHA3",2.04706854182928e-22,0.479415824428,0.109,0.045,7.49247556994935e-18
"FAM182A",2.43984451783473e-22,-0.380621473689125,0.071,0.135,8.9300749197269e-18
"CTSH",2.61434099357535e-22,-0.553037576544456,0.078,0.143,9.56874947058515e-18
"TSPYL2",2.70975421323732e-22,-0.41047861395098,0.095,0.161,9.91797139586992e-18
"SNTB1",3.05259421739756e-22,0.328014552579592,0.108,0.044,1.11728000950968e-17
"ACSBG1",5.56925809940536e-22,0.253327516105801,0.247,0.153,2.03840415696336e-17
"C17orf67",1.05780662186005e-21,-0.555767976253554,0.054,0.111,3.87167801666996e-17
"KCNN2",1.12920110797045e-21,0.260642033315933,0.215,0.126,4.13298897528266e-17
"CYBB",1.17225372969758e-21,0.379169944316828,0.113,0.048,4.29056587606612e-17
"FAIM2",1.25601310934895e-21,-0.575694975852234,0.125,0.191,4.59713358152807e-17
"SOX6",1.34917203481425e-21,0.40581519415676,0.491,0.385,4.93810456462365e-17
"KBTBD12",1.59948787233908e-21,0.356356953128827,0.217,0.13,5.85428556154827e-17
"PTPRB",1.60686607481391e-21,0.420905352566507,0.116,0.051,5.88129052042638e-17
"PLCL1",2.44535607268898e-21,0.432706525007881,0.44,0.319,8.95024776164892e-17
"FLOT2",2.44888924129114e-21,-0.690807577189805,0.124,0.192,8.9631795120497e-17
"MYO1F",3.19807216144395e-21,-0.946981022871082,0.109,0.177,1.1705263918101e-16
"PID1",3.61272227783555e-21,0.383720003278147,0.363,0.26,1.32229248091059e-16
"SLC14A1",4.26764246391344e-21,-0.383885664991472,0.047,0.102,1.56199981821696e-16
"RPL28",7.52389292267472e-21,-0.820487327434699,0.186,0.252,2.75382004862818e-16
"TNFSF13B",9.86455581012735e-21,-0.670813442468926,0.102,0.167,3.61052607206471e-16
"SLC7A11",1.01543824312567e-20,0.403669383325857,0.324,0.21,3.71660551366428e-16
"FBLN1",1.01936768605297e-20,0.347419040597613,0.105,0.045,3.73098766772249e-16
"CTSD",1.03769923222535e-20,-0.765720795639176,0.114,0.18,3.79808295986799e-16
"CLIP2",1.35240264325229e-20,-0.777290212546116,0.351,0.402,4.9499289145677e-16
"SLC38A1",1.37964722202281e-20,0.498091488932713,0.23,0.138,5.04964679732567e-16
"ITGB3BP",1.41204142829782e-20,-0.592564839192915,0.17,0.241,5.16821283171285e-16
"LAP3",1.52628951680587e-20,-0.781870570862218,0.084,0.144,5.58637226046117e-16
"HHIP",1.89489371179707e-20,0.449173374839068,0.12,0.056,6.93550047454847e-16
"LINC00609",3.12186065241127e-20,0.391117820659515,0.185,0.105,1.14263221738905e-15
"PSAP",4.3669198078604e-20,-0.773800259483788,0.415,0.441,1.59833631887498e-15
"SYNE2",4.63780793139392e-20,0.30822054567522,0.173,0.096,1.69748408096949e-15
"SHTN1",6.38554526903146e-20,0.359529280268881,0.379,0.272,2.3371734239182e-15
"TMEFF2",8.19214419130358e-20,0.619346503390673,0.337,0.245,2.99840669545902e-15
"MOBP",8.2631548870928e-20,0.765510463924914,0.132,0.066,3.02439732022483e-15
"ANO4",1.08108210533568e-19,0.447465501105573,0.355,0.249,3.95686861373911e-15
"STAT3",1.20273869671268e-19,-0.855954164731763,0.302,0.356,4.40214390383807e-15
"TNIK",1.46066327214919e-19,0.399243204872499,0.603,0.498,5.34617364239324e-15
"XRRA1",1.51608064726039e-19,-0.548853178153226,0.197,0.265,5.54900677703776e-15
"PPID",1.79301926317834e-19,-0.450028354231429,0.087,0.148,6.56262980515904e-15
"MEF2A",1.80916456761629e-19,0.369761518471664,0.619,0.471,6.62172323393238e-15
"IL17RB",2.15442050531942e-19,-0.530911353110065,0.076,0.134,7.88539449151961e-15
"NELL1",2.38908598863388e-19,0.267743771254896,0.216,0.132,8.74429362699888e-15
"LAPTM5",2.62409578934266e-19,-0.822188601083192,0.072,0.13,9.60445299857305e-15
"SLC5A11",2.6461799326226e-19,0.396194531558441,0.118,0.055,9.68528317139198e-15
"CRIM1",3.51629792590437e-19,0.521928040140653,0.335,0.224,1.28700020386026e-14
"LAMA2",3.81329712810442e-19,0.681702330357945,0.151,0.081,1.3957048818575e-14
"TNFRSF1B",5.16322327607704e-19,-0.644187249719649,0.06,0.114,1.88979135127696e-14
"RAB39A",6.00357542342334e-19,-0.485164850310193,0.078,0.139,2.19736864072717e-14
"LRRC37A2",6.77220165995553e-19,-0.40628965580391,0.108,0.17,2.47869352956032e-14
"PTPRZ1",6.84230030555138e-19,0.321696773480896,0.482,0.378,2.50435033483486e-14
"DPP7",7.08532746360428e-19,-0.489457586406009,0.078,0.137,2.5933007049538e-14
"NUDC",8.13274622401842e-19,-0.441753111674885,0.096,0.158,2.97666644545298e-14
"CYBA",8.94399429153858e-19,-0.657396711359362,0.053,0.105,3.27359135064604e-14
"HHATL",9.18723884986634e-19,-0.471380319701501,0.064,0.119,3.36262129143958e-14
"KHDRBS2",1.29788483910203e-18,0.376531041293982,0.264,0.173,4.75038829959733e-14
"ARAP1",1.54431814496297e-18,-0.680230771336927,0.149,0.214,5.65235884237897e-14
"PLXND1",1.62103085293095e-18,-0.681096917442546,0.085,0.144,5.93313502481256e-14
"TMSB4X",1.7862547233483e-18,-1.13362304472783,0.192,0.25,6.53787091292711e-14
"ARRB2",1.86402053056479e-18,-0.642765423048069,0.095,0.155,6.8225015439202e-14
"RPS2",2.15840488396085e-18,-0.62391655556348,0.109,0.169,7.89997771578512e-14
"SOD1",2.25712907023447e-18,-0.507080919020474,0.099,0.159,8.26131810996518e-14
"ATP2C1",3.26965223182955e-18,-0.68147061552194,0.566,0.563,1.19672541337193e-13
"DPP6",5.41099313426842e-18,0.286345398884843,0.41,0.303,1.98047759707358e-13
"ANKS1B",5.8485396254964e-18,0.349604715641892,0.584,0.485,2.14062398832794e-13
"TMSB10",6.35008175309541e-18,-0.938074729548584,0.079,0.135,2.32419342245045e-13
"UGT8",6.80061656089871e-18,0.418920245737017,0.201,0.123,2.48909366745454e-13
"CLSTN2",1.06183819550051e-17,0.332116682095191,0.156,0.088,3.88643397935142e-13
"MYO1B",1.18991491236719e-17,0.377692281680356,0.121,0.06,4.35520757075513e-13
"RASGEF1C",1.49428349648099e-17,0.747517918475702,0.202,0.13,5.46922702547007e-13
"DGKI",1.77339083192452e-17,0.310181238245709,0.296,0.212,6.49078778392694e-13
"TCP1",1.96006241472972e-17,-0.375752655066567,0.083,0.139,7.17402444415224e-13
"RBPMS",2.03556013461279e-17,0.316884811625671,0.149,0.082,7.45035364869627e-13
"P2RY12",2.1242799385166e-17,0.944474144916256,0.178,0.112,7.77507700296462e-13
"KHDRBS3",2.19283628268631e-17,0.265616427868169,0.374,0.274,8.02600007826018e-13
"CKB",3.28140750686322e-17,-1.03094483013052,0.287,0.326,1.20102796158701e-12
"DEAF1",3.43574229394373e-17,-0.583269177273737,0.157,0.217,1.25751603700634e-12
"CNDP1",4.32912878667234e-17,0.323053265703036,0.11,0.054,1.58450442720994e-12
"RPL18",5.56756265238193e-17,-0.631178116370841,0.138,0.197,2.03778360639831e-12
"CTNNA3",5.61037660155868e-17,0.736217232740297,0.343,0.249,2.05345393993649e-12
"YPEL3",9.55343901253694e-17,-0.518645585368374,0.115,0.173,3.49665421297865e-12
"MAF",1.23562225850702e-16,-0.438340756812554,0.282,0.363,4.52250102836154e-12
"PRKCSH",1.30152981695e-16,-0.393149707648901,0.084,0.141,4.7637292830187e-12
"BAG2",1.41896194213828e-16,-0.371015513584942,0.059,0.108,5.19354260442033e-12
"PLPPR1",1.45885231820209e-16,0.339645854623944,0.314,0.225,5.33954536985148e-12
"LINC01122",1.74864045252724e-16,0.293584998933949,0.163,0.095,6.40019892029495e-12
"BICC1",1.90822850622663e-16,0.346626754826017,0.296,0.201,6.98430715564007e-12
"MAML3",1.92807621035161e-16,0.280634915369804,0.314,0.217,7.05695173750793e-12
"DCLK1",2.27735701158198e-16,0.519752585787641,0.208,0.134,8.33535439809119e-12
"LINC01170",2.76090758507693e-16,0.328000999176481,0.17,0.101,1.01051978521401e-11
"RASGRF2",2.87295150529781e-16,0.305509750293274,0.226,0.149,1.05152898045405e-11
"BANP",3.15647168135727e-16,-0.650675665890806,0.194,0.254,1.15530020009357e-11
"ATP8B4",4.36912682048836e-16,0.680780506666534,0.199,0.13,1.59914410756694e-11
"DOK6",4.39662325192352e-16,0.276942059717509,0.263,0.18,1.60920807643653e-11
"HSPA9",4.69134300468589e-16,-0.536281232049892,0.204,0.261,1.71707845314508e-11
"PTMS",4.96787612753124e-16,-0.436109590529377,0.068,0.118,1.81829234143771e-11
"TPI1",5.00744722427551e-16,-0.443731065263922,0.083,0.136,1.83277575855708e-11
"RARB",5.4955380514867e-16,0.305315150273206,0.162,0.094,2.01142188222465e-11
"NDUFS2",5.71946808547954e-16,-0.366894933185424,0.101,0.157,2.09338251396637e-11
"ZFPM2-AS1",6.21698873310689e-16,0.444372592932526,0.176,0.107,2.27548004620445e-11
"SAFB2",6.49815531787008e-16,-0.734520146582572,0.258,0.305,2.37838982789363e-11
"CLU",7.98476559032846e-16,-1.36131475799594,0.352,0.381,2.92250405371612e-11
"KIRREL3",8.45045742683144e-16,0.405368303555973,0.226,0.148,3.09295192279458e-11
"IRF2BP2",9.97525502001162e-16,-0.523153585489373,0.16,0.22,3.65104308987445e-11
"NFKBIA",1.01986623775527e-15,-0.41234847568047,0.064,0.114,3.73281241680806e-11
"CGNL1",1.37938185550127e-15,0.41453172572714,0.169,0.103,5.04867552932019e-11
"CCDC59",1.6728044661365e-15,-0.343461902506302,0.105,0.161,6.12263162650619e-11
"MAPT",2.00375087971858e-15,-0.703051773564334,0.451,0.456,7.33392859485797e-11
"RPS26",2.36266452472139e-15,-0.383430923996593,0.065,0.113,8.64758842693276e-11
"TPP1",2.65367675529715e-15,-0.402283764506827,0.1,0.155,9.7127222920631e-11
"MS4A7",2.83165714349222e-15,-0.636454348924073,0.063,0.111,1.03641483108959e-10
"LRRK1",2.88044856877267e-15,0.281064713917882,0.181,0.111,1.05427298065648e-10
"ZEB2",2.94914756154185e-15,0.31025075799107,0.694,0.575,1.07941749899993e-10
"MOG",3.8070129205589e-15,0.433420289194665,0.105,0.054,1.39340479905376e-10
