"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1589.1","MA1589.1",9,3634,10.4651162790698,9.085,1.15191153319425,0.379961766685825,"ZNF140",0.984206520651477,0.420260101679902
"MA0896.1","MA0896.1",5,1891,5.81395348837209,4.7275,1.22981565063397,0.384267138434363,"Hmx1",0.987749632950247,0.415366753726755
"MA1651.1","MA1651.1",8,3208,9.30232558139535,8.02,1.1598909702488,0.385200490331737,"ZFP42",0.987749632950247,0.414313168722394
"MA0114.4","MA0114.4",9,3651,10.4651162790698,9.1275,1.14654793525826,0.385301800520807,"HNF4A",0.987749632950247,0.414198961517952
"MA1118.1","MA1118.1",6,2338,6.97674418604651,5.845,1.19362603696262,0.388808433886058,"SIX1",0.99010281945225,0.410264323091314
"MA1485.1","MA1485.1",8,3219,9.30232558139535,8.0475,1.15592737886242,0.388874163672265,"FERD3L",0.99010281945225,0.410190909892655
"MA1119.1","MA1119.1",8,3237,9.30232558139535,8.0925,1.1494996084517,0.394890193088073,"SIX2",1,0.403523651628409
"MA0502.2","MA0502.2",7,2799,8.13953488372093,6.9975,1.16320612843457,0.396590582589323,"NFYB",1,0.401657602732961
"MA0511.2","MA0511.2",5,1925,5.81395348837209,4.8125,1.20809423135005,0.398905206810797,"RUNX2",1,0.39913029491493
"MA0858.1","MA0858.1",6,2369,6.97674418604651,5.9225,1.1780066164705,0.400874885173582,"Rarb(var.2)",1,0.396991151462598
"MA1478.1","MA1478.1",5,1931,5.81395348837209,4.8275,1.20434044295641,0.401486388850165,"DMRTA2",1,0.396329173542126
"MA1142.1","MA1142.1",8,3266,9.30232558139535,8.165,1.13929278400433,0.404591398982816,"FOSL1::JUND",1,0.392983353928055
"MA0901.2","MA0901.2",13,5540,15.1162790697674,13.85,1.09142809167996,0.412825886028139,"HOXB13",1,0.384233078321967
"MA0591.1","MA0591.1",9,3748,10.4651162790698,9.37,1.11687473629347,0.415868148787845,"Bach1::Mafk",1,0.381044340840627
"MA0697.1","MA0697.1",7,2858,8.13953488372093,7.145,1.1391931257832,0.417743429621546,"ZIC3",1,0.379090372078609
