"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0812.1","MA0812.1",15,2278,7.5,5.695,1.31694468832309,0.169057164012437,"TFAP2B(var.2)",0.285704798473883,0.771966420726982
"MA0846.1","MA0846.1",42,7262,21,18.155,1.1567061415588,0.169386714816916,"FOXC2",0.285704798473883,0.771120654855132
"MA1131.1","MA1131.1",11,1580,5.5,3.95,1.39240506329114,0.169661160487842,"FOSL2::JUN(var.2)",0.285704798473883,0.770417566735849
"MA0147.3","MA0147.3",10,1411,5,3.5275,1.41743444365698,0.170983097918636,"MYC",0.286225177480204,0.767046818517023
"MA0666.1","MA0666.1",11,1583,5.5,3.9575,1.38976626658244,0.171121218708004,"MSX1",0.286225177480204,0.76669613542416
"MA0876.1","MA0876.1",11,1583,5.5,3.9575,1.38976626658244,0.171121218708004,"BSX",0.286225177480204,0.76669613542416
"MA0653.1","MA0653.1",26,4279,13,10.6975,1.21523720495443,0.172111551978291,"IRF9",0.287237623659518,0.764189979224701
"MA0596.1","MA0596.1",18,2825,9,7.0625,1.27433628318584,0.173474849198261,"SREBF2",0.288588310884251,0.760763481369842
"MA0909.2","MA0909.2",14,2114,7,5.285,1.32450331125828,0.174349530373342,"HOXD13",0.288588310884251,0.758579218098965
"MA0077.1","MA0077.1",17,2648,8.5,6.62,1.28398791540786,0.174432344149182,"SOX9",0.288588310884251,0.758372982803063
"MA0713.1","MA0713.1",20,3189,10,7.9725,1.25431169645657,0.174468268376404,"PHOX2A",0.288588310884251,0.75828354934755
"MA0038.2","MA0038.2",23,3739,11.5,9.3475,1.23027547472586,0.175583708052817,"GFI1",0.289740261188291,0.755515783595119
"MA1132.1","MA1132.1",16,2473,8,6.1825,1.29397492923575,0.175941472276536,"JUN::JUNB",0.289740261188291,0.754631778178013
"MA0076.2","MA0076.2",13,1943,6.5,4.8575,1.3381369016984,0.17658052651219,"ELK4",0.290152142683025,0.753057192573956
