Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Death Domain Binding (GO:0070513)	3/10	0.503208663633948	0.999995167655789	0	0	1.22213047068538	0.839298536634994	DAP;BCL2;BCL2L1
Fatty Acid Synthase Activity (GO:0004312)	3/10	0.503208663633948	0.999995167655789	0	0	1.22213047068538	0.839298536634994	ELOVL1;OXSM;ELOVL7
Ligand-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Presynaptic Membrane Potential (GO:0099507)	3/10	0.503208663633948	0.999995167655789	0	0	1.22213047068538	0.839298536634994	GRIA1;GRIK4;GRIA3
Myosin II Binding (GO:0045159)	3/10	0.503208663633948	0.999995167655789	0	0	1.22213047068538	0.839298536634994	MYL4;GSN;SHROOM1
Phospholipase Activator Activity (GO:0016004)	3/10	0.503208663633948	0.999995167655789	0	0	1.22213047068538	0.839298536634994	SRC;FYN;ARHGAP6
Transferrin Receptor Binding (GO:1990459)	3/10	0.503208663633948	0.999995167655789	0	0	1.22213047068538	0.839298536634994	SNX1;HFE;F3
Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)	17/64	0.504228442322451	0.999995167655789	0	0	1.03143806110033	0.706252308292374	CREBBP;SIRT4;PLA2G4A;ZDHHC7;ZDHHC8;MBOAT4;PIGW;ZDHHC1;LCLAT1;ZDHHC17;ZDHHC3;KAT2B;HHAT;DBT;NMT1;EP300;NAA15
Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)	11/41	0.50917355882165	0.999995167655789	0	0	1.04558728933488	0.705736226406746	SLC6A6;SLC38A1;SLC43A2;SLC6A9;SLC1A1;SLC1A2;SLC38A7;SLC1A3;SLC38A6;SLC25A12;SLC1A7
Aldo-Keto Reductase (NADP) Activity (GO:0004033)	4/14	0.512437851856608	0.999995167655789	0	0	1.14064366930044	0.762606799334969	ALDH3A1;AKR1D1;KCNAB1;KCNAB3
Alkali Metal Ion Binding (GO:0031420)	4/14	0.512437851856608	0.999995167655789	0	0	1.14064366930044	0.762606799334969	HDAC4;PDXK;ADPRH;ATP1A1
Transmembrane-Ephrin Receptor Activity (GO:0005005)	4/14	0.512437851856608	0.999995167655789	0	0	1.14064366930044	0.762606799334969	EPHA5;EPHA7;EPHB1;EPHB3
Water Channel Activity (GO:0015250)	4/14	0.512437851856608	0.999995167655789	0	0	1.14064366930044	0.762606799334969	PDPN;AQP11;AQP2;TNPO1
Intracellular Chloride Channel Activity (GO:0061778)	5/18	0.519438328000448	0.999995167655789	0	0	1.09676175790285	0.718386836745605	CLCA2;ANO10;CLCA1;ANO6;ANO4
Leak Channel Activity (GO:0022840)	5/18	0.519438328000448	0.999995167655789	0	0	1.09676175790285	0.718386836745605	KCNK5;KCNK10;KCNK13;NALCN;KCNK2
Ligand-Gated Calcium Channel Activity (GO:0099604)	5/18	0.519438328000448	0.999995167655789	0	0	1.09676175790285	0.718386836745605	GRIN2A;RASA3;ITPR1;TRPM5;RYR3
Monoatomic Anion Channel Activity (GO:0005253)	14/53	0.522615350614714	0.999995167655789	0	0	1.02362103366158	0.664237467171415	CLIC4;ANO6;CLDN4;VDAC3;CLCA2;LRRC8C;VDAC2;ANO10;CLCA1;LRRC8D;SLC17A6;VDAC1;LRRC8A;LRRC8B
bHLH Transcription Factor Binding (GO:0043425)	6/22	0.525193341188475	0.999995167655789	0	0	1.06933198380567	0.688637837364696	CREBBP;SMAD3;TCF12;BHLHE40;BHLHE41;FHL2
Phosphatase Inhibitor Activity (GO:0019212)	6/22	0.525193341188475	0.999995167655789	0	0	1.06933198380567	0.688637837364696	LGALS3;MGAT5;LMTK2;PTN;CABIN1;PPP1R9B
poly(U) RNA Binding (GO:0008266)	6/22	0.525193341188475	0.999995167655789	0	0	1.06933198380567	0.688637837364696	PNPT1;SSB;RBMS1;PABPC1;RBMS2;RBMS3
UDP-glycosyltransferase Activity (GO:0008194)	16/61	0.530115976637045	0.999995167655789	0	0	1.01385186616015	0.643450690601704	UGT1A10;B4GALT1;CSGALNACT2;GXYLT1;EXT1;B3GNT7;B4GAT1;HYAL1;HAS1;MGAT4A;MGAT4B;GCNT2;HAS2;GCNT4;LARGE1;OGT
Hsp70 Protein Binding (GO:0030544)	9/34	0.538517516792853	0.999995167655789	0	0	1.02652777777778	0.63535423092982	ERN1;DNAJC2;PACRG;SACS;DNAJB12;DNAJB14;STUB1;HDAC8;METTL21A
Sodium Channel Regulator Activity (GO:0017080)	9/34	0.538517516792853	0.999995167655789	0	0	1.02652777777778	0.63535423092982	CAMK2D;TMEM168;NEDD4;PKP2;NEDD4L;SGK1;SNTA1;YWHAH;PTPN3
Double-Stranded DNA Binding (GO:0003690)	168/650	0.543389682290312	0.999995167655789	0	0	0.993621106087818	0.606037899851364	ATF2;ZBTB26;UBP1;ZBTB20;NUCKS1;PARK7;RORB;ZBTB22;PRDM1;NR3C1;BACH2;ETS2;ELK3;ELK4;CREB3L4;CREB3L1;SOX8;SOX9;PKNOX1;SOX4;PKNOX2;PITX3;MBNL2;ZFP1;MSX2;RFX2;RFX3;SOX12;POU3F2;RUNX2;FOXP1;MAF;MSH3;ATF6;ATF4;DLX3;FOXG1;CREM;GATA2;FOXO3;GLIS1;GLIS2;ZBTB2;NEUROD1;HIVEP1;CAMTA1;OTX1;MSC;ZBTB18;SMAD2;TFAP2A;EGR1;TFAP2B;JUN;EGR2;JUND;EGR3;NFATC3;NR2F1;NFATC2;NFATC1;NR1D1;ESR1;PBX1;NR2F6;NR4A2;NR4A1;BCL6;TDP1;FEV;MAFF;BHLHE40;SNAI1;SP8;TCF4;FOXE1;BHLHE41;HMGB3;SIX1;HMGB1;NR2E1;YBX1;GLI3;GLI2;ZIC3;SIX2;SIX3;ZIC1;TEAD1;BATF3;EMX2;KLF12;KLF13;TGIF2;TCF12;EN2;TFEB;PAX3;PAX6;ETV1;OXSR1;TERF2;ETV5;RAD51B;DMRTA2;ELF1;AIM2;CREB1;ELF2;PAX8;ELF4;DMRTA1;IRF2;RARA;RARB;RBMS1;PPARG;MAPT;ZMYND11;JDP2;IRF9;CREB5;NFIX;CEBPD;ATF6B;UHRF1;SATB1;SRF;PNKP;NR1I2;ZBTB48;LEF1;ZBTB43;FOXK1;BARX2;PURA;RXRA;CUX1;E2F1;E2F2;E2F3;HES1;HSF5;MSX1;MEF2D;IRX1;ARNT2;SKOR1;CDX4;TCF7L1;GSX1;STAT1;IRX3;PRRX2;FOXJ2;ZIC4;ZIC5;KLF4;GRHL1;KLF3;MEIS2;TBX18;TBX15;KLF6;NR6A1;NFIB;TARDBP;FOXA2
Myosin Binding (GO:0017022)	14/54	0.554567795354922	0.999995167655789	0	0	0.997962927206024	0.588365226426696	MYLK2;GSN;LMTK2;SHROOM1;TRAK1;SPATA6;USH2A;RHOA;RAB11A;TRAK2;RAB10;CALD1;TOM1;RAB6B
