"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0469.3","MA0469.3",1,276,0.393700787401575,0.69,0.57058085130663,0.828689796642609,"E2F3",1,0.0816080084340744
"MA0483.1","MA0483.1",30,5463,11.8110236220472,13.6575,0.864801290283525,0.82888787013479,"Gfi1b",1,0.0815042157409186
"MA1478.1","MA1478.1",13,2551,5.11811023622047,6.3775,0.802526105248212,0.829187235401482,"DMRTA2",1,0.0813473921032239
"MA1628.1","MA1628.1",32,5802,12.5984251968504,14.505,0.868557407573278,0.829862919061847,"Zic1::Zic2",1,0.0809936406501487
"MA1147.1","MA1147.1",4,908,1.5748031496063,2.27,0.693745880883832,0.830684045642265,"NR4A2::RXRA",1,0.0805641306399337
"MA0782.2","MA0782.2",19,3602,7.48031496062992,9.005,0.830684615283723,0.831555785908146,"PKNOX1",1,0.0801086103056862
"MA1547.1","MA1547.1",7,1484,2.75590551181102,3.71,0.742831674342594,0.835024571879413,"PITX2",1,0.078300744546786
"MA0490.2","MA0490.2",16,3093,6.2992125984252,7.7325,0.814641137850009,0.835360965745014,"JUNB",1,0.0781258220534322
"MA1494.1","MA1494.1",8,1671,3.1496062992126,4.1775,0.753945254150233,0.836374629218191,"HNF4A(var.2)",1,0.0775991496440078
"MA0738.1","MA0738.1",10,2035,3.93700787401575,5.0875,0.773859041575577,0.836714527977216,"HIC2",1,0.0774226902403399
"MA1479.1","MA1479.1",15,2926,5.90551181102362,7.315,0.807315353523393,0.838179049391749,"DMRTC2",1,0.0766631987243984
"MA0662.1","MA0662.1",12,2399,4.7244094488189,5.9975,0.787729795551296,0.839178585143475,"MIXL1",1,0.076145607360597
"MA0152.1","MA0152.1",39,7009,15.3543307086614,17.5225,0.876263701450216,0.840107092148392,"NFATC2",1,0.0756653489802748
"MA1142.1","MA1142.1",15,2933,5.90551181102362,7.3325,0.805388586569877,0.840711522488735,"FOSL1::JUND",1,0.0753530002586039
"MA0159.1","MA0159.1",11,2227,4.33070866141732,5.5675,0.777855170438675,0.841834248406175,"RARA::RXRA",1,0.0747734097934445
"MA1534.1","MA1534.1",11,2229,4.33070866141732,5.5725,0.777157229505128,0.842641359976751,"NR1I3",1,0.0743572278950998
"MA0908.1","MA0908.1",6,1319,2.36220472440945,3.2975,0.716362312178756,0.846103444238524,"HOXD11",1,0.0725765370607492
