"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fbln2",0,6.72123718191832,0.988,0.048,0
"Col1a2",0,7.02248620446152,1,0.088,0
"Col1a1",0,6.23934542350695,0.98,0.086,0
"Bgn",0,5.79857700076004,0.976,0.083,0
"Aebp1",0,5.58710007942444,0.908,0.04,0
"Xist",0,6.62518950530964,0.884,0.018,0
"Col3a1",0,5.68175301149652,0.88,0.051,0
"Dkk2",0,7.28456711946613,0.831,0.01,0
"Efemp1",0,6.44656864161421,0.827,0.021,0
"Lama2",0,4.69729852027477,0.839,0.063,0
"Col6a3",0,7.2468911134982,0.775,0.009,0
"Ptgis",0,6.43001468575359,0.775,0.013,0
"Gask1b",0,5.79265870209899,0.759,0.026,0
"Cspg4",0,6.1474835475402,0.671,0.011,0
"Tinagl1",0,6.01261992642925,0.663,0.015,0
"Mmp2",0,5.05766727082743,0.667,0.024,0
"Cthrc1",0,6.1702665906464,0.659,0.017,0
"Flt1",0,6.43435439436127,0.631,0.01,0
"Ptprz1",0,6.26590967587373,0.582,0.009,0
"Pcdh9",0,7.18725181693539,0.574,0.008,0
"Myo1b",0,7.70329686056242,0.526,0.003,0
"Grem2",0,8.86397680160545,0.518,0.002,0
"Krt19",0,5.42819718545022,0.518,0.012,0
"Apbb1ip",0,6.95894824427617,0.434,0.005,0
"Fmn1",1.70245525966216e-307,4.87523279254013,0.839,0.074,5.4963768058193e-303
"Tfpi",7.15518543228193e-307,4.9019737051486,0.566,0.019,2.31005161681222e-302
"Nid1",3.51968975510319e-304,4.51974502589388,0.763,0.053,1.13633183743507e-299
"Gpx7",2.27316651272192e-298,5.61541459210078,0.474,0.01,7.33891808632271e-294
"Tsix",6.19376870072029e-298,6.23666212948814,0.43,0.006,1.99965822502754e-293
"Fam129a",7.38702503075962e-296,6.73932410146996,0.39,0.003,2.38490103118074e-291
"Prdm6",5.05034652021682e-288,10.3296700858824,0.341,0,1.630504374052e-283
"Lgals3",1.59181143793957e-286,4.27160571060449,0.715,0.048,5.13916322738791e-282
"Bicc1",3.8133230401296e-282,5.01235143480218,0.506,0.016,1.23113134350584e-277
"Adamts6",7.23153862732835e-279,5.4952193277703,0.458,0.011,2.33470224583296e-274
"Gm50397",2.30346733607821e-271,5.44316271444878,0.482,0.015,7.43674429452849e-267
"Rnase4",6.86652151467542e-263,5.46132375551881,0.402,0.007,2.21685647101296e-258
"Bmpr1b",1.55676591891622e-248,4.70817124320519,0.494,0.02,5.02601876922101e-244
"Arhgef5",1.8725371528934e-242,7.14258838516137,0.297,0.001,6.04548619811634e-238
"Tmem119",7.38508487987763e-242,6.00027603478259,0.349,0.005,2.38427465346849e-237
"Osr1",3.04123109230773e-234,5.44972311448591,0.369,0.007,9.81861458151551e-230
"Syk",2.62004896862956e-230,7.0736024986659,0.305,0.002,8.45882809522052e-226
"Crlf1",2.82148365605918e-230,4.01012330156243,0.831,0.108,9.10915998358708e-226
"Foxd1",1.92648771345371e-228,5.66695983372798,0.361,0.007,6.2196655828853e-224
"Sema3a",2.70582623972687e-226,3.92797478192737,0.88,0.136,8.73576001495819e-222
"Fads3",4.10356261281397e-223,4.81105365001468,0.378,0.009,1.32483518954699e-218
"Tm4sf1",1.56440956754277e-221,3.98382991193833,0.944,0.187,5.05069628881183e-217
"Capg",1.69945501742861e-220,3.68943708524131,0.655,0.056,5.48669052376828e-216
"Ehbp1l1",2.74873392594936e-217,4.50053208950632,0.482,0.024,8.87428747992751e-213
"Cped1",2.18148050491716e-213,6.34159564341201,0.289,0.003,7.04290981012506e-209
"Ptprd",2.01685042569638e-209,4.04824888630331,0.631,0.056,6.51140159936075e-205
"Rbpms",3.58109551131936e-208,5.25108149192517,0.337,0.007,1.15615668582946e-203
"Alx1",8.89064708716599e-206,6.31392984469858,0.277,0.002,2.87034541209154e-201
"Npr3",1.10049111240962e-198,3.86666198670398,0.767,0.103,3.55293555641446e-194
"Adamts12",2.87456002950598e-195,7.07025471807512,0.257,0.002,9.28051705526005e-191
"Ly6e",8.69605014393294e-195,3.94002656870153,0.598,0.054,2.80751978896875e-190
"Dnm3os",1.42950204234806e-194,7.95953241713594,0.245,0.001,4.61514734372072e-190
"Ptprb",2.51680027873815e-191,6.96714172478566,0.249,0.002,8.12548969990612e-187
"Meg3",4.93123767018258e-191,7.87761433360171,0.241,0.001,1.59205008181845e-186
"Trim47",8.57657482705159e-191,5.15036509052905,0.285,0.004,2.7689471829136e-186
"Ifi30",8.86265284865702e-191,4.30346583587372,0.39,0.016,2.86130747218892e-186
"Stat6",6.42719759815227e-190,5.27865561815804,0.293,0.005,2.07502074456346e-185
"Svep1",2.96220579617988e-189,4.22745898372991,0.43,0.022,9.56348141296676e-185
"Adamts5",4.96490590319761e-187,4.50388887321274,0.61,0.062,1.60291987084735e-182
"9930111J21Rik2",6.27455859894143e-182,5.61903183717622,0.293,0.006,2.02574124366824e-177
"Ctla2a",5.12990943772201e-178,4.74125266953689,0.337,0.012,1.65619126196855e-173
"En1",9.23792111495226e-178,6.69245524942726,0.233,0.002,2.98246283196234e-173
"Ror2",1.49213817905147e-177,7.5302340875759,0.229,0.001,4.81736811106768e-173
"Wls",1.33266180781637e-174,3.19021215860761,0.871,0.175,4.30249864653516e-170
"Trim25",3.13414306920312e-174,7.52088077198286,0.225,0.001,1.01185808989223e-169
"Vcam1",3.18024308923453e-172,3.16953175109655,0.707,0.095,1.02674148135937e-167
"Siglecg",2.40932283198387e-171,3.31273613360573,0.691,0.091,7.77849876305994e-167
"Gm26760",1.14764296282389e-170,8.82096993766266,0.205,0,3.70516530547694e-166
"Adamtsl5",4.89228943323655e-169,4.17161506746848,0.373,0.018,1.57947564352042e-164
"Nav1",3.59752849885861e-167,3.95668159377422,0.474,0.036,1.1614620758565e-162
"Nav3",4.23212214316212e-167,4.08853596563788,0.349,0.015,1.36634063391989e-162
"Ptges",9.75662920997833e-167,5.38356135106589,0.253,0.004,3.1499277404415e-162
"Actg2",2.2771430494807e-166,4.94324649646058,0.526,0.051,7.35175633524844e-162
"Isyna1",3.37634279499008e-163,5.24202765354228,0.257,0.005,1.09005227136255e-158
"P3h4",8.04505351035108e-159,3.28236881186279,0.554,0.057,2.59734552581685e-154
"Gm12185",3.42135415124681e-158,6.29686699288545,0.217,0.002,1.10458418773003e-153
"Lgals9",1.68691014309074e-157,3.75894760194313,0.386,0.023,5.44618939696846e-153
"Gm12602",2.19786551394759e-157,5.68243852209086,0.241,0.004,7.09580881177979e-153
"Gm49083",6.30850161778922e-157,7.92255473873178,0.197,0.001,2.03669974730325e-152
"Fli1",6.66161251906233e-157,8.28894992674112,0.193,0.001,2.15070160177927e-152
"Serpinb1a",8.68972625129689e-157,4.89875172116302,0.301,0.011,2.8054781202312e-152
"Slco2a1",1.71726822535728e-156,5.6309597332211,0.237,0.004,5.54420046556597e-152
"Gng11",2.47598724963635e-155,4.77992600589824,0.253,0.005,7.99372483545096e-151
"Snai1",6.02547489511168e-153,5.35456941899982,0.233,0.004,1.94532456988681e-148
"S100a1",1.38729661950748e-151,3.54484286613612,0.394,0.025,4.47888713607989e-147
"Mlkl",8.93798747846002e-150,5.52749687616739,0.237,0.005,2.88562925742082e-145
"Serpinb9b",7.32036968717563e-147,4.411404716534,0.378,0.024,2.36338135350465e-142
"Col16a1",7.82493355358158e-146,3.636363572453,0.446,0.038,2.52627979777381e-141
"Rspo2",1.61795506848826e-145,5.28468913644241,0.273,0.009,5.22356793861435e-141
"Kcnt2",2.41527433719877e-143,5.42473966429236,0.229,0.005,7.79771319764624e-139
"Selenom",1.05566113317914e-142,2.88529323664922,0.602,0.078,3.40820196846886e-138
"Ptgs1",1.62019401629895e-142,3.58806842180742,0.454,0.041,5.23079638162115e-138
"Slc38a4",6.59296091895028e-141,6.26154361296055,0.193,0.002,2.1285374326831e-136
"Creb3l1",2.57560696031752e-140,3.83920824711252,0.353,0.022,8.31534707138512e-136
"Brinp1",5.7359197055423e-140,8.95028284954574,0.169,0,1.85184167693433e-135
"Pros1",1.07788951831237e-138,5.91839879432262,0.197,0.002,3.47996630987148e-134
"Mir99ahg",8.64879048089699e-138,2.87769930036165,0.896,0.251,2.79226200675759e-133
"Sash1",5.4906972016094e-137,4.73799785753343,0.237,0.006,1.7726715915396e-132
"Tgm2",1.42569728080995e-135,4.6873369639297,0.233,0.006,4.60286367109493e-131
"Gm49708",4.15887364371634e-134,2.922106947963,0.598,0.083,1.34269235587382e-129
"Ece1",5.45725092771677e-134,4.73512335558015,0.245,0.008,1.76187346201336e-129
"Igfbp7",8.55866520148808e-134,2.89038035707532,0.932,0.323,2.76316506030043e-129
"Oaf",7.83301681726347e-133,3.48789028847906,0.373,0.027,2.52888947945351e-128
"Tnnt2",1.38494784142064e-132,4.0089177875488,0.382,0.03,4.47130410602653e-128
"Igf2bp1",2.6955390785749e-132,3.22646114759953,0.466,0.048,8.70254791517906e-128
"Cgnl1",1.55294085658611e-131,3.15547211590679,0.554,0.073,5.01366955548827e-127
"Nnmt",5.49241368631895e-131,3.61941793946335,0.378,0.029,1.77322575862807e-126
"Tns1",1.92296226730872e-130,3.7277104459042,0.398,0.033,6.20828368000621e-126
"Snhg18",3.54407232002566e-128,4.02772913208087,0.273,0.012,1.14420374852028e-123
"Peg3",1.03453072028263e-127,5.26648871868958,0.217,0.005,3.33998243043247e-123
"Mical1",1.63469389411889e-127,5.12047682593846,0.193,0.003,5.27760923716285e-123
"Nkain4",4.32447779046112e-127,5.26680568197754,0.201,0.004,1.39615765465037e-122
"Cyba",5.53163396001268e-126,2.48653096760456,0.815,0.184,1.78588802399009e-121
"Rftn1",8.81648001569098e-126,5.2555729354985,0.205,0.004,2.84640057306583e-121
"Tbx15",4.10398551587417e-124,2.81314357684966,0.759,0.171,1.32497172379998e-119
"Sema3d",8.76458371158727e-118,7.12385150871077,0.165,0.002,2.82964585128595e-113
"Olfml2b",1.62176323855778e-117,3.45929499825904,0.341,0.026,5.23586261568379e-113
"Emp2",1.97824234392937e-117,2.45670356386649,0.787,0.183,6.38675540737599e-113
"Sulf1",3.79395143945787e-117,2.79347099126295,0.582,0.092,1.22487722222897e-112
"Rian",5.41120100915699e-116,7.15485505720211,0.145,0.001,1.74700624580633e-111
"Rnf150",5.62254910246827e-116,6.86311531460947,0.145,0.001,1.81523997773188e-111
"Cd109",3.63002830682444e-115,2.92134640022281,0.55,0.082,1.17195463885827e-110
"Sh3kbp1",1.61236747932693e-114,2.5612839642096,0.699,0.14,5.20552840700698e-110
"Gata6",3.65288893548619e-113,5.50345840591433,0.153,0.001,1.17933519282172e-108
"Hgf",9.92327298442012e-113,8.38480471041484,0.141,0.001,3.20372868302003e-108
"Col11a1",6.22048829444695e-109,2.7634479105676,0.574,0.095,2.0082846458622e-104
"Ankrd1",7.38404457231941e-109,4.86475182440402,0.317,0.025,2.38393879017332e-104
"Arsj",3.77983163708269e-107,6.521655875058,0.149,0.002,1.22031864403215e-102
"Ccn2",1.80639135525989e-106,3.06469468182387,0.855,0.28,5.83193449045657e-102
"Ebpl",3.99919304277483e-106,4.48890029214869,0.201,0.007,1.29113947385985e-101
"Thsd7a",5.19781934195144e-106,2.68210799164694,0.562,0.094,1.67811597454902e-101
"Fxyd5",2.10906961034614e-105,2.51876122294881,0.667,0.139,6.80913123700251e-101
"Lrrc4c",3.48750949918491e-105,3.93613001046724,0.249,0.014,1.12594244181185e-100
"Nrn1",6.44163494302045e-104,4.08306952468373,0.237,0.012,2.07968184135415e-99
"Cdk18",1.01357807842681e-103,5.54374338091258,0.145,0.002,3.27233682620097e-99
"Klf12",2.66517778465838e-103,6.72105501751385,0.141,0.001,8.60452647776957e-99
"Mef2c",2.89578611477984e-103,2.96447739768155,0.382,0.04,9.3490454715667e-99
"Ckb",2.65832386491414e-102,-1.65635771319568,0.964,0.994,8.58239859787532e-98
"Phldb2",4.61120971620196e-101,2.27061921555956,0.896,0.342,1.4887290568758e-96
"Ccdc80",1.15181342696781e-99,3.47767470330106,0.325,0.03,3.71862964896557e-95
"Ifi27l2b",1.71482003387052e-99,4.85561327173391,0.161,0.003,5.53629647935097e-95
"Zfp618",3.16209111287007e-99,8.30378806845463,0.12,0,1.0208811157901e-94
"Slc1a6",1.02591315655331e-98,5.07046047020236,0.165,0.004,3.31216062593237e-94
"Mmp14",1.05454022630159e-98,2.23640113877553,0.783,0.214,3.40458312061468e-94
"Cpped1",1.15065446616552e-97,4.50558255705863,0.169,0.004,3.71488794401539e-93
"Mfap5",1.32149470424891e-97,5.37157489531767,0.161,0.004,4.2664456526676e-93
"Gnb4",1.93783749571912e-97,3.02163820728758,0.353,0.037,6.25630835492919e-93
"Mn1",1.16385271136637e-96,4.97279829643024,0.165,0.004,3.75749847864631e-92
"Flrt2",3.03195790555837e-96,2.57058722964025,0.775,0.23,9.78867609809519e-92
"Ngf",3.32265226925175e-96,2.75860134794072,0.582,0.113,1.07271828512793e-91
"Csgalnact1",8.22187018648781e-96,5.50858193365977,0.173,0.005,2.65443078970759e-91
"Lrp2",3.26208805175026e-95,-2.21316713704265,0.631,0.954,1.05316512750757e-90
"Bmper",6.29444271658701e-95,2.81337734593775,0.406,0.051,2.03216083105012e-90
"Bcat1",1.564518558271e-94,2.43457474632878,0.574,0.109,5.05104816537793e-90
"Ass1",2.18941392901313e-93,3.38915964780989,0.257,0.018,7.06852286981889e-89
"Gprc5a",2.88038149803134e-93,5.17365258061507,0.153,0.003,9.29931166639418e-89
"Igfbp2",4.08452143825695e-93,-1.96591595278004,0.88,0.988,1.31868774634126e-88
"Aldh1l2",7.81559924779933e-93,3.18613424888026,0.329,0.033,2.52326621715201e-88
"Scara3",1.93834822709064e-92,7.4283276668057,0.116,0.001,6.25795725116213e-88
"Lpar1",2.18477286394082e-92,2.89404945446344,0.317,0.03,7.05353919123293e-88
"Procr",3.88588977960286e-92,4.54523419560526,0.157,0.004,1.25455951534478e-87
"Calcrl",6.82396346035492e-92,6.15821272511929,0.137,0.002,2.20311660317559e-87
"Plin3",1.79066633192751e-91,2.5713060968918,0.466,0.072,5.78116625262798e-87
"Arhgdib",3.79451136651429e-91,2.47550235156039,0.458,0.068,1.22505799467914e-86
"Pde3a",1.260328351676e-90,6.49525889565561,0.129,0.002,4.06897008338596e-86
"Nfkbiz",1.4888927115622e-90,2.32416009524262,0.659,0.156,4.80689011927856e-86
"Slc25a24",2.67111506568645e-90,2.69008053908793,0.426,0.06,8.62369498956871e-86
"Col4a2",1.4379195947775e-89,1.5835389230007,0.988,0.789,4.64232341173916e-85
"Tdrkh",1.77850755194085e-89,3.21545044508074,0.297,0.027,5.74191163144104e-85
"Six2",8.29413082975035e-89,4.62984663364818,0.173,0.006,2.6777601383849e-84
"Gm47283",1.60045799658925e-88,1.99379825828145,0.908,0.386,5.16707864198841e-84
"Pde1b",6.77874643326132e-88,4.98900902496462,0.165,0.005,2.18851828597842e-83
"4930533B01Rik",1.93559028160401e-87,4.42738717154386,0.165,0.005,6.24905322415854e-83
"Fhl2",2.09497525164302e-87,2.3534139180876,0.614,0.137,6.76362759992948e-83
"Edil3",3.34878405549772e-86,2.71807361905355,0.418,0.061,1.08115493231744e-81
"Clmp",4.25031035638847e-86,2.52045613812217,0.486,0.083,1.37221269856002e-81
"Zyx",8.6309535905571e-86,1.85378356241051,0.968,0.606,2.78650336671136e-81
"Papss2",3.22841427422273e-85,3.51099700670896,0.241,0.018,1.04229354843281e-80
"Pkp1",7.41171861875569e-85,3.88233104650268,0.193,0.01,2.39287335606527e-80
"Nfib",1.51199312393533e-84,-1.66323208595748,0.795,0.967,4.88146980062521e-80
"Nipal1",2.00071359732716e-84,3.73608172939257,0.217,0.014,6.45930384897074e-80
"S100a16",3.20107797000434e-84,2.69101750350401,0.382,0.051,1.0334680226159e-79
"Itpripl2",1.12600000741696e-83,2.21122420062296,0.586,0.126,3.63529102394567e-79
"Rora",2.47412784295708e-83,3.0244768550813,0.297,0.03,7.98772174098693e-79
"Srebf1",8.92996161747856e-83,4.69511265807173,0.137,0.003,2.88303810820295e-78
"Gpr176",1.89817119703351e-82,2.55768696128581,0.486,0.089,6.12824570962267e-78
"Grb10",1.93328978757297e-82,2.05919559393712,0.819,0.273,6.24162607917933e-78
"Rmst",2.10527297669502e-82,4.48571371564021,0.149,0.004,6.79687380525988e-78
"Cdk6",2.30692200107839e-82,2.27310044713777,0.518,0.098,7.44789768048159e-78
"Epha1",3.56881978175453e-82,5.88240196080229,0.124,0.002,1.15219346653945e-77
"Kalrn",7.83180962952557e-82,2.44956333834949,0.534,0.105,2.52849973889233e-77
"Inhba",8.70364098620708e-82,2.183968331706,0.896,0.434,2.80997049239696e-77
"Vegfd",3.81431155316373e-81,3.26566367409464,0.261,0.023,1.23145048493891e-76
"Mecom",4.8970710138452e-81,3.5706181834722,0.201,0.012,1.58101937681992e-76
"Rbfox1",9.43074972024786e-81,6.43102551674789,0.116,0.002,3.04471754718202e-76
"Tmem159",1.08552236249031e-79,4.88370641188091,0.133,0.003,3.50460894729998e-75
"C3ar1",1.95330001828597e-79,5.86481239955875,0.108,0.001,6.30622910903625e-75
"Cdh11",1.28942050575662e-78,2.46752675642425,0.731,0.226,4.16289410283524e-74
"Gpm6b",3.62688851963192e-78,-2.61244454025775,0.337,0.86,1.17094095856317e-73
"Dmd",8.71925022903772e-78,2.3256489639144,0.643,0.167,2.81500993644483e-73
"Prkg1",1.62357334267317e-77,3.10838831156226,0.394,0.061,5.24170653682034e-73
"Pear1",2.14858144224434e-77,3.17380856546102,0.261,0.024,6.93669518628584e-73
"Ctsk",2.91291475011041e-77,4.51894456846049,0.161,0.007,9.40434527073145e-73
"Samd5",2.93585948899204e-77,5.33360000367722,0.137,0.004,9.47842236021079e-73
"Cited2",4.12637419456317e-77,1.88617314582579,0.968,0.696,1.33219990871472e-72
"Cd248",6.4871747319717e-77,2.54286585104313,0.434,0.073,2.09438436221706e-72
"Bdnf",3.52963637815817e-76,1.95338808996171,0.763,0.238,1.13954310468837e-71
"Htr2a",9.0206416153265e-76,5.69849739692967,0.116,0.002,2.91231414550816e-71
"Limch1",2.80790033591309e-75,3.37602795231126,0.229,0.019,9.0653062344954e-71
"Anxa1",4.01524170018833e-75,1.494575694049,0.98,0.714,1.2963207829058e-70
"Gm13986",8.31739520096857e-75,3.19680763636526,0.245,0.022,2.6852710406327e-70
"Gm36569",1.63923084868508e-74,4.99963240245539,0.12,0.003,5.29225679497979e-70
"Mmp23",2.58492825967611e-73,4.3403937063952,0.124,0.003,8.34544088636431e-69
"Col18a1",3.60093599435163e-73,-2.73994405334443,0.353,0.809,1.16256218577642e-68
"Rcn3",5.12031790816542e-73,1.87964463215016,0.691,0.191,1.6530946366512e-68
"Kcnq5",2.35187882202312e-72,-2.4019299527097,0.446,0.871,7.59304077690163e-68
"Igfbp4",5.71738918073222e-72,4.76440235035673,0.137,0.005,1.8458590969994e-67
"Ifi27",2.5189018896239e-71,1.90998322484726,0.663,0.184,8.13227475065077e-67
"Ar",3.21912915121078e-71,3.1191745385216,0.273,0.03,1.0392958464684e-66
"Adam19",1.03718651662714e-70,2.67279431625642,0.337,0.047,3.34855666893073e-66
"Serpinb6b",2.43483001251217e-70,5.14291725048934,0.112,0.002,7.86084869539554e-66
"Tbx18",5.29168961554882e-70,2.21474076498484,0.482,0.098,1.70842199237994e-65
"Ank3",9.67451191430832e-70,-2.56349307395227,0.289,0.822,3.12341617153444e-65
"Ccl7",1.68370898118632e-69,3.55623266400132,0.193,0.014,5.43585444576004e-65
"Cavin2",5.32980850354547e-69,1.92261021482292,0.924,0.592,1.72072867536966e-64
"1600002K03Rik",5.81531150017904e-69,3.50699293370637,0.185,0.012,1.8774733178328e-64
"Gm21887",7.16395777403178e-69,3.21746989792561,0.169,0.01,2.31288376734616e-64
"Timp2",8.9790321864147e-69,1.13077059677103,0.996,0.892,2.89888054138398e-64
"Nqo1",1.81573207757298e-68,2.86041382948586,0.289,0.036,5.86209101244438e-64
"Fbxo17",2.77358002629903e-67,4.6308670200352,0.116,0.003,8.9545031149064e-63
"Sorcs2",3.83510232489615e-67,3.37547790702825,0.205,0.017,1.23816278559272e-62
"Ophn1",6.59626326840019e-67,3.63209800224896,0.157,0.008,2.129603596203e-62
"Pgf",7.61592017664769e-66,3.14393538986104,0.285,0.037,2.45879982903071e-61
"Itgbl1",3.4476579840887e-65,5.20199769148971,0.12,0.004,1.11307638016304e-60
"Aldh1a1",4.80534948184035e-65,3.4724769651021,0.201,0.017,1.55140708021216e-60
"Lrp1",4.96655084914003e-65,1.53911300866801,0.936,0.565,1.60345094164486e-60
"Eya2",5.24530837087288e-65,4.89980154309788,0.108,0.003,1.69344780753631e-60
"Ly6a",5.58828786946159e-65,3.6475864251098,0.245,0.027,1.80417873865567e-60
"Sparc",2.84327915471912e-64,0.872567558283197,1,0.994,9.17952675101067e-60
"Thbs1",7.91365955640691e-64,1.92151860736552,0.944,0.752,2.55492498778597e-59
"Socs2",1.13662350254087e-63,2.2463049104762,0.382,0.067,3.66958897795318e-59
"Scd1",1.38648963538814e-63,2.92681505688908,0.217,0.02,4.47628178785061e-59
"Robo1",2.14219185030268e-63,3.8562757722165,0.141,0.007,6.91606638870221e-59
"Klra4",2.4276243298497e-63,1.87918541536563,0.635,0.179,7.83758514891975e-59
"Antxr1",3.51286415192379e-62,2.22969375060134,0.422,0.084,1.1341281914486e-57
"Pde4dip",5.33769951250713e-62,1.87021964048918,0.522,0.124,1.72327628761293e-57
"Arhgef28",7.64045854026424e-62,3.7017526244675,0.137,0.007,2.46672203972431e-57
"Layn",1.02057410057342e-61,4.28007881599278,0.124,0.005,3.29492348370128e-57
"Cdc42ep5",1.94325670286021e-61,3.29181673628517,0.165,0.011,6.27380426518418e-57
"Rflnb",4.60388010547378e-61,1.86806321276444,0.494,0.112,1.48636269205221e-56
"P4ha2",4.67566042831213e-61,2.19608742132426,0.353,0.06,1.50953696928057e-56
"Rbp1",6.73826012014262e-61,5.29044024698324,0.1,0.002,2.17544727978805e-56
"Plk2",9.66187214232596e-61,2.05570528670058,0.578,0.161,3.11933542114994e-56
"Ctsh",1.32194292025344e-60,2.46017810890468,0.341,0.057,4.26789271803824e-56
"Rplp1",6.4100751131612e-60,0.532475822380412,1,0.999,2.06949275028409e-55
"Tubb2b",7.71748745337722e-60,2.66735345680274,0.269,0.035,2.49159082432283e-55
"Pdlim1",8.91182600348562e-60,1.69367931179484,0.811,0.349,2.87718302522533e-55
"Tspan2",2.36325164339767e-59,2.64283863721413,0.285,0.04,7.62975793070939e-55
"Platr16",4.50555014080014e-59,3.77792491870253,0.112,0.004,1.45461686295733e-54
"Ece2",5.1672483435761e-59,3.65532784060683,0.133,0.007,1.66824612772354e-54
"Tslp",9.58148856484946e-59,3.91232031295053,0.124,0.005,3.09338358316165e-54
"Castor1",1.01152032934569e-58,3.0297534164849,0.193,0.017,3.26569338329257e-54
"Serpinb6a",1.30197019380872e-58,1.24735950461516,0.976,0.739,4.20341077071147e-54
"Perp",1.79661154798418e-58,2.76395001319724,0.273,0.038,5.80036038266692e-54
"Dnm1",2.01471896991591e-58,2.95301458831162,0.201,0.019,6.50452019437351e-54
"Fbn1",2.44875437835124e-58,1.93355351690325,0.759,0.298,7.90580351050699e-54
"Fmnl2",8.46534430009397e-58,-2.25671953717991,0.43,0.797,2.73303640728534e-53
"Prickle1",1.03832117439382e-57,3.39733043087652,0.157,0.011,3.35221991153045e-53
"Ptgs2os",1.7253027629926e-57,2.26669028304171,0.41,0.085,5.57013997032162e-53
"Cmtm3",3.55576851527808e-57,2.58286852843869,0.237,0.028,1.14797986515753e-52
"Fgf2",3.79180533577494e-57,2.92214906497699,0.161,0.012,1.22418435265494e-52
"Rnf128",6.12642217173031e-57,4.08585283534236,0.1,0.003,1.97791539814313e-52
"Nr4a2",2.08796726609072e-56,1.99513423217103,0.373,0.07,6.74100231857389e-52
"Dhrs4",3.19311294966182e-56,2.68662294911847,0.213,0.023,1.03089651579832e-51
"Celf2",9.64458202249355e-56,-1.1988470129102,0.908,0.956,3.11375330596204e-51
"Foxp1",1.12289952025497e-55,1.38892145903064,0.96,0.659,3.62528110114316e-51
"Ppic",1.47710551270971e-55,1.71424722302216,0.743,0.291,4.76883514778331e-51
"Tll1",2.71321055740275e-55,2.45035008441736,0.378,0.076,8.75960028457477e-51
"Syndig1",3.95207769838825e-55,3.35347975132109,0.157,0.012,1.27592828492465e-50
"Ralyl",7.80655617257201e-55,5.00684066269956,0.112,0.005,2.52034666031487e-50
"Igf2bp3",1.24419649673862e-54,2.34011898981655,0.253,0.034,4.01688838972065e-50
"Anxa2",1.31379076227588e-54,0.767944710567835,1,0.968,4.24157347600767e-50
"Bex1",2.84303192752317e-54,-1.95063680214837,0.582,0.841,9.17872857800854e-50
"Col4a1",3.57857900522016e-54,1.05988333324883,0.992,0.857,1.15534423183533e-49
"Mppe1",4.25022830880473e-54,3.52767763136592,0.129,0.007,1.37218620949761e-49
"Apbb2",8.15535324665707e-54,1.60520395913759,0.839,0.4,2.63295579568324e-49
"Adh7",1.05874675218462e-53,3.23564355412802,0.149,0.01,3.41816388942803e-49
"Tox",2.50043089362787e-53,3.10160604586907,0.253,0.036,8.07264114007758e-49
"Arhgef25",3.71410188542222e-53,1.91761193248567,0.466,0.116,1.19909779370856e-48
"Pon3",4.01790742605295e-53,3.90566683317319,0.108,0.004,1.2971814125012e-48
"Sgcd",1.32033929506941e-52,1.69709925888526,0.598,0.184,4.26271541413161e-48
"B4galnt1",3.69809561020899e-52,2.83084690220299,0.205,0.023,1.19393016775597e-47
"Shroom3",7.50357613545444e-52,-2.69715374007276,0.245,0.708,2.42252955533147e-47
"Dbn1",7.68845661747581e-52,1.67688941394919,0.635,0.205,2.48221821895207e-47
"Ptgs2",1.05622126475698e-51,1.76509194142921,0.598,0.186,3.41001035326789e-47
"Six3",2.28905935344531e-51,-2.26333026670344,0.333,0.731,7.3902281225982e-47
"Angptl4",2.66105316883965e-51,3.9577547151995,0.12,0.007,8.5912101555988e-47
"Pde1a",3.58905689116697e-51,-2.09546453179888,0.418,0.79,1.15872701731326e-46
"Ahnak",6.8288379151524e-51,0.818731147988901,1,0.947,2.20469032090695e-46
"Rab7b",1.00199661963446e-50,2.80252393730832,0.189,0.02,3.23494608648986e-46
"Adora2b",1.84293212408884e-50,4.31056839153353,0.1,0.004,5.94990636262082e-46
"Ckap4",2.05519491568519e-50,1.00990739933851,0.98,0.795,6.63519678528963e-46
"Slc7a2",3.60647241838652e-50,2.93982017541736,0.177,0.018,1.16434962027609e-45
"C1qtnf6",1.02179429629176e-49,2.5536202770196,0.181,0.018,3.29886288557795e-45
"Npas3",3.05864356636558e-49,-2.19741628636217,0.357,0.748,9.87483075401129e-45
"Cdh13",3.64822959992021e-49,-2.76988155890431,0.209,0.666,1.17783092633424e-44
"Sema3e",3.80923571858564e-49,-2.00899195272577,0.474,0.789,1.22981175174537e-44
"Myo1d",4.67864728234037e-49,2.12913310654036,0.337,0.066,1.51050127510359e-44
"Fmr1",5.05584861240744e-49,1.4868399698439,0.827,0.42,1.63228072451574e-44
"Hspa12b",1.19821517273608e-48,3.25479841999696,0.133,0.009,3.86843768517843e-44
"Vit",4.72833352983294e-48,1.58334612321833,0.627,0.211,1.52654248010656e-43
"Ptx3",9.11948128075998e-48,2.81058470383036,0.41,0.104,2.94422453149336e-43
"Mrc2",4.04053873088126e-47,1.51500073463997,0.602,0.198,1.30448792926502e-42
"Timp1",1.07326481613679e-46,1.10522845881025,0.984,0.752,3.46503545889763e-42
"Samhd1",1.16103006484396e-46,1.80037909682836,0.422,0.103,3.74838556434872e-42
"Rpsa",2.28926544358174e-46,0.440987339188871,1,0.999,7.39089348460364e-42
