	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000019852	0.528122210367918	0.133494732943266	1.42027064989293	0.093992460488661	0.925115145880646	0.94664727755262	Arfgef3
ENSMUSG00000019851	67.3764375828919	4.63662555364828	0.253428862416941	18.2955702417987	8.97569984037346e-75	3.24294899817749e-73	Perp
ENSMUSG00000019850	50.5687438102945	-1.02926833029862	0.157447981715278	-6.53719608905436	6.26828436283165e-11	2.9639625154566e-10	Tnfaip3
ENSMUSG00000020009	274.306203999314	0.429734668454153	0.0666194481360984	6.45058883670483	1.11416398655309e-10	5.18063141716232e-10	Ifngr1
ENSMUSG00000020003	38.8778330473474	0.458303284667663	0.15238342262836	3.00756654997437	0.00263348456586397	0.00560048337934597	Pex7
ENSMUSG00000071369	2.68277272662275	-0.374656353144333	0.543145799696236	-0.689789653816463	0.490326475945597	0.578621019433716	Map3k5
ENSMUSG00000019996	0.159310114964956	0.0560009635182055	2.47202513463472	0.0226538811169817	0.981926363921025	NA	Map7
ENSMUSG00000069713	1.17046625616766	0.757108072457684	0.885516735906011	0.854990133735929	0.392556609785194	0.483094623057511	4933406P04Rik
ENSMUSG00000037608	349.382350443491	0.868846201717312	0.0566979996440904	15.3241067969118	5.27750156903816e-53	1.25340662264656e-51	Bclaf1
ENSMUSG00000019992	18.5940165980589	0.920542857063642	0.222533363123375	4.13665099085966	3.52411493710682e-05	9.77641442119587e-05	Mtfr2
ENSMUSG00000091730	0.0511382169982337	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm17230
ENSMUSG00000019986	15.2573439371046	1.63517713926732	0.265116450977688	6.16776942070987	6.9260039661525e-10	3.04005699128212e-09	Ahi1
ENSMUSG00000019982	0.0807438167483763	1.01778905370088	4.15242965192281	0.245106874532983	0.806373680151075	NA	Myb
ENSMUSG00000098102	0.130319942665008	0.536896739195695	3.19618857085346	0.167980307573758	0.866598771212789	NA	Gm2467
ENSMUSG00000019977	281.363256746949	1.12319319316918	0.0742533942457678	15.1264895642558	1.08321553660919e-51	2.51546719057022e-50	Hbs1l
ENSMUSG00000037542	0.16279380762207	-0.432306571153421	2.7303586306899	-0.158333255673518	0.874194204407639	NA	Aldh8a1
ENSMUSG00000019970	856.119574178961	1.48533526872583	0.109812734276173	13.5260748993855	1.09727955772011e-41	1.9613872094247e-40	Sgk1
