	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000000632	0.989800865405885	-2.82647571311049	1.05775501484249	-2.67214588770479	0.00753678741647065	0.0153186825467918	Sez6
ENSMUSG00000037791	73.0566474856033	0.137841790212625	0.124626467530323	1.10603945489418	0.268709442470052	0.360547174324166	Phf12
ENSMUSG00000087050	0.681112580606042	0.399499524841227	1.30474504417078	0.306189723905122	0.759460196056035	0.821466569843458	Dhrs13os
ENSMUSG00000020834	51.0987849184681	0.710626492310494	0.151667478317093	4.68542432560774	2.79380511833013e-06	9.39605741654609e-06	Dhrs13
ENSMUSG00000061981	148.829949065579	-0.370401128630522	0.0939986359246384	-3.94049472087536	8.13137402437119e-05	0.000227472821713491	Flot2
ENSMUSG00000020832	56.1686845009711	0.318345130216235	0.140982328312117	2.25804988488671	0.0239425495414429	0.043912003284523	Eral1
ENSMUSG00000037750	69.1091019412195	0.0930206925436597	0.132415098429978	0.702493096683	0.482371705352709	0.578207143502253	Fam222b
ENSMUSG00000060727	0.0367442520968405	0	4.92768185620347	0	1	NA	Gm12571
ENSMUSG00000017386	104.713810087934	0.155440096215383	0.10363985302506	1.4998100796013	0.133663605612403	0.199921621745016	Traf4
ENSMUSG00000017405	17.836199248658	-0.377959500729937	0.226431774192641	-1.66919815947907	0.0950781147568869	0.149357944698685	Nek8
ENSMUSG00000019437	27.6676421827683	0.0713429530260036	0.190517181918578	0.374469915561179	0.708054735018965	0.77990664996122	Tlcd1
ENSMUSG00000058546	9149.33119933501	0.73139718760679	0.0312798790557328	23.3823534388872	6.46224231585432e-121	5.81059813910075e-119	Rpl23a
ENSMUSG00000002059	389.48609414306	-0.0701626126137189	0.057898968130622	-1.21181110612247	0.22558469598864	0.31100741003004	Rab34
ENSMUSG00000044122	0.105726106960545	0.408768813768905	3.39572248928226	0.120377567677889	0.904184060569884	NA	Proca1
ENSMUSG00000002052	139.129544481736	0.0332914839621591	0.0895728371287193	0.371669414850822	0.710138999664037	0.781708177736173	Supt6
ENSMUSG00000002064	115.647169821044	-0.487853122553514	0.104023572683428	-4.68983240979602	2.73428903999384e-06	9.20255647196188e-06	Sdf2
ENSMUSG00000010277	120.888296200324	-0.0528757867650425	0.10406002790147	-0.508127739645701	0.611363762649327	0.694304093414911	Bltp2
ENSMUSG00000037593	0.113475496061055	-0.553022417317129	3.35155866695981	-0.165004546323151	0.868940403660399	NA	Rskr
ENSMUSG00000002055	111.778757050375	0.23865662147739	0.102322493235103	2.33239646466624	0.0196798439247682	0.036732018853555	Spag5
ENSMUSG00000017390	1.37743311012895	-1.38753281247582	0.824384887507287	-1.68311286815474	0.0923532438572782	0.145503861591554	Aldoc
ENSMUSG00000041958	90.4702555702191	-0.0638771309410792	0.113327859239177	-0.563648968311204	0.572993053898965	0.660256650863156	Pigs
ENSMUSG00000002058	53.8775943663298	-0.359330919301101	0.131045887182519	-2.74202363024663	0.00610619486335632	0.0126443833515017	Unc119
ENSMUSG00000002057	0.645873298717596	-0.960426556956369	1.24352209169405	-0.772343783332375	0.43991084006896	0.537009492689944	Foxn1
ENSMUSG00000020829	18.8917276422195	-0.372350173146367	0.233587602354841	-1.59404938187059	0.110924974909236	0.170447781180818	Slc46a1
ENSMUSG00000050132	1.55206279860575	-1.71471377655211	0.829597852937983	-2.06692166629835	0.0387415357982622	0.0677551492559142	Sarm1
ENSMUSG00000051232	80.9368668576441	0.00993638002477419	0.119084083798999	0.0834400341992446	0.9335016567935	0.955143642318216	Tmem199
ENSMUSG00000001100	255.215931457157	-0.110437952338068	0.0703489560831951	-1.56985914911748	0.116447883161805	0.177583340368321	Poldip2
ENSMUSG00000017615	958.551234511606	-0.347935950641814	0.0452801957088477	-7.6840646378617	1.54118841261961e-14	1.0023118481885e-13	Tnfaip1
ENSMUSG00000001105	224.619328274197	-0.406445362541422	0.0721774738658239	-5.63119406612919	1.78966209822587e-08	7.44330667352251e-08	Ift20
ENSMUSG00000037278	386.212058814618	0.755433893952934	0.0579880659817935	13.0274028140569	8.54676004852893e-39	1.53302696005596e-37	Tmem97
ENSMUSG00000017376	64.3660754596383	0.749875341347239	0.132163463280293	5.67384754254583	1.39625404653744e-08	5.85955815916662e-08	Nlk
ENSMUSG00000049489	66.8071722113192	0.505214194910349	0.127834965325618	3.95208144832268	7.74743603070923e-05	0.000217430559726127	Ccnq
ENSMUSG00000072640	14.021338632206	1.14483213769562	0.318995807736264	3.58886264311703	0.000332123761737997	0.000847922488980119	Lyrm9
ENSMUSG00000001123	17.0306630537538	-1.50469664224408	0.285835356849304	-5.26420754531559	1.40795326451137e-07	5.35406402387311e-07	Lgals9
ENSMUSG00000018334	45.9480087658517	-2.04192312280076	0.168624572037043	-12.1092857235077	9.43118491859003e-34	1.45851218896204e-32	Ksr1
ENSMUSG00000017677	305.972737436884	0.420253260205689	0.0910545478543243	4.61540109866934	3.92336845997976e-06	1.29450724968603e-05	Wsb1
ENSMUSG00000020716	22.3529394061191	-0.38238445667258	0.231158470053146	-1.65420915177655	0.0980850240182171	0.153441573660556	Nf1
ENSMUSG00000078771	2.5367764516927	4.03672479930368	0.974564821979247	4.14207932429316	3.44171257224101e-05	0.000101367599575915	Evi2a
ENSMUSG00000017639	0.421465792376614	-2.09948766461394	1.4093105896695	-1.48972673589737	0.136296101767164	0.203378883332865	Rab11fip4
ENSMUSG00000084969	0.244574679021386	-1.47405743501371	2.0329662488795	-0.725077180118541	0.468404683112849	NA	Gm11205
ENSMUSG00000035575	143.265105784019	0.708293295857796	0.100363341088154	7.05729092095161	1.6977993886957e-12	9.64624136985404e-12	Utp6
ENSMUSG00000017548	102.552516244383	0.385628684688854	0.108360175142128	3.55876763933846	0.000372598982784147	0.000945024935953168	Suz12
ENSMUSG00000017561	88.7289394112154	0.609628257909354	0.112528826588712	5.41752968008382	6.04281208192304e-08	2.38377220452198e-07	Crlf3
ENSMUSG00000017550	23.2937849197783	0.90892005506791	0.228132354423696	3.98417864648795	6.77139200210081e-05	0.000191386920164833	Atad5
ENSMUSG00000046909	48.8713332064231	0.636226911172829	0.152271356238496	4.17824420094043	2.93768145943709e-05	8.75825770317018e-05	Tefm
ENSMUSG00000020707	16.0519090609954	-0.0970818286594315	0.245501865248624	-0.395442326114773	0.6925164773449	0.767462002604633	Rnf135
ENSMUSG00000017686	129.141042151116	0.177140847254021	0.0918366488089697	1.92886880729384	0.0537471510963857	0.0905772726517929	Rhot1
ENSMUSG00000017692	0.499806977172642	0.408770792855956	1.35937160275322	0.30070570256731	0.763638919922907	0.824578571857562	Rhbdl3
ENSMUSG00000057181	35.2945408297033	0.642631243186946	0.185789278079793	3.45892534719333	0.000542335199747915	0.00134302162027127	5730455P16Rik
ENSMUSG00000017421	478.62413164665	0.397786410160408	0.0493924376055443	8.05358936396687	8.04006471344375e-16	5.65360150914559e-15	Zfp207
ENSMUSG00000017428	718.126629528737	0.776315484958804	0.0485131592659577	16.0021630564793	1.23411735025423e-57	3.57586143669298e-56	Psmd11
ENSMUSG00000048895	17.6613083381125	1.56261396783347	0.279408831287348	5.59257186193395	2.23730504791772e-08	9.19531714916817e-08	Cdk5r1
ENSMUSG00000035441	45.3070667378132	0.654856548454478	0.15673123438385	4.17821343032795	2.93807884070377e-05	8.75825770317018e-05	Myo1d
ENSMUSG00000085078	0.16219897016414	0.408769267045381	3.05175402890463	0.133945679492427	0.893445528707338	NA	C030013C21Rik
ENSMUSG00000035413	123.613644494489	0.450323026991272	0.100571856310626	4.47762469055365	7.54781433949457e-06	2.4099401706652e-05	Tmem98
ENSMUSG00000035385	13.7291667335392	-1.1654655821752	0.326678707946447	-3.56762027590195	0.000360238038338547	0.000915506480730184	Ccl2
ENSMUSG00000035373	6.04541182207551	-1.95828960221061	0.518258787892011	-3.77859410773496	0.000157716250092285	0.000421332447294648	Ccl7
ENSMUSG00000020698	0.204191869660295	-0.525671031397926	1.99378270629321	-0.26365512637796	0.792045676237716	NA	Cct6b
ENSMUSG00000046010	38.0306329759998	0.114755525538555	0.171072183293607	0.670801782786644	0.502346811602911	0.597016075152193	Zfp830
ENSMUSG00000085175	2.74944458009972	-0.448632376339793	0.637142990168879	-0.704131385359634	0.481350956278935	0.577430562718154	Gm11423
