"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1524.1","MA1524.1",18,1769,3.7037037037037,4.4225,0.83746833322865,0.810623077695821,"MSGN1",0.999929099691654,0.0911810364526
"MA0635.1","MA0635.1",7,753,1.440329218107,1.8825,0.765115122500396,0.810698703890191,"BARHL2",0.999929099691654,0.0911405213132873
"MA0496.3","MA0496.3",64,5800,13.1687242798354,14.5,0.908187881367958,0.816168550453185,"MAFK",0.999929099691654,0.0882201439756205
"MA0780.1","MA0780.1",13,1321,2.67489711934156,3.3025,0.809961277620458,0.816214229466609,"PAX3",0.999929099691654,0.0881958382261137
"MA0755.1","MA0755.1",5,564,1.02880658436214,1.41,0.729650059831305,0.816779900374411,"CUX2",0.999929099691654,0.0878949580708598
"MA0041.1","MA0041.1",86,7687,17.6954732510288,19.2175,0.920799961026606,0.819362200675481,"Foxd3",0.999929099691654,0.0865240750627762
"MA0866.1","MA0866.1",31,2942,6.37860082304527,7.355,0.86724688280697,0.819575057327804,"SOX21",0.999929099691654,0.0864112672422099
"MA0595.1","MA0595.1",29,2769,5.96707818930041,6.9225,0.861983125937221,0.82166107736251,"SREBF1",0.999929099691654,0.0853072853606234
"MA0619.1","MA0619.1",57,5216,11.7283950617284,13.04,0.8994167992123,0.823761270307876,"LIN54",0.999929099691654,0.0841986305478134
"MA1420.1","MA1420.1",16,1608,3.29218106995885,4.02,0.818950514915136,0.825133914347862,"IRF5",0.999929099691654,0.0834755623074108
"MA0903.1","MA0903.1",24,2333,4.93827160493827,5.8325,0.846681801103861,0.826773910555373,"HOXB3",0.999929099691654,0.0826132363028608
"MA1463.1","MA1463.1",27,2601,5.55555555555556,6.5025,0.85437224998932,0.82697984862959,"ARGFX",0.999929099691654,0.0825050729572456
"MA0072.1","MA0072.1",27,2606,5.55555555555556,6.515,0.85273300929479,0.829769916701892,"RORA(var.2)",0.999929099691654,0.0810423145627202
"MA0518.1","MA0518.1",61,5580,12.5514403292181,13.95,0.899744826467248,0.831550785332812,"Stat4",0.999929099691654,0.080111221951039
"MA1657.1","MA1657.1",31,2965,6.37860082304527,7.4125,0.860519503952144,0.831825576015997,"ZNF652",0.999929099691654,0.0799677305786182
"MA1531.1","MA1531.1",29,2788,5.96707818930041,6.97,0.856108778952713,0.832017056878037,"NR1D1",0.999929099691654,0.079867770305336
"MA1585.1","MA1585.1",15,1530,3.08641975308642,3.825,0.806907124989914,0.834689327191595,"ZKSCAN1",0.999929099691654,0.0784751395973922
"MA1496.1","MA1496.1",16,1625,3.29218106995885,4.0625,0.810383032605255,0.83679759042282,"HOXA4",0.999929099691654,0.077379579035572
"MA0046.2","MA0046.2",31,2977,6.37860082304527,7.4425,0.857050832790765,0.837977649529273,"HNF1A",0.999929099691654,0.0767675646818376
"MA1550.1","MA1550.1",26,2540,5.34979423868313,6.35,0.842487281682382,0.842450222284211,"PPARD",0.999929099691654,0.0744557507841626
"MA1623.1","MA1623.1",141,12413,29.0123456790123,31.0325,0.934901979505755,0.845701230886964,"Stat2",0.999929099691654,0.0727830373086672
"MA0667.1","MA0667.1",29,2821,5.96707818930041,7.0525,0.846094036058194,0.848970709900625,"MYF6",0.999929099691654,0.0711072929691969
"MA0503.1","MA0503.1",38,3621,7.81893004115226,9.0525,0.863731570411739,0.84974257800895,"Nkx2-5(var.2)",0.999929099691654,0.0707126200297919
"MA0676.1","MA0676.1",32,3091,6.5843621399177,7.7275,0.852068863140433,0.85028704552781,"Nr2e1",0.999929099691654,0.070434437527761
"MA0897.1","MA0897.1",26,2557,5.34979423868313,6.3925,0.836886075664158,0.851320975769359,"Hmx2",0.999929099691654,0.069906665857413
"MA0002.2","MA0002.2",61,5635,12.5514403292181,14.0875,0.890962933751064,0.852401913118383,"RUNX1",0.999929099691654,0.0693555842325604
"MA0884.1","MA0884.1",24,2379,4.93827160493827,5.9475,0.830310484226696,0.852406684497288,"DUXA",0.999929099691654,0.0693531532458416
"MA1568.1","MA1568.1",12,1282,2.46913580246914,3.205,0.770401186417827,0.856315367094441,"TCF21(var.2)",0.999929099691654,0.0673662622325269
"MA0512.2","MA0512.2",23,2298,4.73251028806584,5.745,0.823761581908763,0.857343615042736,"Rxra",0.999929099691654,0.0668450821515181
"MA0709.1","MA0709.1",16,1665,3.29218106995885,4.1625,0.790914371161285,0.861938372906674,"Msx3",0.999929099691654,0.0645237843647828
"MA1146.1","MA1146.1",13,1386,2.67489711934156,3.465,0.771976080618056,0.862744207681348,"NR1H4::RXRA",0.999929099691654,0.0641179478063656
"MA0479.1","MA0479.1",33,3209,6.79012345679012,8.0225,0.846384974358382,0.863424335173428,"FOXH1",0.999929099691654,0.0637757151393309
