"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0700.2","MA0700.2",8,1937,5.16129032258065,4.8425,1.06583176511732,0.478187343368455,"LHX2",0.90224571790661,0.320401922946263
"MA1110.1","MA1110.1",7,1683,4.51612903225806,4.2075,1.07335211699538,0.478786812526695,"NR1H4",0.90224571790661,0.319857820098877
"MA1538.1","MA1538.1",6,1433,3.87096774193548,3.5825,1.08052135155212,0.482013414073943,"NR2F1(var.3)",0.90224571790661,0.316940875501336
"MA0715.1","MA0715.1",12,2972,7.74193548387097,7.43,1.0419832414362,0.484595339324183,"PROP1",0.90224571790661,0.314620767077429
"MA0796.1","MA0796.1",9,2204,5.80645161290323,5.51,1.05380247058135,0.484685284950898,"TGIF1",0.90224571790661,0.314540165261014
"MA1505.1","MA1505.1",4,927,2.58064516129032,2.3175,1.11354699516303,0.484823634014082,"HOXC8",0.90224571790661,0.31441621748921
"MA0495.3","MA0495.3",16,4000,10.3225806451613,10,1.03225806451613,0.485727176340708,"MAFF",0.90224571790661,0.313607597155691
"MA0081.2","MA0081.2",38,9654,24.5161290322581,24.135,1.01579154888163,0.48675616229482,"SPIB",0.90224571790661,0.312688541639064
"MA0155.1","MA0155.1",17,4262,10.9677419354839,10.655,1.02935165982955,0.487938846257955,"INSM1",0.90224571790661,0.311634605040243
"MA1541.1","MA1541.1",10,2468,6.45161290322581,6.17,1.04564228577404,0.488863877151409,"NR6A1",0.90224571790661,0.310812052188817
"MA0060.3","MA0060.3",9,2212,5.80645161290323,5.53,1.04999125007292,0.48906731893255,"NFYA",0.90224571790661,0.310631357177621
"MA0798.2","MA0798.2",14,3505,9.03225806451613,8.7625,1.03078551378215,0.493653580952655,"RFX3",0.90224571790661,0.306577708275515
"MA1479.1","MA1479.1",9,2221,5.80645161290323,5.5525,1.04573644536753,0.493986704543267,"DMRTC2",0.90224571790661,0.30628473978323
"MA1495.1","MA1495.1",3,684,1.93548387096774,1.71,1.13186191284663,0.495872311450013,"HOXA1",0.90224571790661,0.304630141195058
