"Gene","Variable","HR","Lower95","Upper95","SE","Pvalue"
"AHR","Age",1.02565132232418,1.00848315379308,1.0431117575229,0.00861264455957106,0.00327392567775705
"AHR","Mesenchymal Subtype",1.07036096605574,0.685487228580234,1.67132595603374,0.227362011503878,0.76489070894193
"AHR","Proneural Subtype",1.2469979225989,0.784919645133782,1.98109937572136,0.236184406323224,0.34999217698884
"AHR","MGMT (unmethylated)",1.22358601959599,0.842617906983376,1.77679911018115,0.190323693774495,0.289042323411147
"ARNT","ARNT",0.804514152471846,0.470762040434551,1.37488362683201,0.273416153460013,0.426292574517248
"ARNT","Recurrence (recurrent)",0.349039835429494,0.100729729105544,1.20946226896924,0.6340652616501,0.096907825699927
"ARNT","Recurrence (secondary)",0.452398217508333,0.0600275606735818,3.40950298343191,1.03050822299368,0.441471942314857
"ARNT","Age",1.02684526833003,1.00980103925193,1.04417718353003,0.00853991979981484,0.00192185674734302
"ARNT","Mesenchymal Subtype",1.02725141247677,0.677506695410981,1.55754248863239,0.212362344830333,0.899250918138867
"ARNT","Proneural Subtype",1.23610955527685,0.782415961906714,1.95288300218614,0.23333987508439,0.363660023433824
"ARNT","MGMT (unmethylated)",1.26334487491297,0.862188830692529,1.85114932617126,0.194923906966468,0.230430011216409
"EGR3","EGR3",1.19510549676672,1.03154955730521,1.38459382613979,0.0750893221325099,0.0176140670067945
"EGR3","Recurrence (recurrent)",0.303881691797959,0.0905249370326196,1.02009551883714,0.617875177004719,0.0538846279447877
"EGR3","Recurrence (secondary)",0.686718116061376,0.0882895895061305,5.34130664288727,1.04660172904738,0.719522639247549
"EGR3","Age",1.02868522751371,1.01121328095557,1.04645905788041,0.0087402782203475,0.00121316130136779
"EGR3","Mesenchymal Subtype",0.994215059607347,0.661140842165171,1.49508776603926,0.208160278807201,0.977764644054964
"EGR3","Proneural Subtype",1.36332385050622,0.852217776988013,2.18095887171952,0.239718131287491,0.196054083554917
"EGR3","MGMT (unmethylated)",1.25954263189044,0.864512977724206,1.83507672230179,0.192012521462877,0.229465212931574
