Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
67	Leucine Binding (GO:0070728)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	SESN1
68	MHC Class II Protein Binding (GO:0042289)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	CD81
69	NAD-dependent Protein Deacetylase Activity (GO:0034979)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	SIRT5
70	Mannosyl-Oligosaccharide 1,2-Alpha-Mannosidase Activity (GO:0004571)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	MAN1C1
71	Mannosyl-Oligosaccharide Mannosidase Activity (GO:0015924)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	MAN1C1
72	Mitogen-Activated Protein Kinase Kinase Binding (GO:0031434)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	TRIB2
73	Nucleoside Kinase Activity (GO:0019206)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	UCKL1
74	Oxidoreductase Activity, Acting On A Sulfur Group Of Donors, Disulfide As Acceptor (GO:0016671)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	MSRB1
75	Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, With A Flavin As Acceptor (GO:0052890)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	ACADSB
76	Alpha-Mannosidase Activity (GO:0004559)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	MAN2B2
77	Phosphatidic Acid Transfer Activity (GO:1990050)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	PLTP
78	Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	PRNP
79	Cell-Matrix Adhesion Mediator Activity (GO:0098634)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	ITGA10
80	Ceramide Transfer Activity (GO:0120017)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	PLTP
81	Proton Channel Activity (GO:0015252)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	SLC4A11
82	Ubiquitin-Like Protein Peptidase Activity (GO:0019783)	2/32	0.102455259993632	0.401522369823898	0	0	3.87179487179487	8.82122278454987	STAMBP;USP18
83	Monoatomic Cation Channel Activity (GO:0005261)	4/105	0.10412955383164	0.401522369823898	0	0	2.30539839698256	5.21508654268719	TRPV2;SLC4A11;TMEM38A;CLU
84	Cysteine-Type Endopeptidase Activity (GO:0004197)	4/106	0.106849395994709	0.401522369823898	0	0	2.28267973856209	5.10483647915565	SFRP1;USP2;CTSF;USP18
85	3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	PDE1B
86	C-C Chemokine Binding (GO:0019957)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	ZFP36
87	G Protein-Coupled Glutamate Receptor Binding (GO:0035256)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	PRNP
88	Peptidyl-Proline 4-Dioxygenase Activity (GO:0031545)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	EGLN3
89	Phosphatidylethanolamine Binding (GO:0008429)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	PLTP
90	Arginine Binding (GO:0034618)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	CASTOR2
91	Calcium-Dependent Protein Kinase Activity (GO:0010857)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	PINK1
