Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
529	Regulation Of Protein Localization To Nucleus (GO:1900180)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	LIF
530	Cardiac Muscle Tissue Development (GO:0048738)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	SCN5A
531	Regulation Of Proteolysis (GO:0030162)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	PLAUR
532	Cell Cycle G1/S Phase Transition (GO:0044843)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	PLK2
533	Regulation Of Cell Development (GO:0060284)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	LEF1
534	Spermatid Development (GO:0007286)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	JAM2
535	Actin Polymerization Or Depolymerization (GO:0008154)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	TTC17
536	Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	JADE1
537	Blood Vessel Morphogenesis (GO:0048514)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	CCBE1
538	Cellular Response To Alcohol (GO:0097306)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	PTGER4
539	Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	KHDRBS3
540	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	1/53	0.171990102172917	0.240467642852875	0	0	5.46071428571429	9.61259555759561	RPS6KA3
541	Epidermal Cell Differentiation (GO:0009913)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	EREG
542	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	SERPINE1
543	Negative Regulation Of Protein Catabolic Process (GO:0042177)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	TIMP1
544	Organelle Disassembly (GO:1903008)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	DYRK3
545	Peptidyl-Tyrosine Modification (GO:0018212)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	PDGFB
546	Mesenchymal Cell Differentiation (GO:0048762)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	LEF1
547	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/54	0.174937343250091	0.241458307411003	0	0	5.35741239892183	9.33972386960999	PDGFB
548	Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	1/55	0.177874241067177	0.244617581066883	0	0	5.25793650793651	9.07876586607005	LIF
549	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	0.177874241067177	0.244617581066883	0	0	5.25793650793651	9.07876586607005	FLRT2
550	Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/56	0.1808008314285	0.246843811443974	0	0	5.16207792207792	8.82900763252671	RPS6KA3
551	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/56	0.1808008314285	0.246843811443974	0	0	5.16207792207792	8.82900763252671	PDGFB
552	Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	1/56	0.1808008314285	0.246843811443974	0	0	5.16207792207792	8.82900763252671	TICRR
553	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	1/56	0.1808008314285	0.246843811443974	0	0	5.16207792207792	8.82900763252671	PDGFB
554	Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.183717149974911	0.24947202919255	0	0	5.06964285714286	8.58978959003426	EGR1
555	Membrane Lipid Biosynthetic Process (GO:0046467)	1/57	0.183717149974911	0.24947202919255	0	0	5.06964285714286	8.58978959003426	B3GNT5
556	Myeloid Cell Differentiation (GO:0030099)	1/57	0.183717149974911	0.24947202919255	0	0	5.06964285714286	8.58978959003426	DYRK3
557	Organelle Organization (GO:0006996)	3/418	0.185502003549439	0.250267389630824	0	0	2.07448618001417	3.49486528490437	DYRK3;MAST4;TTC17
558	Positive Regulation Of Mitochondrion Organization (GO:0010822)	1/58	0.186623232267753	0.250267389630824	0	0	4.98045112781955	8.36050149827752	PLAUR
559	Regulation Of Neuron Death (GO:1901214)	1/58	0.186623232267753	0.250267389630824	0	0	4.98045112781955	8.36050149827752	EGR1
560	Peptidyl-Threonine Phosphorylation (GO:0018107)	1/58	0.186623232267753	0.250267389630824	0	0	4.98045112781955	8.36050149827752	DYRK3
561	Memory (GO:0007613)	1/58	0.186623232267753	0.250267389630824	0	0	4.98045112781955	8.36050149827752	PLK2
562	Muscle Organ Development (GO:0007517)	1/58	0.186623232267753	0.250267389630824	0	0	4.98045112781955	8.36050149827752	HBEGF
563	Response To Organic Cyclic Compound (GO:0014070)	1/58	0.186623232267753	0.250267389630824	0	0	4.98045112781955	8.36050149827752	SPP1
564	Heart Morphogenesis (GO:0003007)	1/59	0.189519113686836	0.251913610622466	0	0	4.89433497536946	8.140577999806	FLRT2
565	Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	1/59	0.189519113686836	0.251913610622466	0	0	4.89433497536946	8.140577999806	PTGER4
566	Positive Regulation Of Proteolysis (GO:0045862)	1/59	0.189519113686836	0.251913610622466	0	0	4.89433497536946	8.140577999806	CCBE1
567	Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	1/59	0.189519113686836	0.251913610622466	0	0	4.89433497536946	8.140577999806	PLK2
568	Regulation Of Cell Death (GO:0010941)	1/59	0.189519113686836	0.251913610622466	0	0	4.89433497536946	8.140577999806	CCN2
569	Positive Regulation Of Protein Modification Process (GO:0031401)	2/225	0.190206033464908	0.252382346688938	0	0	2.56138298563723	4.25099263220578	EGR1;PLAUR
570	Regulation Of Cell Growth (GO:0001558)	2/227	0.192774093256789	0.255341123524343	0	0	2.53835748792271	4.17873618038206	RPS6KA3;JADE1
571	Apoptotic Process (GO:0006915)	2/228	0.194059907566843	0.256145507365326	0	0	2.52699756316532	4.14323580471143	CSRNP1;JADE1
572	Cellular Response To Lipid (GO:0071396)	2/228	0.194059907566843	0.256145507365326	0	0	2.52699756316532	4.14323580471143	SERPINE1;SPP1
573	Positive Regulation Of Interleukin-8 Production (GO:0032757)	1/61	0.195280415056369	0.256544175165851	0	0	4.73071428571429	7.72676423710745	SERPINE1
574	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	1/61	0.195280415056369	0.256544175165851	0	0	4.73071428571429	7.72676423710745	PLAUR
575	Phosphorylation (GO:0016310)	3/429	0.195381325457436	0.256544175165851	0	0	2.01978044739022	3.29790178589577	DYRK3;PLK2;PDGFB
576	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	2/231	0.197924199251976	0.258982271118271	0	0	2.49351306879311	4.03916989138034	PTGER4;TIMP1
577	Positive Regulation Of Phosphorylation (GO:0042327)	2/231	0.197924199251976	0.258982271118271	0	0	2.49351306879311	4.03916989138034	PLAUR;EREG
578	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	2/232	0.19921449998639	0.260219632335163	0	0	2.4825456836799	4.00527253823923	PLK2;HMOX1
579	G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/63	0.201001335005918	0.261648289533566	0	0	4.57764976958525	7.34458146693986	PLK2
580	Protein Polymerization (GO:0051258)	1/63	0.201001335005918	0.261648289533566	0	0	4.57764976958525	7.34458146693986	TTC17
581	Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.203846739195611	0.263534739884737	0	0	4.5047619047619	7.16431407743346	EGR1
582	Positive Regulation Of T Cell Differentiation (GO:0045582)	1/64	0.203846739195611	0.263534739884737	0	0	4.5047619047619	7.16431407743346	LEF1
583	Response To Metal Ion (GO:0010038)	1/64	0.203846739195611	0.263534739884737	0	0	4.5047619047619	7.16431407743346	TNNT2
584	Negative Regulation Of Cell Death (GO:0060548)	1/64	0.203846739195611	0.263534739884737	0	0	4.5047619047619	7.16431407743346	CCN2
585	Canonical Wnt Signaling Pathway (GO:0060070)	1/65	0.206682152555272	0.264932131034347	0	0	4.43415178571429	6.99076469582399	LEF1
586	Positive Regulation Of DNA Biosynthetic Process (GO:2000573)	1/65	0.206682152555272	0.264932131034347	0	0	4.43415178571429	6.99076469582399	PDGFB
587	Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)	1/65	0.206682152555272	0.264932131034347	0	0	4.43415178571429	6.99076469582399	LIF
588	Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/65	0.206682152555272	0.264932131034347	0	0	4.43415178571429	6.99076469582399	DSEL
589	Positive Regulation Of Cell Cycle (GO:0045787)	1/65	0.206682152555272	0.264932131034347	0	0	4.43415178571429	6.99076469582399	PDGFB
590	Negative Regulation Of Immune Response (GO:0050777)	1/66	0.209507609577974	0.267192981809747	0	0	4.36571428571429	6.82359055046707	PLK2
591	Peptidyl-Threonine Modification (GO:0018210)	1/66	0.209507609577974	0.267192981809747	0	0	4.36571428571429	6.82359055046707	DYRK3
592	Response To Reactive Oxygen Species (GO:0000302)	1/66	0.209507609577974	0.267192981809747	0	0	4.36571428571429	6.82359055046707	HMOX1
593	Regulation Of Neurogenesis (GO:0050767)	1/67	0.212323144799405	0.269418444241261	0	0	4.29935064935065	6.66247109312471	LEF1
594	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	1/67	0.212323144799405	0.269418444241261	0	0	4.29935064935065	6.66247109312471	PDGFB
595	Negative Regulation Of Cellular Catabolic Process (GO:0031330)	1/67	0.212323144799405	0.269418444241261	0	0	4.29935064935065	6.66247109312471	TIMP1
596	Skin Development (GO:0043588)	1/68	0.215128792515792	0.272520534143327	0	0	4.23496801705757	6.50710626149218	EREG
597	Regulation Of Heart Contraction (GO:0008016)	1/69	0.217924586983491	0.274221771954226	0	0	4.17247899159664	6.35721489146496	TNNT2
598	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	1/69	0.217924586983491	0.274221771954226	0	0	4.17247899159664	6.35721489146496	PDGFB
599	Cellular Response To Calcium Ion (GO:0071277)	1/69	0.217924586983491	0.274221771954226	0	0	4.17247899159664	6.35721489146496	SCN5A
600	Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	0.217924586983491	0.274221771954226	0	0	4.17247899159664	6.35721489146496	RPS6KA3
601	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	3/456	0.220160012911009	0.275888202875522	0	0	1.89676665368134	2.87056791615671	LEF1;PDGFB;EREG
602	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	0.220710562300418	0.275888202875522	0	0	4.11180124223602	6.21253327918595	EREG
603	Neutrophil Chemotaxis (GO:0030593)	1/70	0.220710562300418	0.275888202875522	0	0	4.11180124223602	6.21253327918595	JAML
604	Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.220710562300418	0.275888202875522	0	0	4.11180124223602	6.21253327918595	JADE1
605	Negative Regulation Of Protein Binding (GO:0032091)	1/71	0.223486752477764	0.27797775637679	0	0	4.05285714285714	6.072813867675	PDGFB
606	Myeloid Leukocyte Differentiation (GO:0002573)	1/71	0.223486752477764	0.27797775637679	0	0	4.05285714285714	6.072813867675	LIF
607	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	0.223486752477764	0.27797775637679	0	0	4.05285714285714	6.072813867675	PDGFB
608	Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	1/72	0.226253191351695	0.280034687656606	0	0	3.99557344064386	5.9378240518433	LIF
609	Response To Ionizing Radiation (GO:0010212)	1/72	0.226253191351695	0.280034687656606	0	0	3.99557344064386	5.9378240518433	TICRR
610	Negative Regulation Of Cell Adhesion (GO:0007162)	1/72	0.226253191351695	0.280034687656606	0	0	3.99557344064386	5.9378240518433	SERPINE1
611	DNA Replication (GO:0006260)	1/73	0.229009912757409	0.282520398908242	0	0	3.93988095238095	5.80734508250642	TICRR
612	Granulocyte Chemotaxis (GO:0071621)	1/73	0.229009912757409	0.282520398908242	0	0	3.93988095238095	5.80734508250642	JAML
613	Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	0.234494337459798	0.288814396055705	0	0	3.83301158301158	5.55910807277952	SERPINE1
614	Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.23722210773392	0.291223888356276	0	0	3.78171428571429	5.44097324517832	EREG
615	Wnt Signaling Pathway (GO:0016055)	1/76	0.23722210773392	0.291223888356276	0	0	3.78171428571429	5.44097324517832	LEF1
616	Actomyosin Structure Organization (GO:0031032)	1/77	0.239940294408824	0.291714850690277	0	0	3.73176691729323	5.32659408255926	TNNT2
617	Positive Regulation Of Synaptic Transmission (GO:0050806)	1/77	0.239940294408824	0.291714850690277	0	0	3.73176691729323	5.32659408255926	PLK2
618	Neutrophil Migration (GO:1990266)	1/77	0.239940294408824	0.291714850690277	0	0	3.73176691729323	5.32659408255926	JAML
619	Monoatomic Cation Homeostasis (GO:0055080)	1/77	0.239940294408824	0.291714850690277	0	0	3.73176691729323	5.32659408255926	HMOX1
620	Positive Regulation Of JNK Cascade (GO:0046330)	1/77	0.239940294408824	0.291714850690277	0	0	3.73176691729323	5.32659408255926	CCN2
621	Embryonic Organ Development (GO:0048568)	1/77	0.239940294408824	0.291714850690277	0	0	3.73176691729323	5.32659408255926	PDGFB
622	Regulation Of Innate Immune Response (GO:0045088)	1/78	0.242648930653761	0.293589651672419	0	0	3.68311688311688	5.21580770677263	EREG
623	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	1/78	0.242648930653761	0.293589651672419	0	0	3.68311688311688	5.21580770677263	CTSW
624	Regulation Of TOR Signaling (GO:0032006)	1/78	0.242648930653761	0.293589651672419	0	0	3.68311688311688	5.21580770677263	DYRK3
625	Positive Regulation Of Signal Transduction (GO:0009967)	2/266	0.243571465065538	0.29423432979917	0	0	2.15909090909091	3.04938100924119	CCBE1;KLF2
626	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/79	0.245348049580185	0.294495671594658	0	0	3.63571428571429	5.10846021573883	PDGFB
627	Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.245348049580185	0.294495671594658	0	0	3.63571428571429	5.10846021573883	KCTD11
628	Cellular Response To UV (GO:0034644)	1/79	0.245348049580185	0.294495671594658	0	0	3.63571428571429	5.10846021573883	TIMP1
629	Positive Regulation Of Catabolic Process (GO:0009896)	1/79	0.245348049580185	0.294495671594658	0	0	3.63571428571429	5.10846021573883	PLK2
630	Positive Regulation Of Immune Response (GO:0050778)	1/80	0.248037684133097	0.296310841013431	0	0	3.58951175406872	5.00440608596581	EREG
631	Regulation Of Cytokinesis (GO:0032465)	1/80	0.248037684133097	0.296310841013431	0	0	3.58951175406872	5.00440608596581	KLHL21
632	Regulation Of Organelle Assembly (GO:1902115)	1/80	0.248037684133097	0.296310841013431	0	0	3.58951175406872	5.00440608596581	PLK2
633	Positive Regulation Of Growth (GO:0045927)	1/81	0.250717867136659	0.297161679259305	0	0	3.54446428571429	4.90350761949411	RPS6KA3
634	Regulation Of Interleukin-8 Production (GO:0032677)	1/81	0.250717867136659	0.297161679259305	0	0	3.54446428571429	4.90350761949411	SERPINE1
635	Activation Of Protein Kinase Activity (GO:0032147)	1/81	0.250717867136659	0.297161679259305	0	0	3.54446428571429	4.90350761949411	PDGFB
636	Histone Modification (GO:0016570)	1/81	0.250717867136659	0.297161679259305	0	0	3.54446428571429	4.90350761949411	JADE1
637	Cellular Response To Interleukin-1 (GO:0071347)	1/81	0.250717867136659	0.297161679259305	0	0	3.54446428571429	4.90350761949411	EGR1
638	Regulation Of Phosphorylation (GO:0042325)	1/82	0.253388631366934	0.29891940106568	0	0	3.5005291005291	4.80563443321707	EREG
639	Cellular Response To Organic Substance (GO:0071310)	1/82	0.253388631366934	0.29891940106568	0	0	3.5005291005291	4.80563443321707	LEF1
640	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	1/82	0.253388631366934	0.29891940106568	0	0	3.5005291005291	4.80563443321707	PLAUR
641	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	1/83	0.256050009472753	0.300182852720386	0	0	3.45766550522648	4.7106629892741	LEF1
642	Vascular Transport (GO:0010232)	1/83	0.256050009472753	0.300182852720386	0	0	3.45766550522648	4.7106629892741	SLC4A4
643	Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	0.256050009472753	0.300182852720386	0	0	3.45766550522648	4.7106629892741	SCN5A
644	Regulation Of Cell Division (GO:0051302)	1/83	0.256050009472753	0.300182852720386	0	0	3.45766550522648	4.7106629892741	KLHL21
645	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	1/84	0.25870203391666	0.302167345392257	0	0	3.415834767642	4.61847616051853	RPS6KA3
646	Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.25870203391666	0.302167345392257	0	0	3.415834767642	4.61847616051853	EGR1
647	Epidermis Development (GO:0008544)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	CCN2
648	Transport Across Blood-Brain Barrier (GO:0150104)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	SLC4A4
649	Positive Regulation Of Protein Localization (GO:1903829)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	LIF
650	Integrin-Mediated Signaling Pathway (GO:0007229)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	SEMA7A
651	mRNA Metabolic Process (GO:0016071)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	EREG
652	Mitotic Spindle Organization (GO:0007052)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	PLK2
653	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	1/85	0.261344737140588	0.302167345392257	0	0	3.375	4.52896282541593	PDGFB
654	Exocytosis (GO:0006887)	1/86	0.26397815142292	0.304745419456123	0	0	3.33512605042017	4.44201749679964	TNFAIP2
655	Central Nervous System Development (GO:0007417)	2/283	0.265950478203385	0.30655360464665	0	0	2.02671617927691	2.6842744337297	RPS6KA3;B3GNT5
656	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	2/284	0.267268123565831	0.307602794652747	0	0	2.01942645698427	2.66463909934474	FLRT2;PDGFB
657	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	1/89	0.271822981955615	0.311894151028099	0	0	3.22094155844156	4.19561208631513	LIF
658	Organic Anion Transport (GO:0015711)	1/89	0.271822981955615	0.311894151028099	0	0	3.22094155844156	4.19561208631513	SLC4A4
659	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	1/90	0.274419561233215	0.31439570368904	0	0	3.18459069020867	4.11798498103095	PDGFB
660	Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	0.277007011440338	0.316399839088435	0	0	3.14904761904762	4.04247166903066	PDGFB
661	Positive Regulation Of Binding (GO:0051099)	1/91	0.277007011440338	0.316399839088435	0	0	3.14904761904762	4.04247166903066	PLAUR
662	Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	0.279585364172017	0.318862462159929	0	0	3.11428571428571	3.96899400282561	PLK2
663	Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.282154650937873	0.319860002189331	0	0	3.08027950310559	3.8974775036786	PDGFB
664	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/93	0.282154650937873	0.319860002189331	0	0	3.08027950310559	3.8974775036786	HBEGF
665	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	1/93	0.282154650937873	0.319860002189331	0	0	3.08027950310559	3.8974775036786	LIF
666	Protein O-linked Glycosylation (GO:0006493)	1/93	0.282154650937873	0.319860002189331	0	0	3.08027950310559	3.8974775036786	B3GNT5
667	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	1/94	0.284714903218137	0.321796035822895	0	0	3.04700460829493	3.82785115229788	KHDRBS3
668	Muscle Contraction (GO:0006936)	1/94	0.284714903218137	0.321796035822895	0	0	3.04700460829493	3.82785115229788	TNNT2
669	Monocarboxylic Acid Metabolic Process (GO:0032787)	1/97	0.292341765558511	0.329922321370217	0	0	2.95133928571429	3.62965070292603	DSEL
670	Negative Regulation Of DNA-templated Transcription (GO:0045892)	5/1025	0.298943982334217	0.33686971143632	0	0	1.40441176470588	1.69582590426854	NAB2;LEF1;PDGFB;KLF2;EREG
671	Antimicrobial Humoral Response (GO:0019730)	1/100	0.299888438313403	0.337430359056064	0	0	2.86147186147186	3.44619860155019	F3
672	Hemopoiesis (GO:0030097)	1/101	0.302386319859066	0.339734630198802	0	0	2.83271428571429	3.38806756524689	PDGFB
673	Protein Catabolic Process (GO:0030163)	1/102	0.304875414458984	0.342022196012679	0	0	2.8045261669024	3.3313621931147	CTSW
674	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	0.30735575259981	0.344293165004238	0	0	2.77689075630252	3.27603520092676	SCN5A
675	Positive Regulation Of Kinase Activity (GO:0033674)	1/104	0.309827364586572	0.346547644833869	0	0	2.7497919556172	3.2220412949663	EREG
676	Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/105	0.312290280713988	0.347756876016315	0	0	2.72321428571429	3.16933706899281	CCN2
677	Regulation Of Neuron Apoptotic Process (GO:0043523)	1/105	0.312290280713988	0.347756876016315	0	0	2.72321428571429	3.16933706899281	EGR1
678	Cellular Response To Organonitrogen Compound (GO:0071417)	1/105	0.312290280713988	0.347756876016315	0	0	2.72321428571429	3.16933706899281	EGR1
679	Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	0.314744531145047	0.34997366865171	0	0	2.69714285714286	3.11788090994856	JADE1
680	Regulation Of Cellular Response To Stress (GO:0080135)	1/107	0.317190145942001	0.351657210258753	0	0	2.67156334231806	3.06763290792395	DYRK3
681	Positive Regulation Of Autophagy (GO:0010508)	1/107	0.317190145942001	0.351657210258753	0	0	2.67156334231806	3.06763290792395	PLK2
682	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/110	0.324475475451092	0.358680796435687	0	0	2.59764089121887	2.92376255364848	PTGER4
683	Regulation Of JNK Cascade (GO:0046328)	1/110	0.324475475451092	0.358680796435687	0	0	2.59764089121887	2.92376255364848	CCN2
684	T Cell Activation (GO:0042110)	1/111	0.326886846177448	0.359766135370224	0	0	2.5738961038961	2.87797928889995	JAML
685	Mitotic Cell Cycle Phase Transition (GO:0044772)	1/111	0.326886846177448	0.359766135370224	0	0	2.5738961038961	2.87797928889995	PLK2
686	Cytoskeleton Organization (GO:0007010)	1/111	0.326886846177448	0.359766135370224	0	0	2.5738961038961	2.87797928889995	MAST4
687	Negative Regulation Of Defense Response (GO:0031348)	1/112	0.32928972998088	0.361883182147838	0	0	2.55057915057915	2.83322738812357	PTGER4
688	Regulation Of Interleukin-6 Production (GO:0032675)	1/114	0.33407015460129	0.366071069265564	0	0	2.50518331226296	2.74669366653127	EREG
689	Regulation Of MAP Kinase Activity (GO:0043405)	1/114	0.33407015460129	0.366071069265564	0	0	2.50518331226296	2.74669366653127	PDGFB
690	Negative Regulation Of Gene Expression (GO:0010629)	2/336	0.335468301101166	0.367070387436783	0	0	1.70051201943938	1.85734651818058	PTGER4;PDGFB
691	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	0.341177872602274	0.371701722676359	0	0	2.44002463054187	2.62388370035798	PDGFB
692	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.341177872602274	0.371701722676359	0	0	2.44002463054187	2.62388370035798	SERPINE1
693	Cellular Response To Oxidative Stress (GO:0034599)	1/117	0.341177872602274	0.371701722676359	0	0	2.44002463054187	2.62388370035798	HMOX1
694	Regulation Of Protein Binding (GO:0043393)	1/118	0.343530449803374	0.37318775482237	0	0	2.41904761904762	2.58470285224111	PDGFB
695	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	0.343530449803374	0.37318775482237	0	0	2.41904761904762	2.58470285224111	CGNL1
696	Regulation Of Protein Kinase Activity (GO:0045859)	1/119	0.345874744168748	0.37519458598765	0	0	2.39842615012107	2.54635767058869	EREG
697	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	0.352858216833856	0.38167328611685	0	0	2.33860684769776	2.43610092277603	PDGFB
698	Regulation Of Protein Catabolic Process (GO:0042176)	1/122	0.352858216833856	0.38167328611685	0	0	2.33860684769776	2.43610092277603	PLK2
699	Organonitrogen Compound Biosynthetic Process (GO:1901566)	1/123	0.355169666084364	0.382825668497366	0	0	2.31932084309133	2.40086740098951	ASS1
700	Negative Regulation Of Growth (GO:0045926)	1/124	0.357472975219395	0.382825668497366	0	0	2.30034843205575	2.36635811153637	JADE1
701	Neuron Projection Guidance (GO:0097485)	1/124	0.357472975219395	0.382825668497366	0	0	2.30034843205575	2.36635811153637	SEMA7A
702	Protein Dephosphorylation (GO:0006470)	1/124	0.357472975219395	0.382825668497366	0	0	2.30034843205575	2.36635811153637	DUSP5
703	Cellular Response To Lipopolysaccharide (GO:0071222)	1/124	0.357472975219395	0.382825668497366	0	0	2.30034843205575	2.36635811153637	SERPINE1
704	Regulation Of DNA Metabolic Process (GO:0051052)	1/124	0.357472975219395	0.382825668497366	0	0	2.30034843205575	2.36635811153637	JADE1
705	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/124	0.357472975219395	0.382825668497366	0	0	2.30034843205575	2.36635811153637	LIF
706	Negative Regulation Of Cell Growth (GO:0030308)	1/125	0.359768172456375	0.384737918136775	0	0	2.28168202764977	2.33255308759712	JADE1
707	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	0.364334343914416	0.389069914646936	0	0	2.2452380952381	2.26697942207457	HMOX1
708	Regulation Of Cell Cycle Process (GO:0010564)	1/130	0.371123462889538	0.395345344539027	0	0	2.19269102990033	2.17344027195911	KLHL21
709	Regulation Of Gene Expression (GO:0010468)	5/1127	0.371258078514132	0.395345344539027	0	0	1.26985091557284	1.25824172109728	EGR1;NAB2;LEF1;JADE1;PDGFB
710	Synapse Organization (GO:0050808)	1/131	0.373370576901077	0.397034909239878	0	0	2.17571428571429	2.14347857384629	PPFIBP2
711	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/132	0.375609774186625	0.398294072346772	0	0	2.15899672846238	2.11409933169762	TTC17
712	Circulatory System Development (GO:0072359)	1/132	0.375609774186625	0.398294072346772	0	0	2.15899672846238	2.11409933169762	PDGFB
713	Negative Regulation Of Cell Motility (GO:2000146)	1/133	0.377841082163604	0.400098200608024	0	0	2.14253246753247	2.0852874051684	SERPINE1
714	Regulation Of Protein Kinase B Signaling (GO:0051896)	1/136	0.384487944137137	0.406566383506356	0	0	2.09460317460317	2.00211145793124	HBEGF
715	Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/137	0.386687968185705	0.40832086151078	0	0	2.07909663865546	1.97542704824423	PDGFB
716	Ras Protein Signal Transduction (GO:0007265)	1/144	0.401872548730004	0.422581858344224	0	0	1.97662337662338	1.80192996315208	PLK2
717	Actin Filament Organization (GO:0007015)	1/144	0.401872548730004	0.422581858344224	0	0	1.97662337662338	1.80192996315208	CGNL1
