"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0017.2","MA0017.2",23,2855,9.16334661354582,7.1375,1.283831399446,0.131138714562266,"NR2F1",0.243963793175687,0.882269077656316
"MA0493.1","MA0493.1",35,4597,13.9442231075697,11.4925,1.21333244355621,0.131898157674426,"Klf1",0.244766232898312,0.879761270544755
"MA1579.1","MA1579.1",42,5638,16.7330677290837,14.095,1.18716337205276,0.133532288284051,"ZBTB26",0.246837984333558,0.874413708620662
"MA0619.1","MA0619.1",41,5490,16.3346613545817,13.725,1.19013926080741,0.133676334679299,"LIN54",0.246837984333558,0.873945471031915
"MA0521.1","MA0521.1",50,6842,19.9203187250996,17.105,1.16459039608884,0.135453611038197,"Tcf12",0.249502206998752,0.868209412682798
"MA0503.1","MA0503.1",27,3446,10.7569721115538,8.615,1.24863286262957,0.136541595680434,"Nkx2-5(var.2)",0.250748217593032,0.86473502611333
"MA0616.2","MA0616.2",9,936,3.58565737051793,2.34,1.53233220962305,0.136802311743115,"HES2",0.250748217593032,0.863906563662718
"MA0139.1","MA0139.1",59,8212,23.5059760956175,20.53,1.14495743281137,0.137817646176951,"CTCF",0.251786603352936,0.86069517178522
"MA1553.1","MA1553.1",9,938,3.58565737051793,2.345,1.52906497676671,0.138043861623795,"RARG(var.3)",0.251786603352936,0.859982900304574
"MA0793.1","MA0793.1",23,2880,9.16334661354582,7.2,1.27268702965914,0.139851905639701,"POU6F2",0.253961544514333,0.854331611500763
"MA1466.1","MA1466.1",9,941,3.58565737051793,2.3525,1.52419016812664,0.139917151200256,"ATF6",0.253961544514333,0.854129045943647
"MA0671.1","MA0671.1",21,2604,8.36653386454183,6.51,1.28518185323223,0.143419316825734,"NFIX",0.259686432893198,0.843392350580086
"MA1525.1","MA1525.1",32,4201,12.7490039840637,10.5025,1.21390183137955,0.144738125334019,"NFATC4",0.261055452385723,0.839417056709023
"MA1506.1","MA1506.1",10,1082,3.98406374501992,2.705,1.47285166174489,0.145253109500698,"HOXD10",0.261055452385723,0.837874561694674
"MA1639.1","MA1639.1",21,2610,8.36653386454183,6.525,1.28222741219032,0.145705794272423,"MEIS1(var.2)",0.261055452385723,0.836523177327443
"MA0801.1","MA0801.1",18,2185,7.17131474103586,5.4625,1.3128264972148,0.145925098719633,"MGA",0.261055452385723,0.835870004213605
"MA0803.1","MA0803.1",18,2185,7.17131474103586,5.4625,1.3128264972148,0.145925098719633,"TBX15",0.261055452385723,0.835870004213605
"MA1501.1","MA1501.1",14,1628,5.57768924302789,4.07,1.37043961745157,0.146561005698279,"HOXB7",0.261565813997407,0.833981563547168
