Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
98	Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	PRNP
99	Cell-Matrix Adhesion Mediator Activity (GO:0098634)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	ITGA10
100	Ceramide Transfer Activity (GO:0120017)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	PLTP
101	Galactosidase Activity (GO:0015925)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	NAGA
102	Interleukin-6 Receptor Binding (GO:0005138)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	ERAP1
103	Mannosyl-Oligosaccharide 1,2-Alpha-Mannosidase Activity (GO:0004571)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	MAN1C1
104	Mannosyl-Oligosaccharide Mannosidase Activity (GO:0015924)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	MAN1C1
105	Minor Groove Of Adenine-Thymine-Rich DNA Binding (GO:0003680)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	MEF2C
106	Mitogen-Activated Protein Kinase Kinase Binding (GO:0031434)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	TRIB2
107	Nucleoside Kinase Activity (GO:0019206)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	UCKL1
108	Oxidoreductase Activity, Acting On A Sulfur Group Of Donors, Disulfide As Acceptor (GO:0016671)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	MSRB1
109	Phosphatidic Acid Transfer Activity (GO:1990050)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	PLTP
110	Proton Channel Activity (GO:0015252)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	SLC4A11
111	Monoatomic Cation Channel Activity (GO:0005261)	5/105	0.150637117115056	0.543873935628589	0	0	1.82688679245283	3.4580802712115	PIEZO2;TRPV2;SLC4A11;TMEM38A;CLU
112	Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)	4/77	0.151073140125074	0.543873935628589	0	0	2.00108350746846	3.78203019506341	DGKA;SHPK;PAPSS2;KHK
113	NAD Binding (GO:0051287)	2/26	0.152693734315892	0.543873935628589	0	0	3.0395559724828	5.71230167444526	ALDH1A1;SIRT5
114	Cysteine-Type Endopeptidase Activity (GO:0004197)	5/106	0.154871396172391	0.543873935628589	0	0	1.80870539884177	3.37352533894505	SFRP1;CAPN5;USP2;CTSF;USP18
115	E-box Binding (GO:0070888)	3/51	0.155644580760247	0.543873935628589	0	0	2.28113251879699	4.24331754397401	ATOH8;HES1;ASCL2
116	Carboxy-Lyase Activity (GO:0016831)	2/27	0.162141888513177	0.543873935628589	0	0	2.91782363977486	5.30834832224975	DDT;AZIN2
117	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)	2/27	0.162141888513177	0.543873935628589	0	0	2.91782363977486	5.30834832224975	CYP26B1;MICAL1
118	Protein Phosphatase Inhibitor Activity (GO:0004864)	2/27	0.162141888513177	0.543873935628589	0	0	2.91782363977486	5.30834832224975	PPP1R1A;PTN
119	Voltage-Gated Potassium Channel Activity (GO:0005249)	4/80	0.166368406096698	0.543873935628589	0	0	1.92179601546238	3.44683846546703	KCNH5;KCND3;KCNN2;HCN2
120	3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	PDE1B
121	C-C Chemokine Binding (GO:0019957)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	ZFP36
122	G Protein-Coupled Glutamate Receptor Binding (GO:0035256)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	PRNP
123	Acetylcholine Receptor Binding (GO:0033130)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	PSCA
124	Arginine Binding (GO:0034618)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	CASTOR2
125	Calcium-Dependent Protein Kinase Activity (GO:0010857)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	PINK1
126	Dinucleotide Phosphatase Activity (GO:0004551)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	ENPP5
127	Peptidyl-Proline 4-Dioxygenase Activity (GO:0031545)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	EGLN3
128	Phosphatidylethanolamine Binding (GO:0008429)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	PLTP
129	Procollagen-Proline Dioxygenase Activity (GO:0019798)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	P3H3
130	Protein Kinase B Binding (GO:0043422)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	PINK1
131	Retinal Dehydrogenase Activity (GO:0001758)	1/7	0.172898981771672	0.543873935628589	0	0	6.07334581772784	10.6590120668035	ALDH1A1
132	G Protein-Coupled Receptor Binding (GO:0001664)	6/140	0.173241529712116	0.543873935628589	0	0	1.63623282453517	2.8684282767945	GNAO1;RTP4;GNAZ;SFRP1;PTCH1;CCL5
133	Endopeptidase Inhibitor Activity (GO:0004866)	5/112	0.181265676328814	0.543873935628589	0	0	1.70675365896667	2.91477938949531	BST2;CST3;PRNP;PCSK1N;TFPI
134	Aminopeptidase Activity (GO:0004177)	2/29	0.181330714347115	0.543873935628589	0	0	2.70141060384963	4.61247697359038	ERAP1;MMP17
135	Endopeptidase Activity (GO:0004175)	12/335	0.188879403011437	0.543873935628589	0	0	1.35976652913354	2.26625019035199	SFRP1;ADAMTS2;PIK3IP1;MMP17;C1RL;CAPN5;USP2;ERAP1;CTSF;USP18;PSMB9;ADAMTS7
136	Receptor Antagonist Activity (GO:0048019)	2/30	0.191047637419273	0.543873935628589	0	0	2.60479764138301	4.31154563760229	CCL5;DKK2
137	Ubiquitin Protein Ligase Binding (GO:0031625)	10/271	0.191736871195126	0.543873935628589	0	0	1.40149607735815	2.31475480139736	EGR2;PINK1;USP2;TXNIP;FZD8;UBE2L6;APBB1;TRIB2;CLU;RIGI
138	Type II Transforming Growth Factor Beta Receptor Binding (GO:0005114)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	TGFB3
139	L-glutamine Transmembrane Transporter Activity (GO:0015186)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	SLC38A6
140	Adenylate Cyclase Binding (GO:0008179)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	ADCY5
141	Cuprous Ion Binding (GO:1903136)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	PRNP
142	Disulfide Oxidoreductase Activity (GO:0015036)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	GLRX
143	Histone H3K14 Acetyltransferase Activity (GO:0036408)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	KAT6B
144	Intracellular cAMP-activated Cation Channel Activity (GO:0005222)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	HCN2
145	Mannosidase Activity (GO:0015923)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	MAN2B2
146	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Iron-Sulfur Protein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016713)	1/8	0.195031649470166	0.543873935628589	0	0	5.20545746388443	8.50880656339106	CYP2U1
147	Ubiquitin-Like Protein Transferase Activity (GO:0019787)	9/240	0.195352334836377	0.543873935628589	0	0	1.42467038664757	2.3264162280257	RNF135;UFL1;UBA7;DTX3L;FBXO2;RNF182;UBE2L6;MARCHF9;PDZRN3
148	Metalloexopeptidase Activity (GO:0008235)	3/57	0.195546226891618	0.543873935628589	0	0	2.02704678362573	3.30805617333879	CPQ;MMP17;ERAP1
149	Adenyl Nucleotide Binding (GO:0030554)	2/31	0.200831339198894	0.543873935628589	0	0	2.51484764184512	4.03705934756484	ALDH1A1;TM7SF2
150	Zinc Ion Binding (GO:0008270)	12/341	0.20475781230375	0.543873935628589	0	0	1.33454991369641	2.11649927699702	NT5E;GALT;ERAP1;SIRT5;ATP13A2;PAM;TMEM163;ENPP5;MT3;KDM7A;MSRB1;RIGI
151	Sterol Binding (GO:0032934)	3/59	0.209364514894396	0.543873935628589	0	0	1.95445085929108	3.05613270154064	OSBPL7;CD81;PTCH1
152	Receptor Tyrosine Kinase Binding (GO:0030971)	3/59	0.209364514894396	0.543873935628589	0	0	1.95445085929108	3.05613270154064	ANGPT2;ANGPT1;GAS6
153	Ubiquitin-Like Protein Peptidase Activity (GO:0019783)	2/32	0.210671319574785	0.543873935628589	0	0	2.43089430894309	3.78601113870146	STAMBP;USP18
154	Ubiquitin Protein Ligase Activity (GO:0061630)	11/311	0.213120812053528	0.543873935628589	0	0	1.34106234096692	2.07314301771484	RNF144A;RNF135;TRIM9;SH3RF2;TRIM7;DTX3L;FBXO2;PELI3;PDZRN3;FBXO44;FBXL22
155	Type I Transforming Growth Factor Beta Receptor Binding (GO:0034713)	1/9	0.216573139280971	0.543873935628589	0	0	4.55454119850187	6.96765992870495	TGFB3
156	NADP-retinol Dehydrogenase Activity (GO:0052650)	1/9	0.216573139280971	0.543873935628589	0	0	4.55454119850187	6.96765992870495	DHRS3
