Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
130	Gland Morphogenesis (GO:0022612)	2/6	0.00997479228885942	0.181393444956666	0	0	18.2560975609756	84.1185137435819	TGFB3;FGFR2
131	Vascular Associated Smooth Muscle Cell Development (GO:0097084)	2/6	0.00997479228885942	0.181393444956666	0	0	18.2560975609756	84.1185137435819	RAMP2;HES1
132	Hypotonic Response (GO:0006971)	2/6	0.00997479228885942	0.181393444956666	0	0	18.2560975609756	84.1185137435819	SLC4A11;MYLK
133	Peptide Transport (GO:0015833)	2/6	0.00997479228885942	0.181393444956666	0	0	18.2560975609756	84.1185137435819	TAP2;TAP1
134	Positive Regulation Of Receptor Catabolic Process (GO:2000646)	2/6	0.00997479228885942	0.181393444956666	0	0	18.2560975609756	84.1185137435819	DTX3L;APOE
135	Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)	2/6	0.00997479228885942	0.181393444956666	0	0	18.2560975609756	84.1185137435819	CD81;GAS6
136	Muscle Cell Development (GO:0055001)	4/32	0.0100565949209157	0.181536327432707	0	0	5.22921711057304	24.0519234516728	RAMP2;HES1;MYH11;ANK2
137	Calcium Ion Transport (GO:0006816)	8/112	0.0104563198891862	0.186884535724892	0	0	2.82601080134287	12.8881599125	CACNG7;RAMP2;STIM1;CCL5;CAMK2A;TRPV2;GAS6;CLU
138	Negative Regulation Of Cell Projection Organization (GO:0031345)	5/50	0.0105812425522444	0.186884535724892	0	0	4.07127882599581	18.5189136934345	KANK1;PRNP;DPYSL5;APOE;MT3
139	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	5/50	0.0105812425522444	0.186884535724892	0	0	4.07127882599581	18.5189136934345	ZFP36;SFRP1;LRP5;CREBL2;CMKLR1
140	Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	4/33	0.0112068883846463	0.196301585385007	0	0	5.04863952204689	22.6745843948915	GLRX;ANK2;ADRB2;EPHB2
141	Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	5/51	0.0114800998475307	0.196301585385007	0	0	3.98256767842494	17.7906881381102	KANK1;CARMIL1;RAC3;FBLN1;LIMS2
142	Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	3/18	0.011514227411585	0.196301585385007	0	0	7.31203007518797	32.6421587698599	BCAS3;KANK1;LLGL2
143	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	3/18	0.011514227411585	0.196301585385007	0	0	7.31203007518797	32.6421587698599	IFITM3;IFITM1;GSN
144	Neutrophil Activation (GO:0042119)	3/18	0.011514227411585	0.196301585385007	0	0	7.31203007518797	32.6421587698599	PREX1;SYK;CCL5
145	Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	6/71	0.0117686747005742	0.19925583717179	0	0	3.38519703359023	15.0381080526374	CAPN5;EMILIN1;SPRY1;TMEM53;SULF1;SORL1
146	Regulation Of Protein Phosphorylation (GO:0001932)	14/265	0.0123622564932283	0.202229597159937	0	0	2.05700040528863	9.03662345428115	PRNP;PID1;ANGPT1;STAT2;IGFBP3;FBLN1;MT3;PINK1;SOCS1;THPO;FGF18;CLDN19;EPHB2;GAS6
147	Negative Regulation Of Amide Metabolic Process (GO:0034249)	7/93	0.0123650274482313	0.202229597159937	0	0	2.98742512332629	13.1234095105794	RTN2;PRNP;BTG2;RTN1;APOE;CLU;SORL1
148	Positive Regulation Of B Cell Activation (GO:0050871)	5/52	0.0124295428853841	0.202229597159937	0	0	3.89763147330389	17.101556346859	MEF2C;SYK;CD81;IL7;EPHB2
149	Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	4/34	0.0124385617805094	0.202229597159937	0	0	4.88010043942247	21.4087752200747	NETO1;CAMK2A;APOE;EPHB2
150	Semaphorin-Plexin Signaling Pathway (GO:0071526)	4/34	0.0124385617805094	0.202229597159937	0	0	4.88010043942247	21.4087752200747	SEMA5B;SEMA6C;SEMA3B;SEMA3F
151	Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	4/34	0.0124385617805094	0.202229597159937	0	0	4.88010043942247	21.4087752200747	KANK1;SPRY1;STAMBP;EPHB2
152	Positive Regulation Of Signal Transduction (GO:0009967)	14/266	0.0127412819493427	0.205363970329353	0	0	2.0487310727234	8.9384252073838	KANK1;PTGIS;SULF1;MT3;SORL1;KLF2;ENHO;SFRP1;NETO1;IL7;GAS6;LIMS2;FGFR2;MYORG
153	Regulation Of Megakaryocyte Differentiation (GO:0045652)	3/19	0.0134059065893885	0.205363970329353	0	0	6.8546757518797	29.5577722924935	MEF2C;THPO;MTURN
154	Regulation Of Smooth Muscle Cell Migration (GO:0014910)	3/19	0.0134059065893885	0.205363970329353	0	0	6.8546757518797	29.5577722924935	IGFBP3;CCL5;SORL1
155	Xenobiotic Catabolic Process (GO:0042178)	3/19	0.0134059065893885	0.205363970329353	0	0	6.8546757518797	29.5577722924935	GSTM4;GSTM2;GSTM1
156	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	5/53	0.0134307784550074	0.205363970329353	0	0	3.81623427672956	16.4487570456469	CST3;RPS6KA1;GAS6;MT3;PAX2
157	Negative Regulation Of Viral Genome Replication (GO:0045071)	5/53	0.0134307784550074	0.205363970329353	0	0	3.81623427672956	16.4487570456469	IFITM3;BST2;IFITM1;CCL5;IFIT1
158	Regulation Of Extent Of Cell Growth (GO:0061387)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	OLFM1;APOE
159	Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	PDGFRA;SLC4A11
160	Collecting Duct Development (GO:0072044)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	PTCH1;PAX2
161	Fructose Metabolic Process (GO:0006000)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	ALDOC;KHK
162	Hepoxilin Biosynthetic Process (GO:0051122)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	GSTM2;GSTM1
163	Hepoxilin Metabolic Process (GO:0051121)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	GSTM2;GSTM1
164	Regulation Of DNA-templated Transcription In Response To Stress (GO:0043620)	2/7	0.0137188151258713	0.205363970329353	0	0	14.6041275797373	62.6369136498504	TCIM;RPS6KA1
165	Negative Regulation Of Cell Population Proliferation (GO:0008285)	18/379	0.0139954138544908	0.208234794016818	0	0	1.8424642487824	7.86552701723381	CDKN1C;IFITM1;BTG2;FGFBP1;TGFB3;IGFBP3;INCA1;FBLN1;P3H3;IFIT3;MTSS1;TBX3;SFRP1;OGN;CLDN19;HES1;APOE;CD200
166	Peptidyl-Tyrosine Modification (GO:0018212)	5/54	0.0144849728653431	0.212937774756989	0	0	3.73815941470928	15.8297725461736	PDGFRA;EFEMP1;SYK;EPHB2;FGFR2
167	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	5/54	0.0144849728653431	0.212937774756989	0	0	3.73815941470928	15.8297725461736	MEF2C;ANGPT2;ANGPT1;FGF18;APOE
168	Regulation Of Cell Population Proliferation (GO:0042127)	31/766	0.0149600990652388	0.21592964760681	0	0	1.56740632761041	6.58681926695843	BTG2;IFITM1;CTF1;CD81;LRP5;PTN;CLU;IFIT3;UFL1;THPO;PDGFD;EMILIN1;HES1;PDGFRA;FGFBP1;EGLN3;TGFB3;STAT2;IGFBP3;INCA1;P3H3;ECRG4;TBX3;SFRP1;GAREM1;IL7;FGF18;CLDN19;STAMBP;CD200;FGFR2
169	Negative Regulation Of Phosphorylation (GO:0042326)	6/75	0.0151438950986293	0.21592964760681	0	0	3.18829621106271	13.3594642120692	CDKN1C;PRNP;PID1;IGFBP3;FBLN1;EPHB2
170	Monocarboxylic Acid Metabolic Process (GO:0032787)	7/97	0.0153219559664944	0.21592964760681	0	0	2.85406144781145	11.92560571052	NAAA;ACOT2;HYI;ABAT;HACL1;ME3;ACADSB
171	Regulation Of Macrophage Chemotaxis (GO:0010758)	3/20	0.0154638451818671	0.21592964760681	0	0	6.45112781954887	26.8963682010359	DDT;CCL5;CMKLR1
172	Response To Fibroblast Growth Factor (GO:0071774)	3/20	0.0154638451818671	0.21592964760681	0	0	6.45112781954887	26.8963682010359	SFRP1;ZFP36;CCL5
173	Limb Morphogenesis (GO:0035108)	3/20	0.0154638451818671	0.21592964760681	0	0	6.45112781954887	26.8963682010359	CYP26B1;PTCH1;TBX3
174	Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)	3/20	0.0154638451818671	0.21592964760681	0	0	6.45112781954887	26.8963682010359	SPRY1;STAMBP;EPHB2
175	Positive Regulation Of Phospholipase Activity (GO:0010518)	3/20	0.0154638451818671	0.21592964760681	0	0	6.45112781954887	26.8963682010359	PDGFRA;CCL5;FGFR2
176	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	24/557	0.0154800887897347	0.21592964760681	0	0	1.6682442181941	6.95357667645166	CDKN1C;MEF2C;AFAP1L2;CALCOCO1;EGR2;DTX3L;DLX5;TGFB3;LRP5;DYRK1B;NFATC1;CREBL2;FOS;TRERF1;MT3;PAX2;KLF2;SFRP1;KAT6B;RPS6KA1;ATOH8;MAPRE3;APOE;APBB1
177	Neuron Migration (GO:0001764)	5/55	0.0155932503643402	0.216279263527995	0	0	3.66320754716981	15.2423030239007	MEF2C;DNER;DDIT4;NAV1;SEPTIN4
178	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	7/98	0.0161334234907592	0.222270550711086	0	0	2.82255244755245	11.6482849064321	SYK;EPAS1;TRPV2;ADRB1;ADRB2;LPIN1;CMKLR1
179	Positive Regulation Of Cell Motility (GO:2000147)	12/221	0.0162062845528653	0.222270550711086	0	0	2.11397257266232	8.71454789209697	CARMIL1;SH3RF2;SEMA5B;PDGFRA;SEMA6C;CEMIP;PDGFD;CCL5;SEMA3B;SEMA3F;EPHB2;MYLK
180	Regulation Of Ossification (GO:0030278)	4/37	0.0166400840269074	0.223231728339112	0	0	4.43577013068538	18.1686518306723	MEF2C;SFRP1;PTN;TMEM53
181	Type I Interferon-Mediated Signaling Pathway (GO:0060337)	4/37	0.0166400840269074	0.223231728339112	0	0	4.43577013068538	18.1686518306723	IFITM3;IFITM1;IFI27;STAT2
182	Negative Regulation Of Endothelial Cell Migration (GO:0010596)	4/37	0.0166400840269074	0.223231728339112	0	0	4.43577013068538	18.1686518306723	MEF2C;ANGPT2;STC1;APOE
183	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	4/37	0.0166400840269074	0.223231728339112	0	0	4.43577013068538	18.1686518306723	MEF2C;ATOH8;APOE;SULF1
184	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	5/56	0.0167566916770147	0.223574337321039	0	0	3.59119496855346	14.6842439503604	PINK1;PID1;SIRT5;MT3;PAX2
185	Receptor-Mediated Endocytosis (GO:0006898)	8/122	0.0168494360868409	0.223596570774023	0	0	2.57678351476414	10.5221359523262	ENTREP1;RAMP2;SYK;CD81;LRP3;ADRB2;APOE;SORL1
186	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	6/77	0.0170604873367504	0.223945805966858	0	0	3.09816555286349	12.6126015147064	NTNG1;MEF2C;ATL1;APBB1;PAX2;FGFR2
187	Generation Of Neurons (GO:0048699)	10/172	0.0175963155812475	0.223945805966858	0	0	2.26960611405056	9.16935790654874	NRBP2;MEF2C;RTN1;CTF1;DDIT4;DNER;FZD8;NAV1;SEPTIN4;ASCL2
188	Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	3/21	0.0176895601047599	0.223945805966858	0	0	6.09241854636591	24.5815723895128	ERAP1;TAP2;TAP1
189	Regulation Of Fibroblast Apoptotic Process (GO:2000269)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	SFRP1;GAS6
190	Regulation Of Macrophage Migration (GO:1905521)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	CD81;EMILIN1
191	Cobalamin Transport (GO:0015889)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	TCN2;ABCD1
192	Endochondral Ossification (GO:0001958)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	MEF2C;DLX5
193	Skin Morphogenesis (GO:0043589)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	CDSN;COL1A2
194	Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	RAMP2;HES1
195	Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	APOE;PTN
196	Positive Regulation Of ATP Biosynthetic Process (GO:2001171)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	PINK1;PID1
197	Positive Regulation Of Megakaryocyte Differentiation (GO:0045654)	2/8	0.0179703966498863	0.223945805966858	0	0	12.1694809255785	48.9095029069736	THPO;MTURN
198	Negative Regulation Of Cellular Process (GO:0048523)	23/537	0.0186701771145962	0.23149133745623	0	0	1.65625379985409	6.59326122809419	BTG2;FGFBP1;IFITM1;ANGPT1;TGFB3;IGFBP3;INCA1;FBLN1;P3H3;CLU;MT3;HOPX;IFIT3;BST2;SFRP1;CCN5;CLDN19;TXNIP;DACT3;EMILIN1;TGFBI;EPHB2;CD200
199	Cellular Response To Cytokine Stimulus (GO:0071345)	15/308	0.0192846677572417	0.237908840924766	0	0	1.88750328170123	7.45270273564301	PID1;PTGIS;PDE1B;CAMK2A;IFIT1;NPNT;SFRP1;ZFP36;SOCS1;LRCH1;IL7;SHPK;CCL5;GAS6;ADAMTS7
200	Calcium Ion Homeostasis (GO:0055074)	7/102	0.0196844700930532	0.24040973583463	0	0	2.70314992025518	10.6177708919262	STIM1;CCL5;CIB2;STC1;ANK2;ATP13A2;PTH1R
201	Regulation Of Protein Secretion (GO:0050708)	7/102	0.0196844700930532	0.24040973583463	0	0	2.70314992025518	10.6177708919262	MYOM1;TGFB3;CCL5;ATP13A2;APOE;APBB1;LLGL2
202	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	4/39	0.0198790942462036	0.24040973583463	0	0	4.18186709712133	16.3849176028502	PINK1;PID1;PYCR1;SLC4A11
203	Odontogenesis (GO:0042476)	4/39	0.0198790942462036	0.24040973583463	0	0	4.18186709712133	16.3849176028502	COL1A2;TGFB3;AQP5;FGFR2
204	Negative Regulation Of Macroautophagy (GO:0016242)	3/22	0.020084056876534	0.24051882747264	0	0	5.77146814404432	22.5539104062708	NRBP2;PINK1;LZTS1
205	Positive Regulation Of Cholesterol Efflux (GO:0010875)	3/22	0.020084056876534	0.24051882747264	0	0	5.77146814404432	22.5539104062708	PTCH1;APOE;PLTP
206	Cellular Response To Organic Cyclic Compound (GO:0071407)	9/152	0.0212711156485373	0.249901465042484	0	0	2.31192001914435	8.90182886232018	MEF2C;SFRP1;CCL5;CIB2;MGARP;TFPI;CLU;HCN2;ADCY5
207	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	12/231	0.0220720728435013	0.249901465042484	0	0	2.01639644830928	7.689411190569	MEF2C;SFRP1;PTCH1;LAMA4;ARRDC3;ALDH1A1;STC1;EMILIN1;SPRY1;TMEM53;GAS6;IL17D
208	Positive Regulation Of Phosphorylation (GO:0042327)	12/231	0.0220720728435013	0.249901465042484	0	0	2.01639644830928	7.689411190569	PDGFRA;PINK1;THPO;ANGPT1;DHX34;CCL5;FGF18;CLDN19;ROR1;GAS6;MT3;FGFR2
209	Response To BMP (GO:0071772)	3/23	0.0226478640381354	0.249901465042484	0	0	5.48261278195489	20.7664361521857	SFRP1;DLX5;ADAMTS7
210	Diacylglycerol Metabolic Process (GO:0046339)	3/23	0.0226478640381354	0.249901465042484	0	0	5.48261278195489	20.7664361521857	LIPE;DGAT2;DGKA
211	Regulation Of T Cell Migration (GO:2000404)	3/23	0.0226478640381354	0.249901465042484	0	0	5.48261278195489	20.7664361521857	LRCH1;CCL5;CD200
212	Regulation Of Tau-Protein Kinase Activity (GO:1902947)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	CLU;SORL1
213	Cellular Response To Purine-Containing Compound (GO:0071415)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	GSTM2;CLU
214	Smooth Muscle Tissue Development (GO:0048745)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	PTCH1;MYLK
215	Hematopoietic Stem Cell Differentiation (GO:0060218)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	UFL1;SFRP1
216	Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	CST3;EMILIN1
217	Negative Regulation Of Leukocyte Migration (GO:0002686)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	EMILIN1;CD200
218	Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	PIK3IP1;STAMBP
219	Negative Regulation Of Protein Maturation (GO:1903318)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	PRNP;GAS1
220	Neuron Projection Regeneration (GO:0031102)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	GAP43;PTN
221	Positive Regulation Of ATP Metabolic Process (GO:1903580)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	PINK1;PID1
222	Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	LRP5;FGFR2
223	Positive Regulation Of Protein Kinase A Signaling (GO:0010739)	2/9	0.0226998072115984	0.249901465042484	0	0	10.4304476011793	39.4834043274951	TCIM;ADRB2
224	Regulation Of Dendrite Development (GO:0050773)	4/41	0.0234808799647465	0.257346251399342	0	0	3.9554130401588	14.8390041823201	SEZ6;PTN;MGARP;LZTS1
225	Supramolecular Fiber Organization (GO:0097435)	15/316	0.0236152580644937	0.257350111288608	0	0	1.83657040633785	6.87953975035015	CARMIL1;CDSN;GSN;TMOD2;LMOD1;CST3;MFAP4;COL3A1;ADAMTS2;COL1A2;OPTC;RAC3;MYH11;EMILIN1;PGM5
226	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	8/130	0.0236908860086458	0.257350111288608	0	0	2.40681867670389	9.0079156890588	PRNP;ACE;CTF1;ANGPT1;CD81;CCL5;HES1;GAS6
227	Positive Regulation Of GTPase Activity (GO:0043547)	12/234	0.0241047809854379	0.260692675415199	0	0	1.98883778616092	7.40910705566985	TBC1D8B;PREX1;BCAS3;SFRP1;ARHGEF26;CCL5;ASAP3;ADRB1;EVI5L;RAPGEFL1;RAP1GAP;MTSS2
228	Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	3/24	0.0253810658876933	0.268996810541324	0	0	5.22126745435016	19.1816408153537	CST3;MT3;PSMB9
229	Mononuclear Cell Differentiation (GO:1903131)	3/24	0.0253810658876933	0.268996810541324	0	0	5.22126745435016	19.1816408153537	PDE1B;GAS6;CLU
230	Negative Regulation Of Ossification (GO:0030279)	3/24	0.0253810658876933	0.268996810541324	0	0	5.22126745435016	19.1816408153537	MEF2C;SFRP1;TMEM53
231	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	4/42	0.0254204725236607	0.268996810541324	0	0	3.85112498761027	14.1421028152162	CACNG7;MEF2C;PSCA;NETO1
232	Collagen Fibril Organization (GO:0030199)	4/42	0.0254204725236607	0.268996810541324	0	0	3.85112498761027	14.1421028152162	ADAMTS2;COL3A1;COL1A2;OPTC
233	Positive Regulation Of Metabolic Process (GO:0009893)	7/108	0.0259821091322566	0.273759991071631	0	0	2.54177917791779	9.27837622074362	SYK;EPAS1;TRPV2;ADRB1;ADRB2;LPIN1;CMKLR1
234	Regulation Of Wnt Signaling Pathway (GO:0030111)	7/109	0.027151057905215	0.279354343187282	0	0	2.5167297979798	9.076181497803	KANK1;SFRP1;TCF7L1;FAM53B;DACT3;SULF1;FGFR2
235	Regulation Of Filopodium Assembly (GO:0051489)	4/43	0.0274536907902175	0.279354343187282	0	0	3.75218504032063	13.4900607703354	BCAS3;GAP43;TGFB3;CLU
236	Skeletal System Morphogenesis (GO:0048705)	4/43	0.0274536907902175	0.279354343187282	0	0	3.75218504032063	13.4900607703354	PDGFRA;CYP26B1;LRP5;FGFR2
237	Actin Filament Depolymerization (GO:0030042)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	GSN;MICAL1
238	Cellular Response To Cholesterol (GO:0071397)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	OSBPL7;PTCH1
239	Cellular Response To Leucine (GO:0071233)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	SESN3;SESN1
240	Response To Leucine (GO:0043201)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	SESN3;SESN1
241	Fatty Acid Homeostasis (GO:0055089)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	DGAT2;APOE
242	Thyroid Hormone Generation (GO:0006590)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	THPO;CPQ
243	Urogenital System Development (GO:0001655)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	EPHB2;PAX2
244	Negative Regulation Of Hemostasis (GO:1900047)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	APOE;TFPI
245	Negative Regulation Of Lymphocyte Migration (GO:2000402)	2/10	0.0278785393404823	0.279354343187282	0	0	9.12617260787992	32.6707678460361	LRCH1;CD200
246	Activation Of Protein Kinase B Activity (GO:0032148)	3/25	0.0282833335888983	0.279982193390102	0	0	4.98368079289132	17.7692269862184	PINK1;GAS6;MT3
247	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	3/25	0.0282833335888983	0.279982193390102	0	0	4.98368079289132	17.7692269862184	MGARP;TFPI;TRERF1
248	Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	3/25	0.0282833335888983	0.279982193390102	0	0	4.98368079289132	17.7692269862184	GSTM4;GSTM2;GSTM1
249	Cellular Response To Ketone (GO:1901655)	4/44	0.0295812452064664	0.288182368975695	0	0	3.65819209039548	12.8790849452857	SFRP1;GAS6;TRERF1;ADCY5
250	Embryonic Organ Morphogenesis (GO:0048562)	4/44	0.0295812452064664	0.288182368975695	0	0	3.65819209039548	12.8790849452857	PDGFRA;EFEMP1;HES1;FGFR2
251	Positive Regulation Of Biosynthetic Process (GO:0009891)	4/44	0.0295812452064664	0.288182368975695	0	0	3.65819209039548	12.8790849452857	TGFB3;CCL5;CREBL2;APOE
252	Regulation Of B Cell Proliferation (GO:0030888)	4/44	0.0295812452064664	0.288182368975695	0	0	3.65819209039548	12.8790849452857	MEF2C;CD81;IL7;EPHB2
253	Negative Regulation Of Protein Kinase Activity (GO:0006469)	6/88	0.0306123597323781	0.297048787126436	0	0	2.68103647010005	9.3470353548794	CDKN1C;DEPTOR;LRP5;EPHB2;TRIB2;SORL1
254	Negative Regulation Of Catalytic Activity (GO:0043086)	3/26	0.0313539547458946	0.3006795269577	0	0	4.76675384112455	16.504479389075	CAMK2A;IFIT1;MT3
255	Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	3/26	0.0313539547458946	0.3006795269577	0	0	4.76675384112455	16.504479389075	STIM1;ADRB1;ADRB2
256	Protein Targeting To Lysosome (GO:0006622)	3/26	0.0313539547458946	0.3006795269577	0	0	4.76675384112455	16.504479389075	AP4M1;CLU;SORL1
257	Regulation Of Stem Cell Differentiation (GO:2000736)	4/45	0.0318037213467013	0.302628433744774	0	0	3.5687841624179	12.3057815249709	PDGFRA;SLC4A11;HES1;PTN
258	Triglyceride Metabolic Process (GO:0006641)	4/45	0.0318037213467013	0.302628433744774	0	0	3.5687841624179	12.3057815249709	LIPE;DGAT2;APOE;LPIN1
259	Cellular Response To Chemical Stress (GO:0062197)	6/89	0.0321137451496374	0.303772770139338	0	0	2.64859817341198	9.10712838785502	PINK1;PYCR1;SLC4A11;ATP13A2;MT3;ETV5
260	Regulation Of Neurogenesis (GO:0050767)	5/67	0.0334575037450107	0.303772770139338	0	0	2.95237370663421	10.0306282304569	HES6;HEY1;HES1;ASCL2;SORL1
261	Regulation Of Viral Genome Replication (GO:0045069)	5/67	0.0334575037450107	0.303772770139338	0	0	2.95237370663421	10.0306282304569	IFITM3;BST2;IFITM1;CCL5;IFIT1
262	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	5/67	0.0334575037450107	0.303772770139338	0	0	2.95237370663421	10.0306282304569	PDGFRA;EFEMP1;SYK;EPHB2;FGFR2
