Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation Of Cell Cycle (GO:0051726)	4/298	0.720930723439033	0.788199034184632	0	0	0.816284408500242	0.267098241872108	BMP4;DHCR24;MAP2K6;TTC28
Negative Regulation Of Protein Modification Process (GO:0031400)	1/78	0.72427172109151	0.789312157879715	0	0	0.780654927894192	0.251830420578368	ATP2B4
Organonitrogen Compound Catabolic Process (GO:1901565)	1/78	0.72427172109151	0.789312157879715	0	0	0.780654927894192	0.251830420578368	RENBP
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	1/78	0.72427172109151	0.789312157879715	0	0	0.780654927894192	0.251830420578368	LGALS9
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	1/78	0.72427172109151	0.789312157879715	0	0	0.780654927894192	0.251830420578368	ISG15
Regulation Of TOR Signaling (GO:0032006)	1/78	0.72427172109151	0.789312157879715	0	0	0.780654927894192	0.251830420578368	TNFAIP8L1
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/79	0.728797505414718	0.793226753170792	0	0	0.770607204656284	0.243788798923888	CDKN2B
Positive Regulation Of Protein Localization To Membrane (GO:1905477)	1/79	0.728797505414718	0.793226753170792	0	0	0.770607204656284	0.243788798923888	ATP2B4
Positive Regulation Of Phosphorylation (GO:0042327)	3/231	0.731409370522205	0.795016232512282	0	0	0.78967673814165	0.246996639176074	BMP4;VEGFB;PGF
Peptidyl-Serine Phosphorylation (GO:0018105)	2/158	0.733132791833533	0.795016232512282	0	0	0.769901380670611	0.23899927792191	HIPK4;ULK2
Regulation Of Cytokinesis (GO:0032465)	1/80	0.733249226807973	0.795016232512282	0	0	0.760813854158577	0.236057429679342	CDC14A
Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	1/80	0.733249226807973	0.795016232512282	0	0	0.760813854158577	0.236057429679342	ATP2B4
Glycoprotein Biosynthetic Process (GO:0009101)	1/80	0.733249226807973	0.795016232512282	0	0	0.760813854158577	0.236057429679342	ST8SIA2
Positive Regulation Of Immune Response (GO:0050778)	1/80	0.733249226807973	0.795016232512282	0	0	0.760813854158577	0.236057429679342	LGALS9
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	3/232	0.734081998164969	0.795411552858598	0	0	0.78618793465955	0.243037847488968	CASP1;LGALS9;OPTN
Regulation Of Interleukin-8 Production (GO:0032677)	1/81	0.737628093603035	0.797727645468846	0	0	0.751265337423313	0.228621701521806	LGALS9
Cellular Response To Interleukin-1 (GO:0071347)	1/81	0.737628093603035	0.797727645468846	0	0	0.751265337423313	0.228621701521806	PLCB1
Positive Regulation Of Growth (GO:0045927)	1/81	0.737628093603035	0.797727645468846	0	0	0.751265337423313	0.228621701521806	PLCB1
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	1/82	0.7419352944222	0.801365585011645	0	0	0.741952586533364	0.221467834374354	BMP4
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/82	0.7419352944222	0.801365585011645	0	0	0.741952586533364	0.221467834374354	LGALS9
Protein Autophosphorylation (GO:0046777)	2/162	0.745669423381813	0.803897416565763	0	0	0.7505	0.220251418344411	ULK2;EPHB3
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	1/83	0.746171998778228	0.803897416565763	0	0	0.732866975909023	0.21458282320371	COL1A1
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/83	0.746171998778228	0.803897416565763	0	0	0.732866975909023	0.21458282320371	TRIB3
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	1/83	0.746171998778228	0.803897416565763	0	0	0.732866975909023	0.21458282320371	TRIB3
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	2/163	0.748723807528191	0.805624920196578	0	0	0.745800286669852	0.215823499310652	ADGRG1;ADM2
Nitrogen Compound Transport (GO:0071705)	2/163	0.748723807528191	0.805624920196578	0	0	0.745800286669852	0.215823499310652	SLC43A1;SLC7A2
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	1/84	0.750339356905359	0.806341914852754	0	0	0.724000295661172	0.207954386936629	INSL6
Positive Regulation Of Protein Ubiquitination (GO:0031398)	1/84	0.750339356905359	0.806341914852754	0	0	0.724000295661172	0.207954386936629	TRIB3
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	6/452	0.751654371493399	0.806665206022555	0	0	0.805791877959851	0.230036396084307	ARNT2;PHF1;PRRX2;NFATC2;AHR;FADS1
Regulation Of Osteoblast Differentiation (GO:0045667)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	BMP4
Calcium-Mediated Signaling (GO:0019722)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	NCALD
Cellular Respiration (GO:0045333)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	LYRM7
Response To Interleukin-1 (GO:0070555)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	LGALS9
Mitotic Spindle Organization (GO:0007052)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	RMDN1
Negative Regulation Of Cell Cycle (GO:0045786)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	BMP4
Positive Regulation Of Protein Localization (GO:1903829)	1/85	0.754438500511972	0.806665206022555	0	0	0.715344726847794	0.20157092041504	SESN2
Protein Transport (GO:0015031)	4/313	0.755646309083588	0.807448477442149	0	0	0.776057791537668	0.217437313485723	RAB3D;MYO6;VLDLR;OPTN
Peptidyl-Serine Modification (GO:0018209)	2/166	0.757698822255278	0.809132808932569	0	0	0.732045028142589	0.203120024758549	HIPK4;ULK2
Exocytosis (GO:0006887)	1/86	0.758470542724536	0.809448148297102	0	0	0.706892818477084	0.195421450766792	SYTL2
Membrane Organization (GO:0061024)	2/167	0.760628485317469	0.811241554648073	0	0	0.727571095571096	0.199070897037871	BAIAP2L2;LPCAT3
Cilium Assembly (GO:0060271)	3/243	0.762113438795613	0.811641445574364	0	0	0.749729938271605	0.203671533491179	STK36;CCDC28B;CDC14A
Regulation Of Insulin Secretion (GO:0050796)	1/87	0.762436578656083	0.811641445574364	0	0	0.698637466114995	0.189495596472981	TM7SF3
Glucose Homeostasis (GO:0042593)	1/87	0.762436578656083	0.811641445574364	0	0	0.698637466114995	0.189495596472981	PDK4
