Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Fatty Acid Biosynthesis WP336	1/22	0.449446408812489	0.660632070784622	0	0	1.73390404851079	1.38667009369609	PCX
GPCRs, Class B Secretin-like WP456	1/22	0.449446408812489	0.660632070784622	0	0	1.73390404851079	1.38667009369609	PTH1R
Wnt Signaling Pathway and Pluripotency WP723	3/97	0.482628397105125	0.694452460170594	0	0	1.1620740681491	0.84658058714338	TCF7L1;LRP5;FZD8
Purine metabolism WP2185	5/171	0.483839828807381	0.694452460170594	0	0	1.09678335985451	0.796266210059142	NT5E;RRM2B;PDE1B;PAPSS2;ADCY5
EPO Receptor Signaling WP1249	1/26	0.506097545787531	0.709700006736538	0	0	1.4561797752809	0.991696069268499	SOCS1
Novel Jun-Dmp1 Pathway WP3654	1/26	0.506097545787531	0.709700006736538	0	0	1.4561797752809	0.991696069268499	FOS
EGFR1 Signaling Pathway WP572	5/178	0.519212037516198	0.711885904810397	0	0	1.05202312138728	0.689541116186759	SOCS1;STAT2;RPS6KA1;CAMK2A;FOS
Cytokines and Inflammatory Response WP222	1/27	0.519326602689552	0.711885904810397	0	0	1.40010083549409	0.917377291715315	IL7
Oxidative Stress WP412	1/28	0.532201966051629	0.714596076789017	0	0	1.34817589124705	0.850337981260674	FOS
Kit Receptor Signaling Pathway WP407	2/67	0.538448919275208	0.714596076789017	0	0	1.11993072593448	0.693307276643927	SOCS1;RPS6KA1
Matrix Metalloproteinases WP441	1/29	0.544733074929333	0.714596076789017	0	0	1.29995987158908	0.789672811208515	MMP17
One Carbon Metabolism WP435	1/29	0.544733074929333	0.714596076789017	0	0	1.29995987158908	0.789672811208515	TCN2
Nuclear receptors in lipid metabolism and toxicity WP431	1/30	0.556929117029038	0.722822896569602	0	0	1.25506909466615	0.734613660867711	ABCA1
Eicosanoid metabolism via Cyclo Oxygenases (COX) WP4347	1/31	0.568799035410278	0.722848774167229	0	0	1.21317103620474	0.684505184277327	PTGIS
Prostaglandin Synthesis and Regulation WP374	1/31	0.568799035410278	0.722848774167229	0	0	1.21317103620474	0.684505184277327	PTGIS
Eicosanoid metabolism via Lipo Oxygenases (LOX) WP4348	1/32	0.580351534582565	0.726134452948078	0	0	1.17397607828924	0.638785348721761	CYSLTR1
GPCRs, Other WP41	4/155	0.598320875472878	0.726134452948078	0	0	0.963520035918734	0.494890953684281	CYSLTR1;ADRB1;ADRB2;GPR146
Fatty Acid Beta Oxidation WP1269	1/34	0.602537940935413	0.726134452948078	0	0	1.10271251844286	0.558639281840039	LIPE
Glycogen Metabolism WP317	1/34	0.602537940935413	0.726134452948078	0	0	1.10271251844286	0.558639281840039	PYGB
Signaling of Hepatocyte Growth Factor Receptor WP193	1/34	0.602537940935413	0.726134452948078	0	0	1.10271251844286	0.558639281840039	FOS
IL-2 Signaling Pathway WP450	2/76	0.607096018038557	0.726134452948078	0	0	0.983266568632422	0.490717190443885	SOCS1;SYK
Nuclear Receptors WP509	1/38	0.643459732790293	0.76215618835355	0	0	0.983297904646219	0.433531945029777	ROR1
Striated Muscle Contraction WP216	1/45	0.705213107393779	0.82726922213501	0	0	0.826566224038134	0.288682586486509	MYOM1
ErbB signaling pathway WP1261	1/46	0.713116401637481	0.828573342854978	0	0	0.808156471077819	0.273246282049682	CAMK2A
Exercise-induced Circadian Regulation WP544	1/49	0.735579704696078	0.844809025840012	0	0	0.757529650436954	0.232634610943839	H2-DMA
Translation Factors WP307	1/50	0.742670280516747	0.844809025840012	0	0	0.742031644118321	0.22075671484553	EIF2S3Y
Odorant GPCRs WP1397	4/189	0.747863727792797	0.844809025840012	0	0	0.785056242683361	0.228085922704391	MRGPRF;MRGPRE;CMKLR1;GPR146
TGF Beta Signaling Pathway WP113	1/52	0.756287123630087	0.846486505347437	0	0	0.712858926342072	0.199125864888869	FOS
TYROBP Causal Network WP3625	1/58	0.792971695428076	0.873640584171082	0	0	0.637624022603325	0.147908210515289	RPS6KA1
Wnt Signaling Pathway WP403	1/60	0.803931106609658	0.873640584171082	0	0	0.615946168983686	0.134425140118369	FZD8
Lung fibrosis WP3632	1/61	0.809191688617478	0.873640584171082	0	0	0.605649188514357	0.128227709967129	CCL5
SIDS Susceptibility Pathways WP1266	1/61	0.809191688617478	0.873640584171082	0	0	0.605649188514357	0.128227709967129	HES1
Non-odorant GPCRs WP1396	5/267	0.845021917867122	0.904321701577096	0	0	0.691451821978972	0.116435448666163	CYSLTR1;FZD8;ADRB1;PTH1R;ADRB2
GPCRs, Class A Rhodopsin-like WP189	4/228	0.862447780693206	0.914944602126706	0	0	0.647060801721819	0.0957524948734505	CYSLTR1;ADRB1;ADRB2;CMKLR1
Estrogen signaling WP1244	1/77	0.876537921462971	0.921876089814504	0	0	0.477749852158486	0.0629556353053328	FOS
PPAR signaling pathway WP2316	1/81	0.889275477867365	0.927278703417253	0	0	0.45376872659176	0.0532489512693765	PLTP
Cytoplasmic Ribosomal Proteins WP163	1/92	0.917936907183305	0.949053412511552	0	0	0.398691196444005	0.0341385792890173	RPS6KA1
IL-6 signaling Pathway WP387	1/99	0.93218556069125	0.949575375706664	0	0	0.370079492471146	0.0259882345546088	FOS
IL-3 Signaling Pathway WP373	1/100	0.93400856626885	0.949575375706664	0	0	0.366322400030265	0.0250087090710907	SYK
TNF-alpha NF-kB Signaling Pathway WP246	1/187	0.993866731615018	0.999992850892648	0	0	0.194102130401514	0.00119414622436398	USP2
mRNA processing WP310	1/457	0.999992850892648	0.999992850892648	0	0	0.0780644260463894	5.58092957104864e-07	TMEM163
