Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation Of Apoptotic Process (GO:0042981)	3/705	0.0509420210259777	0.0848098076776589	0	0	3.92226292226292	11.6768400429786	EGR1;PLK2;LEF1
Neural Crest Cell Development (GO:0014032)	1/44	0.0515141054042076	0.0848098076776589	0	0	20.154701718908	59.7768221183311	SEMA7A
Bone Development (GO:0060348)	1/44	0.0515141054042076	0.0848098076776589	0	0	20.154701718908	59.7768221183311	PTGER4
Positive Regulation Of Chemotaxis (GO:0050921)	1/44	0.0515141054042076	0.0848098076776589	0	0	20.154701718908	59.7768221183311	PDGFB
Regulation Of Cell-Substrate Adhesion (GO:0010810)	1/44	0.0515141054042076	0.0848098076776589	0	0	20.154701718908	59.7768221183311	PDGFB
Protein Modification Process (GO:0036211)	3/711	0.0520124352566461	0.0852835476880229	0	0	3.88781275221953	11.4934337279647	DUSP5;PLK2;PDGFB
Positive Regulation Of Innate Immune Response (GO:0045089)	1/45	0.0526547952997809	0.08598867780811	0	0	19.695652173913	57.9839599337517	EREG
Regulation Of Nervous System Development (GO:0051960)	1/46	0.05379417048562	0.0867993587516976	0	0	19.2570048309179	56.2803330796982	LEF1
Myofibril Assembly (GO:0030239)	1/46	0.05379417048562	0.0867993587516976	0	0	19.2570048309179	56.2803330796982	TNNT2
Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	1/46	0.05379417048562	0.0867993587516976	0	0	19.2570048309179	56.2803330796982	PDGFB
Epithelial To Mesenchymal Transition (GO:0001837)	1/47	0.0549322324024035	0.0879349965334917	0	0	18.8374291115312	54.6597202102742	LEF1
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	1/47	0.0549322324024035	0.0879349965334917	0	0	18.8374291115312	54.6597202102742	LEF1
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	0.0560689824984697	0.0887028824682821	0	0	18.4357076780759	53.1164542750393	PDGFB
Cellular Response To Mechanical Stimulus (GO:0071260)	1/48	0.0560689824984697	0.0887028824682821	0	0	18.4357076780759	53.1164542750393	PTGER4
Regulation Of DNA Binding (GO:0051101)	1/48	0.0560689824984697	0.0887028824682821	0	0	18.4357076780759	53.1164542750393	LEF1
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	1/49	0.0572044222192574	0.0901470466879348	0	0	18.0507246376812	51.6453627789832	JAML
Positive Regulation Of Developmental Growth (GO:0048639)	1/50	0.05833855301301	0.0915779611250738	0	0	17.681455190772	50.2417155506286	SEMA7A
Regulation Of Protein Localization To Nucleus (GO:1900180)	1/52	0.0606028935764472	0.0940389727910388	0	0	16.9863597612958	47.6197756328571	LIF
Cell Cycle G1/S Phase Transition (GO:0044843)	1/52	0.0606028935764472	0.0940389727910388	0	0	16.9863597612958	47.6197756328571	PLK2
Regulation Of Cell Development (GO:0060284)	1/52	0.0606028935764472	0.0940389727910388	0	0	16.9863597612958	47.6197756328571	LEF1
Negative Regulation Of Gene Expression (GO:0010629)	2/336	0.0609318865399986	0.0941886032393109	0	0	5.3462166575939	14.9587070054455	PTGER4;PDGFB
Cellular Response To Alcohol (GO:0097306)	1/53	0.06173310622682	0.0946435552415331	0	0	16.6588628762542	46.3938490228076	PTGER4
Positive Regulation Of Chemokine Production (GO:0032722)	1/53	0.06173310622682	0.0946435552415331	0	0	16.6588628762542	46.3938490228076	EGR1
Epidermal Cell Differentiation (GO:0009913)	1/54	0.0628620157036356	0.0946435552415331	0	0	16.343724364233	45.2200320069396	EREG
Negative Regulation Of Protein Catabolic Process (GO:0042177)	1/54	0.0628620157036356	0.0946435552415331	0	0	16.343724364233	45.2200320069396	TIMP1
Peptidyl-Tyrosine Modification (GO:0018212)	1/54	0.0628620157036356	0.0946435552415331	0	0	16.343724364233	45.2200320069396	PDGFB
Mesenchymal Cell Differentiation (GO:0048762)	1/54	0.0628620157036356	0.0946435552415331	0	0	16.343724364233	45.2200320069396	LEF1
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/54	0.0628620157036356	0.0946435552415331	0	0	16.343724364233	45.2200320069396	PDGFB
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	1/55	0.0639896234601605	0.0959844351902407	0	0	16.0402576489533	44.095219134749	LIF
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/56	0.0651159309062086	0.0969557059449063	0	0	15.7478260869565	43.016541983323	PDGFB
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	1/56	0.0651159309062086	0.0969557059449063	0	0	15.7478260869565	43.016541983323	PDGFB
Striated Muscle Contraction (GO:0006941)	1/57	0.0662409394878685	0.0979108777101706	0	0	15.4658385093168	41.9813471983268	TNNT2
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.0662409394878685	0.0979108777101706	0	0	15.4658385093168	41.9813471983268	EGR1
Regulation Of Neuron Death (GO:1901214)	1/58	0.0673646506413824	0.0984934422735014	0	0	15.1937452326468	40.9871769431006	EGR1
Memory (GO:0007613)	1/58	0.0673646506413824	0.0984934422735014	0	0	15.1937452326468	40.9871769431006	PLK2
Response To Organic Cyclic Compound (GO:0014070)	1/58	0.0673646506413824	0.0984934422735014	0	0	15.1937452326468	40.9871769431006	SPP1
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	1/59	0.0684870657945494	0.0994167084114426	0	0	14.9310344827586	40.0317514173145	PTGER4
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	1/59	0.0684870657945494	0.0994167084114426	0	0	14.9310344827586	40.0317514173145	PLK2
Negative Regulation Of Peptidase Activity (GO:0010466)	1/60	0.0696081863665756	0.10068326956594	0	0	14.6772291820192	39.1129532054666	TIMP1
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/63	0.0729637949173501	0.105161341428921	0	0	13.9649368863955	36.5572989570693	PLK2
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.0740797514672648	0.105641899099445	0	0	13.7425810904072	35.7666207982585	EGR1
Positive Regulation Of T Cell Differentiation (GO:0045582)	1/64	0.0740797514672648	0.105641899099445	0	0	13.7425810904072	35.7666207982585	LEF1
Response To Metal Ion (GO:0010038)	1/64	0.0740797514672648	0.105641899099445	0	0	13.7425810904072	35.7666207982585	TNNT2
Canonical Wnt Signaling Pathway (GO:0060070)	1/65	0.0751944205612841	0.105742153914306	0	0	13.5271739130435	35.0039736571023	LEF1
Positive Regulation Of DNA Biosynthetic Process (GO:2000573)	1/65	0.0751944205612841	0.105742153914306	0	0	13.5271739130435	35.0039736571023	PDGFB
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)	1/65	0.0751944205612841	0.105742153914306	0	0	13.5271739130435	35.0039736571023	LIF
Positive Regulation Of Cell Cycle (GO:0045787)	1/65	0.0751944205612841	0.105742153914306	0	0	13.5271739130435	35.0039736571023	PDGFB
Negative Regulation Of Programmed Cell Death (GO:0043069)	2/381	0.075880924310363	0.1062015823579	0	0	4.7006476373231	12.1210427691489	PLK2;LEF1
Negative Regulation Of Endopeptidase Activity (GO:0010951)	1/66	0.0763078036201209	0.1062015823579	0	0	13.3183946488294	34.2679640015389	TIMP1
Negative Regulation Of Immune Response (GO:0050777)	1/66	0.0763078036201209	0.1062015823579	0	0	13.3183946488294	34.2679640015389	PLK2
Regulation Of Neurogenesis (GO:0050767)	1/67	0.0774199020723619	0.106649865099682	0	0	13.1159420289855	33.5572871861305	LEF1
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	1/67	0.0774199020723619	0.106649865099682	0	0	13.1159420289855	33.5572871861305	PDGFB
Negative Regulation Of Cellular Catabolic Process (GO:0031330)	1/67	0.0774199020723619	0.106649865099682	0	0	13.1159420289855	33.5572871861305	TIMP1
Skin Development (GO:0043588)	1/68	0.0785307173419281	0.107813357706715	0	0	12.919532770928	32.87072056225	EREG
Regulation Of Endopeptidase Activity (GO:0052548)	1/69	0.0796402508235888	0.108235911354206	0	0	12.7289002557545	32.2071172165236	TIMP1
Regulation Of Heart Contraction (GO:0008016)	1/69	0.0796402508235888	0.108235911354206	0	0	12.7289002557545	32.2071172165236	TNNT2
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	1/69	0.0796402508235888	0.108235911354206	0	0	12.7289002557545	32.2071172165236	PDGFB
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	0.0807485039378433	0.109010480316088	0	0	12.5437933207309	31.5654002578613	EREG
Neutrophil Chemotaxis (GO:0030593)	1/70	0.0807485039378433	0.109010480316088	0	0	12.5437933207309	31.5654002578613	JAML
Negative Regulation Of Protein Binding (GO:0032091)	1/71	0.0818554781101707	0.109410787573	0	0	12.3639751552795	30.944557621409	PDGFB
Myeloid Leukocyte Differentiation (GO:0002573)	1/71	0.0818554781101707	0.109410787573	0	0	12.3639751552795	30.944557621409	LIF
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	0.0818554781101707	0.109410787573	0	0	12.3639751552795	30.944557621409	PDGFB
